代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本	
="000005"	世纪星源	10.09	3.71	0.34	3.71	--  	565313	5132	          0.00	          6.19	3.52	3.71	3.52	3.37	--  	207353376	  1.07	区域地产	深圳	 5.64	3.67	405492	159821	  2.54	289127	0	--  	      91374.29	
="002383"	合众思壮	10.02	29.43	2.68	29.43	--  	758	7	          0.00	          0.07	29.43	29.43	29.43	26.75	--  	2232854	  0.03	通信设备	北京	 0.00	29.43	731	27	 27.07	42092	0	--  	      10961.57	
="601618"	中国中冶	10.00	2.31	0.21	2.31	--  	4748306	5	          0.00	          2.92	2.10	2.31	2.08	2.10	    12.20	1067555776	  3.41	建筑施工	北京	10.95	2.25	2892036	1856270	  1.56	1926278	0	--  	    1623900.00	
="601608"	中信重工	10.00	4.84	0.44	4.84	--  	762844	717	          0.00	         10.13	4.69	4.84	4.67	4.40	    24.80	365522944	  1.38	专用机械	河南	 3.86	4.79	442374	320470	  1.38	541108	0	--  	      75268.29	
="000004"	国农科技	9.98	16.75	1.52	16.75	--  	5763	89	          0.00	          0.69	16.75	16.75	16.75	15.23	--  	9654532	  0.14	生物制药	深圳	 0.00	16.75	5399	364	 14.83	45949	0	--  	       8387.54	
="600725"	云维股份	9.96	5.08	0.46	5.08	--  	160105	100	          0.00	          2.60	4.75	5.08	4.75	4.62	--  	80484624	  1.02	焦炭加工	云南	 7.14	5.03	126213	33892	  3.72	264501	0	--  	      61623.50	
="601106"	中国一重	9.85	3.01	0.27	3.01	--  	4353991	4558	          0.00	          6.66	2.88	3.01	2.76	2.74	--  	1279792512	  3.30	工程机械	黑龙江	 9.12	2.94	2139263	2214728	  0.97	911434	0	--  	     653800.00	
="600308"	华泰股份	9.14	4.06	0.34	4.06	4.07	1823361	6011	          1.49	         15.62	3.89	4.09	3.81	3.72	    41.90	734866624	  6.61	造纸	山东	 7.53	4.03	1012991	810370	  1.25	195	100	--  	     116756.14	
="601800"	中国交建	7.04	4.56	0.30	4.56	4.57	2185372	952	         -0.21	         16.19	4.26	4.69	4.24	4.26	     6.35	998025472	  5.35	建筑施工	北京	10.56	4.57	1114153	1071219	  1.04	2950	1245	--  	     134973.55	
="002585"	双星新材	6.83	15.65	1.00	15.65	15.66	221902	5166	          2.82	          7.90	14.72	15.98	14.61	14.65	    70.60	335566976	  1.97	塑料	江苏	 9.35	15.12	90385	131517	  0.69	1566	560	--  	      28100.00	
="000601"	韶能股份	6.72	5.24	0.33	5.24	5.25	1053278	5072	          0.57	         10.60	4.90	5.40	4.88	4.91	    15.25	562461312	  3.98	火力发电	广东	10.59	5.34	737622	315656	  2.34	6189	3210	--  	      99398.67	
="600022"	山东钢铁	6.28	2.03	0.12	2.03	2.04	2730776	2548	          0.49	          5.11	1.92	2.10	1.91	1.91	--  	561113088	  4.96	普钢	山东	 9.95	2.05	1124750	1606026	  0.70	2460	7995	--  	     534315.81	
="000875"	吉电股份	6.27	4.24	0.25	4.24	4.25	1342030	8584	          0.95	         20.33	3.85	4.39	3.83	3.99	--  	570951296	  3.16	火力发电	吉林	14.04	4.25	648580	693450	  0.94	4304	3246	--  	      66003.21	
="600321"	国栋建设	5.88	3.06	0.17	3.05	3.06	1972522	33	         -0.32	         16.70	2.85	3.18	2.84	2.89	--  	601771264	  2.08	其他建材	四川	11.76	3.05	965903	1006619	  0.96	3958	1055	--  	     118088.00	
="600808"	马钢股份	5.76	2.02	0.11	2.02	2.03	2566761	100	         -0.49	          4.30	1.91	2.10	1.89	1.91	--  	524653600	  5.25	普钢	安徽	10.99	2.04	1552055	1014706	  1.53	7049	2977	--  	     596775.13	
="600337"	美克家居	5.43	7.57	0.39	7.56	7.57	288866	10	          0.93	          4.53	7.20	7.90	7.18	7.18	    26.12	223865472	  4.58	家居用品	新疆	10.03	7.75	181384	107482	  1.69	779	293	--  	      63833.23	
="000627"	天茂集团	4.83	3.69	0.17	3.68	3.69	2138728	12166	          0.00	         15.80	3.59	3.87	3.55	3.52	    14.12	803094080	  4.18	化工原料	湖北	 9.09	3.76	1067625	1071103	  1.00	6354	5692	--  	     135358.98	
="000667"	美好集团	3.90	2.40	0.09	2.40	2.41	2625838	24101	          0.00	         10.26	2.31	2.54	2.30	2.31	    76.98	645857472	  2.72	全国地产	云南	10.39	2.46	1391349	1234489	  1.13	6004	13939	--  	     255959.23	
="600540"	新赛股份	3.85	8.09	0.30	8.08	8.10	169098	12	          1.12	          5.59	7.86	8.24	7.70	7.79	   156.89	135128816	  2.10	种植业	新疆	 6.93	7.99	77680	91418	  0.85	243	886	--  	      30270.84	
="002441"	众业达	3.83	21.67	0.80	21.67	21.68	144015	2471	          0.09	          9.96	20.21	22.80	20.12	20.87	    20.94	308186560	  2.45	批发业	广东	12.84	21.40	64801	79214	  0.82	82	84	--  	      14464.12	
="000617"	石油济柴	3.79	11.23	0.41	11.20	11.23	285010	2961	         -0.61	          9.91	11.30	11.90	10.55	10.82	--  	315850944	  4.09	机械基件	山东	12.48	11.08	130231	154779	  0.84	172	429	--  	      28753.91	
="601005"	重庆钢铁	3.14	2.96	0.09	2.95	2.96	562598	10	          0.33	          4.71	2.87	3.16	2.87	2.87	--  	171815728	  2.99	普钢	重庆	10.10	3.05	295610	266988	  1.11	2045	344	--  	     119500.00	
