代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	
="000543"	皖能电力	-4.13	8.13	-0.35	8.12	8.13	345672	2343	         -0.12	          3.37	8.49	8.63	8.03	8.48	     9.05	286721568	  1.60	火力发电	安徽	 7.08	
="002220"	天宝股份	-4.13	8.12	-0.35	8.11	8.12	109621	547	          0.37	          2.81	8.40	8.48	7.97	8.47	    21.91	89748352	  1.14	食品	辽宁	 6.02	
="600419"	天润乳业	-4.18	22.01	-0.96	21.99	22.00	12807	2	         -0.04	          1.60	22.97	23.28	21.80	22.97	   103.54	28687778	  0.89	乳制品	新疆	 6.44	
="002496"	辉丰股份	-4.18	17.86	-0.78	17.85	17.86	46724	211	         -0.22	          2.53	18.63	18.64	17.72	18.64	    27.27	84353232	  1.22	农药化肥	江苏	 4.94	
="601007"	金陵饭店	-4.19	11.42	-0.50	11.41	11.42	67382	16	          0.17	          2.25	11.93	11.94	11.24	11.92	   130.65	77332120	  1.80	酒店餐饮	江苏	 5.87	
="300204"	舒泰神	-4.25	28.58	-1.27	28.55	28.58	28370	130	         -0.03	          1.20	29.61	29.75	28.03	29.85	    41.65	81728496	  1.94	生物制药	北京	 5.76	
="600086"	东方金钰	-4.29	24.07	-1.08	24.05	24.07	54439	1	          0.08	          1.55	25.15	25.18	23.50	25.15	    74.44	132245376	  1.68	服饰	湖北	 6.68	
="600114"	东睦股份	-4.31	15.11	-0.68	15.10	15.11	34961	1	          0.06	          2.11	15.83	15.83	14.86	15.79	    43.18	53571632	  1.03	机械基件	浙江	 6.14	
="002187"	广百股份	-4.43	11.01	-0.51	11.01	11.02	56704	353	          0.00	          1.69	11.55	11.58	10.97	11.52	    17.19	63239696	  1.83	百货	广东	 5.30	
="000717"	韶钢松山	-4.44	2.80	-0.13	2.79	2.80	1140400	4441	          0.00	         10.11	3.00	3.04	2.74	2.93	--  	329225472	  1.25	钢加工	广东	10.24	
="002294"	信立泰	-4.48	35.41	-1.66	35.41	35.46	56099	298	          0.02	          1.95	37.03	37.03	35.35	37.07	    23.11	202655520	  1.12	化学制药	深圳	 4.53	
="600532"	宏达矿业	-4.48	9.80	-0.46	9.80	9.81	50242	18	          0.10	          3.04	10.26	10.33	9.67	10.26	    24.89	50117540	  0.84	普钢	山东	 6.43	
="601313"	江南嘉捷	-4.56	10.68	-0.51	10.67	10.69	49328	78	          0.09	          1.84	11.20	11.23	10.51	11.19	    19.67	53339820	  0.83	运输设备	江苏	 6.43	
="002003"	伟星股份	-4.57	9.82	-0.47	9.82	9.83	84044	444	          0.10	          2.87	10.28	10.30	9.73	10.29	    12.94	83773448	  1.32	服饰	浙江	 5.54	
="600125"	铁龙物流	-4.58	7.50	-0.36	7.50	7.51	436645	1	         -0.13	          3.34	7.87	7.96	7.43	7.86	    27.66	333645888	  1.12	铁路	辽宁	 6.74	
="000601"	韶能股份	-4.61	5.80	-0.28	5.79	5.80	308770	2123	          0.00	          3.11	6.08	6.14	5.70	6.08	    17.69	183510592	  0.84	火力发电	广东	 7.24	
="002615"	哈尔斯	-4.61	29.19	-1.41	29.19	29.28	24546	114	         -0.23	          4.81	30.78	30.78	28.81	30.60	    35.23	73004280	  1.15	家居用品	浙江	 6.44	
="002269"	美邦服饰	-4.63	11.33	-0.55	11.32	11.33	326190	1537	          0.00	          3.25	11.90	11.98	11.00	11.88	    38.02	373313728	  1.58	服饰	上海	 8.25	
="002073"	软控股份	-4.66	12.69	-0.62	12.69	12.70	345140	2563	          0.07	          5.58	13.40	13.40	12.55	13.31	    58.51	445714400	  1.27	软件服务	山东	 6.39	
="000514"	渝 开 发	-4.87	6.25	-0.32	6.25	6.26	177755	1554	          0.16	          2.11	6.53	6.55	6.07	6.57	    32.64	112675168	  1.05	区域地产	重庆	 7.31	
="002293"	罗莱家纺	-4.88	24.36	-1.25	24.35	24.36	44581	299	          0.24	          1.59	25.85	25.95	24.17	25.61	    18.54	110443496	  1.66	服饰	江苏	 6.95	
="600469"	风神股份	-5.02	12.50	-0.66	12.52	12.53	106131	31	         -0.31	          2.83	13.16	13.30	12.28	13.16	    11.47	134988800	  1.76	汽车配件	河南	 7.75	
="600736"	苏州高新	-5.06	4.88	-0.26	4.87	4.88	353664	19	          0.20	          3.34	5.15	5.15	4.83	5.14	    37.68	176634592	  0.98	园区开发	江苏	 6.23	
="600496"	精工钢构	-5.13	9.61	-0.52	9.60	9.61	72244	1	         -0.31	          1.23	10.15	10.19	9.50	10.13	    23.27	70558712	  1.16	钢加工	安徽	 6.81	
="601369"	陕鼓动力	-5.19	7.13	-0.39	7.12	7.13	308450	183	         -0.14	          1.88	7.55	7.55	7.05	7.52	    29.77	224746000	  0.98	机械基件	陕西	 6.65	
="000966"	长源电力	-5.21	9.28	-0.51	9.27	9.28	133569	2904	         -0.32	          2.41	9.89	9.90	9.28	9.79	     6.20	127576856	  0.93	火力发电	湖北	 6.33	
="000837"	秦川机床	-5.21	10.55	-0.58	10.54	10.55	128176	570	          0.00	          5.01	11.05	11.13	10.32	11.13	  2246.55	137023600	  0.97	机床制造	陕西	 7.28	
="600291"	西水股份	-5.21	13.27	-0.73	13.29	13.30	141647	2	         -0.45	          3.69	14.00	14.27	13.13	14.00	    16.64	193743680	  1.66	水泥	内蒙	 8.14	
="002572"	索菲亚	-5.34	22.00	-1.24	21.88	22.00	17589	530	         -1.34	          0.70	23.07	23.25	22.00	23.24	    36.73	40061220	  0.98	家居用品	广东	 5.38	
="000652"	泰达股份	-5.55	5.62	-0.33	5.61	5.62	314455	3751	          0.00	          2.15	5.96	5.96	5.51	5.95	--  	180475056	  1.01	综合类	天津	 7.56	
="600798"	宁波海运	-5.70	4.96	-0.30	4.96	4.97	257465	24	          0.81	          2.96	5.23	5.25	4.80	5.26	--  	129475064	  0.93	水运	浙江	 8.56	
="002253"	川大智胜	-5.71	33.00	-2.00	33.00	33.02	35617	1453	         -0.45	          2.83	34.51	34.51	32.70	35.00	   187.27	118773400	  0.94	软件服务	四川	 5.17	
="600082"	海泰发展	-5.81	6.16	-0.38	6.15	6.16	321133	78	          0.16	          5.10	6.55	6.55	6.10	6.54	    54.49	201376576	  1.30	园区开发	天津	 6.88	
="002676"	顺威股份	-5.82	17.00	-1.05	16.99	17.00	27370	297	          0.41	          6.40	18.00	18.06	16.80	18.05	    51.79	47162820	  1.31	塑料	广东	 6.98	
="002479"	富春环保	-5.91	9.40	-0.59	9.40	9.41	119697	3392	         -0.31	          1.64	9.98	9.98	9.40	9.99	    38.02	115229792	  0.99	火力发电	浙江	 5.81	
="300138"	晨光生物	-5.95	11.69	-0.74	11.69	11.70	59185	155	          0.08	          4.69	12.41	12.41	11.63	12.43	   122.97	70632240	  1.44	食品	河北	 6.28	
="000088"	盐 田 港	-6.05	7.61	-0.49	7.60	7.61	573420	3271	          0.13	          2.95	8.11	8.17	7.47	8.10	    32.13	446426880	  0.90	港口	深圳	 8.64	
="002536"	西泵股份	-6.17	28.44	-1.87	28.41	28.44	43452	243	         -0.03	          9.79	30.31	30.49	27.91	30.31	    59.33	126022576	  1.34	汽车配件	河南	 8.51	
="002302"	西部建设	-6.29	14.16	-0.95	14.15	14.16	153063	894	          0.07	          5.65	14.91	14.92	13.76	15.11	    32.14	219509840	  0.84	水泥	新疆	 7.68	
="000897"	津滨发展	-6.30	6.40	-0.43	6.39	6.40	946371	7739	          0.00	          5.85	6.82	6.82	6.30	6.83	   341.93	617144640	  1.17	区域地产	天津	 7.61	
="002483"	润邦股份	-6.55	12.26	-0.86	12.26	12.29	49191	400	         -0.40	          1.37	13.20	13.24	12.21	13.12	    36.97	61797632	  0.62	工程机械	江苏	 7.85	
="300289"	利德曼	-6.87	32.27	-2.38	32.27	32.30	28024	172	          0.52	          5.03	34.50	34.60	32.01	34.65	    57.83	93432136	  1.33	生物制药	北京	 7.47	
="000507"	珠海港	-6.91	6.47	-0.48	6.47	6.48	482764	4033	          0.00	          6.25	6.98	6.99	6.40	6.95	--  	320953024	  0.68	港口	广东	 8.49	
="600120"	浙江东方	-7.21	15.70	-1.22	15.71	15.72	275298	15	          0.12	          5.45	16.91	16.91	15.24	16.92	    14.67	441366720	  0.90	商贸代理	浙江	 9.87	
="600970"	中材国际	-7.48	10.51	-0.85	10.50	10.51	779442	139	         -0.28	          7.13	11.10	11.10	10.35	11.36	    17.45	837444160	  0.78	建筑施工	江苏	 6.60	
="601028"	玉龙股份	-7.62	17.09	-1.41	17.08	17.09	64297	4	         -0.40	          3.44	18.11	18.35	16.81	18.50	    47.53	112631336	  0.78	钢加工	江苏	 8.32	
="600483"	福能股份	-8.24	9.36	-0.84	9.36	9.37	155944	19	          0.21	          5.41	10.19	10.24	9.18	10.20	    16.41	150735520	  0.63	火力发电	福建	10.39	
数据来源:通达信
