代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本(万)	
="600326"	西藏天路	9.75	9.34	0.83	9.33	9.34	586477	261	-0.21	         10.72	8.56	9.36	8.04	8.51	    75.15	528113792	  1.69	建筑施工	西藏	15.51	9.00	291564	294913	  0.99	12	670	--  	      54720.00	
="002304"	洋河股份	7.03	75.03	4.93	75.02	75.03	71663	544	0.20	          0.82	70.10	76.74	69.14	70.10	    15.21	527781056	  2.43	白酒	江苏	10.84	73.65	29580	42083	  0.70	150	28	--  	      87925.92	
="600352"	浙江龙盛	6.43	18.86	1.14	18.86	18.87	1165395	15	0.21	          7.63	18.20	19.30	18.20	17.72	    10.71	2183639808	  1.98	染料涂料	浙江	6.21	18.74	524484	640911	  0.82	10	1997	--  	     152786.59	
="600486"	扬农化工	6.12	28.42	1.64	28.42	28.43	122981	3	0.00	          4.76	26.52	28.86	26.52	26.78	    17.36	344845856	  2.63	农药化肥	江苏	8.74	28.04	51055	71925	  0.71	27	24	--  	      25824.91	
="600864"	哈投股份	4.92	13.66	0.64	13.65	13.68	288430	100	-0.21	          5.28	13.02	14.29	12.72	13.02	   171.86	395148768	  0.91	火力发电	黑龙江	12.06	13.70	126893	161536	  0.79	75	266	--  	      54637.82	
="300251"	光线传媒	4.41	25.58	1.08	25.58	25.59	517562	11088	0.51	          9.74	23.69	26.20	23.41	24.50	    98.83	1305470464	  1.14	影视音像	北京	11.39	25.22	237593	279968	  0.85	747	1325	--  	      53120.28	
="600779"	水井坊	4.26	10.29	0.42	10.30	10.31	277332	51	0.39	          9.39	9.80	10.46	9.71	9.87	--  	282780192	  2.24	白酒	四川	7.60	10.20	114441	162890	  0.70	322	173	--  	      29532.34	
="600199"	金种子酒	4.00	11.44	0.44	11.43	11.44	501297	489	0.43	          9.02	10.90	11.64	10.70	11.00	    84.77	569175680	  2.13	白酒	安徽	8.55	11.35	240822	260474	  0.92	6407	1165	--  	      55577.50	
="601888"	中国国旅	3.62	45.47	1.59	45.50	45.54	113793	10	0.88	          1.17	44.10	46.17	43.88	43.88	    27.92	518401632	  1.61	旅游服务	北京	5.22	45.56	52437	61356	  0.85	236	56	--  	      97623.77	
="600259"	广晟有色	3.57	55.05	1.90	55.07	55.08	130814	156	0.20	          5.25	53.16	57.20	51.88	53.15	  1205.50	720628416	  0.98	小金属	海南	10.01	55.09	61613	69200	  0.89	160	17	--  	      24940.00	
="000799"	酒 鬼 酒	3.18	14.92	0.46	14.91	14.92	251315	2864	0.00	         11.21	14.46	15.20	14.31	14.46	--  	374640608	  2.33	白酒	湖南	6.15	14.91	113034	138280	  0.82	379	277	--  	      22420.16	
="600197"	伊力特	3.01	11.98	0.35	11.98	11.99	173698	23	-0.16	          3.94	11.59	12.21	11.45	11.63	    14.58	207000832	  1.95	白酒	新疆	6.53	11.92	77496	96201	  0.81	218	897	--  	      44100.00	
="002646"	青青稞酒	2.85	20.56	0.57	20.55	20.56	121703	1476	-0.04	          2.70	20.00	21.18	19.85	19.99	    25.66	252642560	  2.02	白酒	青海	6.65	20.76	48125	73578	  0.65	153	225	--  	      45000.00	
="600809"	山西汾酒	2.51	22.46	0.55	22.46	22.48	203624	187	0.04	          2.35	21.45	23.00	21.42	21.91	    36.59	457090976	  1.63	白酒	山西	7.21	22.45	96163	107460	  0.89	6	6	--  	      86584.82	
="000538"	云南白药	2.46	58.80	1.41	58.75	58.80	114704	3138	0.15	          1.10	57.00	58.99	56.70	57.39	    23.62	667225280	  0.80	中成药	云南	3.99	58.17	61856	52848	  1.17	1	360	--  	     104136.53	
="600873"	梅花生物	2.39	6.42	0.15	6.42	6.44	401208	32	0.00	          1.29	6.23	6.63	6.18	6.27	    55.17	258106496	  0.87	食品	西藏	7.18	6.43	171201	230006	  0.74	326	838	--  	     310822.66	
="600277"	亿利能源	1.38	9.54	0.13	9.53	9.54	716543	25	-0.20	          3.43	9.55	9.83	9.41	9.41	    39.39	692017600	  1.14	化工原料	内蒙	4.46	9.66	338409	378134	  0.89	242	1247	--  	     208958.95	
="300027"	华谊兄弟	0.83	27.91	0.23	27.90	27.91	327487	5133	0.39	          3.83	27.22	28.43	27.00	27.68	    56.95	910467392	  0.72	影视音像	浙江	5.17	27.80	175009	152478	  1.15	568	767	--  	      85552.46	
="000830"	鲁西化工	0.75	5.39	0.04	5.39	5.40	525574	7144	-0.36	          3.59	5.35	5.49	5.22	5.35	    19.60	283250880	  0.79	农药化肥	山东	5.05	5.39	271930	253644	  1.07	1399	5422	--  	     146398.02	
="000069"	华侨城Ａ	0.73	6.91	0.05	6.91	6.92	1776950	9056	0.14	          5.71	6.80	7.14	6.65	6.86	    13.39	1241998976	  1.27	旅游景点	深圳	7.14	6.99	957895	819054	  1.17	1743	1024	--  	     311246.41	
