代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本	
="601113"	华鼎股份	9.97	6.40	0.58	6.40	--  	88114	10	          0.00	          1.38	6.08	6.40	5.99	5.82	--  	54877464	  1.34	化纤	浙江	 7.04	6.23	38589	49525	  0.78	68066	0	--  	      64000.00	
="600579"	天华院	9.96	9.27	0.84	9.27	--  	98831	20	          0.00	          3.87	8.42	9.27	8.38	8.43	   191.41	88780256	  2.33	化工机械	山东	10.56	8.98	47109	51722	  0.91	77148	0	--  	      25560.00	
="000626"	如意集团	9.96	12.25	1.11	12.25	--  	17986	1	          0.00	          0.89	12.25	12.25	12.25	11.14	    32.34	22032912	  0.39	商贸代理	江苏	 0.00	12.25	15773	2213	  7.13	34786	0	--  	      20229.75	
="600500"	中化国际	7.53	9.00	0.63	9.00	9.01	355105	11	         -0.55	          2.47	8.37	9.21	8.31	8.37	    16.94	315053632	  3.50	商贸代理	上海	10.75	8.87	176197	178908	  0.98	14	276	--  	     143758.95	
="002171"	精诚铜业	7.42	11.87	0.82	11.87	11.88	218791	1186	          0.16	          6.77	11.10	12.16	11.08	11.05	   108.06	257435184	  3.29	铜	安徽	 9.77	11.77	87024	131767	  0.66	387	323	--  	      32318.85	
="300167"	迪威视讯	7.13	16.38	1.09	16.37	16.38	108728	3236	          0.73	          7.49	15.10	16.40	15.10	15.29	--  	172584560	  2.80	通信设备	深圳	 8.50	15.87	45255	63473	  0.71	300	2182	--  	      14524.30	
="000652"	泰达股份	7.06	5.61	0.37	5.61	5.62	1148370	6077	          0.00	          7.84	5.25	5.76	5.21	5.24	--  	649738496	  4.26	综合类	天津	10.50	5.66	589370	559000	  1.05	3176	2759	--  	     146567.00	
="600327"	大东方	6.35	7.54	0.45	7.54	7.55	541098	13	          0.00	         10.37	7.16	7.80	7.10	7.09	    17.89	413666528	  3.01	百货	江苏	 9.87	7.64	334379	206719	  1.62	26	736	--  	      52171.17	
="600463"	空港股份	6.11	10.59	0.61	10.60	10.61	118721	37	          0.00	          4.71	9.90	10.73	9.90	9.98	    45.95	122909728	  2.13	园区开发	北京	 8.32	10.35	46566	72155	  0.65	801	478	--  	      25200.00	
="002319"	乐通股份	5.38	11.76	0.60	11.75	11.76	137819	993	         -0.08	          6.90	11.18	11.91	11.12	11.16	   231.72	158227296	  1.07	染料涂料	广东	 7.08	11.48	56211	81608	  0.69	107	787	--  	      19979.53	
