代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本	
="002077"	大港股份	10.01	10.11	0.92	10.11	--  	99240	1	          0.00	          3.94	9.30	10.11	9.29	9.19	    54.27	98398128	  2.32	区域地产	江苏	 8.92	9.92	68465	30775	  2.22	48022	0	--  	      25200.00	
="002337"	赛象科技	9.98	15.54	1.41	15.54	--  	46171	5	          0.00	          2.50	14.62	15.54	14.14	14.13	    61.20	69275352	  2.53	化工机械	天津	 9.91	15.00	24746	21425	  1.16	10615	0	--  	      18436.50	
="000018"	中冠A	9.96	11.48	1.04	11.48	--  	501	1	          0.00	          0.05	11.48	11.48	11.48	10.44	  1315.20	575722	  0.04	纺织	深圳	 0.00	11.48	499	2	249.50	45762	0	--  	       9972.04	
="600791"	京能置业	9.25	7.56	0.64	7.49	7.50	773083	729	          3.56	         17.09	6.88	7.61	6.74	6.92	    38.59	553996224	  1.49	全国地产	北京	12.57	7.17	297580	475503	  0.63	755	51	--  	      45231.37	
="600579"	天华院	7.77	9.99	0.72	9.99	10.00	197610	4	          0.30	          7.73	9.50	10.17	9.43	9.27	   206.28	194216960	  3.60	化工机械	山东	 7.98	9.83	87621	109989	  0.80	12	1008	--  	      25560.00	
="600160"	巨化股份	7.76	6.53	0.47	6.53	6.55	797951	100	          0.46	          4.41	6.47	6.67	6.29	6.06	    88.14	514251872	  3.21	化工原料	浙江	 6.27	6.44	370258	427693	  0.87	3414	2768	--  	     181091.59	
="000078"	海王生物	7.38	11.49	0.79	11.48	11.49	1119784	7421	          0.00	         15.32	10.66	11.77	10.50	10.70	    79.41	1266438912	  2.18	生物制药	深圳	11.87	11.31	504256	615528	  0.82	13849	3509	--  	      73076.79	
="002593"	日上集团	7.08	13.16	0.87	13.10	13.16	79825	1135	          0.68	          6.12	13.52	13.52	12.65	12.29	    69.52	104078384	  3.50	汽车配件	福建	 7.08	13.04	37215	42610	  0.87	238	139	--  	      13042.04	
="002616"	长青集团	7.06	23.50	1.55	23.50	23.51	42755	871	          0.04	          5.25	22.37	23.80	22.00	21.95	   108.33	97697168	  1.80	环境保护	广东	 8.20	22.85	16242	26513	  0.61	195	30	--  	       8140.00	
="000703"	恒逸石化	6.86	8.57	0.55	8.56	8.57	206642	5809	          1.30	          1.79	8.00	8.80	7.86	8.02	--  	170525264	  1.81	化纤	广西	11.72	8.25	94695	111947	  0.85	11	2072	--  	     115358.77	
="600115"	东方航空	6.75	3.32	0.21	3.32	3.33	1149733	53	         -0.30	          1.48	3.13	3.42	3.12	3.11	  1502.81	381987584	  3.20	空运	上海	 9.65	3.32	467934	681799	  0.69	102	12671	--  	     778221.38	
="600029"	南方航空	6.62	3.06	0.19	3.05	3.06	1998971	158	          0.32	          2.85	2.88	3.14	2.87	2.87	--  	606774272	  2.95	空运	广东	 9.41	3.04	805425	1193546	  0.67	10178	23355	--  	     702265.00	
="600812"	华北制药	6.59	7.12	0.44	7.11	7.12	432844	41	         -0.41	          4.21	6.68	7.29	6.60	6.68	   559.38	304017888	  2.07	化学制药	河北	10.33	7.02	193899	238945	  0.81	108	217	--  	     102857.75	
="603077"	和邦股份	6.22	10.59	0.62	10.58	10.60	295826	225	          0.09	          9.86	10.08	10.90	10.08	9.97	     7.95	312878080	  2.43	化工原料	四川	 8.22	10.58	133360	162466	  0.82	800	2186	--  	      30000.00	
="600095"	哈高科	6.09	7.49	0.43	7.48	7.49	233041	5	          0.00	          6.45	7.02	7.55	7.02	7.06	--  	171003888	  2.17	食品	黑龙江	 7.51	7.34	91675	141366	  0.65	830	571	--  	      36126.35	
="002399"	海普瑞	6.08	28.11	1.61	28.11	28.12	101602	946	          0.07	          1.27	26.58	28.15	26.00	26.50	   102.22	275405696	  1.33	化学制药	深圳	 8.11	27.11	42585	59017	  0.72	127	144	--  	      80020.00	
="002054"	德美化工	6.05	9.82	0.56	9.81	9.82	129347	1578	          0.10	          5.38	9.22	9.85	9.17	9.26	    33.92	123690472	  2.45	化工原料	广东	 7.34	9.56	49148	80199	  0.61	351	1646	--  	      24029.83	
="002294"	信立泰	5.92	35.08	1.96	35.07	35.08	116839	2488	          0.22	          4.07	33.08	35.20	33.00	33.12	    23.15	402434368	  1.64	化学制药	深圳	 6.64	34.44	45899	70940	  0.65	10	91	--  	      28698.46	
