代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	
="600118"	中国卫星	4.97	28.08	1.33	28.05	28.08	290223	5	-0.10	          2.45	26.75	28.20	26.75	26.75	   116.28	800008448	  1.32	航空	北京	5.42	
="600689"	*ST三毛	4.97	9.08	0.43	9.08	--  	35418	50	0.22	          2.33	8.65	9.08	8.65	8.65	    18.55	31418110	  1.99	纺织	上海	4.97	
="000761"	本钢板材	4.97	5.28	0.25	5.28	5.29	167925	1704	-0.18	          0.61	5.10	5.37	5.05	5.03	    61.54	88030248	  1.16	钢加工	辽宁	6.36	
="000710"	天兴仪表	4.96	11.43	0.54	11.43	11.44	45967	239	-0.08	          3.04	10.89	11.63	10.89	10.89	--  	52403332	  2.18	汽车配件	四川	6.80	
="000062"	深圳华强	4.96	17.36	0.82	17.36	17.37	144971	1528	0.05	          2.17	16.55	17.45	16.55	16.54	    20.23	248212752	  1.18	商贸代理	深圳	5.44	
="300388"	国祯环保	4.96	45.10	2.13	45.09	45.10	20145	462	0.24	          9.13	43.45	45.15	43.28	42.97	    70.52	89541504	  1.68	环境保护	安徽	4.35	
="000779"	*ST派神	4.96	9.53	0.45	9.53	--  	22598	4	0.00	          1.41	9.30	9.53	9.25	9.08	   219.54	21249390	  1.03	纺织	甘肃	3.08	
="002161"	远 望 谷	4.96	8.26	0.39	8.25	8.26	163759	2172	0.00	          2.36	7.81	8.27	7.81	7.87	   436.12	133206376	  1.56	通信设备	深圳	5.84	
="600072"	*ST钢构	4.96	10.59	0.50	10.59	--  	60614	10	0.00	          1.27	10.15	10.59	10.01	10.09	--  	62386384	  1.35	船舶	上海	5.75	
="002711"	欧浦钢网	4.95	46.60	2.20	46.59	46.60	38608	502	-0.21	         10.29	44.85	46.96	44.07	44.40	    65.91	177336992	  1.53	仓储物流	广东	6.51	
="600282"	*ST南钢	4.95	3.39	0.16	3.38	3.39	162116	700	0.29	          0.42	3.29	3.39	3.27	3.23	    48.69	54096256	  1.03	普钢	江苏	3.72	
="600751"	天津海运	4.95	11.23	0.53	11.22	11.23	241805	4	0.00	          7.04	10.73	11.36	10.72	10.70	  6876.84	268206432	  1.49	水运	天津	5.98	
="300323"	华灿光电	4.94	10.83	0.51	10.83	10.85	104150	2750	-0.36	          5.23	10.42	10.97	10.38	10.32	    48.85	111420240	  0.77	半导体	湖北	5.72	
="300228"	富瑞特装	4.94	51.44	2.42	51.43	51.44	52600	721	0.05	          5.26	49.08	51.50	49.08	49.02	    28.79	266114736	  1.55	化工机械	江苏	4.94	
="600082"	海泰发展	4.94	6.59	0.31	6.59	6.60	131256	22	-0.60	          2.08	6.32	6.65	6.31	6.28	    58.29	85291112	  1.30	园区开发	天津	5.41	
="300041"	回天新材	4.94	22.11	1.04	22.11	22.12	17365	185	0.04	          1.34	21.24	22.17	21.24	21.07	    36.63	37897416	  0.76	化工原料	湖北	4.41	
="002577"	雷柏科技	4.93	30.01	1.41	30.00	30.01	39717	644	0.00	          1.40	28.61	30.28	28.27	28.60	    97.63	116800712	  2.21	电脑设备	深圳	7.03	
="600199"	金种子酒	4.93	10.86	0.51	10.86	10.87	198960	19	0.00	          3.58	10.35	10.88	10.32	10.35	    80.47	211279552	  1.13	白酒	安徽	5.41	
="002030"	达安基因	4.92	24.12	1.13	24.12	24.13	362616	2582	-0.04	          6.89	23.21	24.40	22.73	22.99	   100.91	866459392	  1.27	生物制药	广东	7.26	
="002457"	青龙管业	4.91	11.10	0.52	11.10	11.11	231606	2748	0.09	          9.13	10.62	11.15	10.58	10.58	    44.54	253084368	  2.07	塑料	宁夏	5.39	
="300212"	易华录	4.91	30.74	1.44	30.74	30.75	76313	863	0.13	          2.57	29.00	30.96	29.00	29.30	   134.97	231168016	  1.45	软件服务	北京	6.69	
="002148"	北纬通信	4.91	19.64	0.92	19.64	19.65	232548	3234	0.30	         11.47	18.65	19.64	18.44	18.72	   167.14	444513856	  2.73	通信设备	北京	6.41	
="601777"	力帆股份	4.91	9.18	0.43	9.17	9.18	129661	317	0.00	          1.33	8.76	9.26	8.76	8.75	    21.78	117781112	  1.58	摩托车	重庆	5.71	
="000829"	天音控股	4.91	8.54	0.40	8.54	8.55	194451	1956	0.00	          2.05	8.20	8.63	8.20	8.14	    44.80	163892656	  1.61	其他商业	江西	5.28	
="002075"	沙钢股份	4.91	5.13	0.24	5.13	5.14	307503	4100	0.19	          1.95	4.94	5.15	4.85	4.89	   115.89	154079184	  2.22	特钢	江苏	6.13	
="601918"	国投新集	4.91	6.20	0.29	6.19	6.20	1019428	52	0.64	          3.94	5.93	6.31	5.91	5.91	--  	623648960	  1.06	煤炭开采	安徽	6.77	
="300299"	富春通信	4.91	13.26	0.62	13.25	13.26	40953	999	0.00	          5.57	12.71	13.28	12.71	12.64	   138.83	53564004	  1.23	通信设备	福建	4.51	
="300273"	和佳股份	4.90	28.66	1.34	28.66	28.67	155743	1350	0.17	          4.21	27.90	28.80	27.47	27.32	    66.87	443491360	  1.02	医疗保健	广东	4.87	
="002090"	金智科技	4.90	15.84	0.74	15.84	15.85	33238	685	0.12	          1.78	15.16	15.85	15.16	15.10	    45.74	52151448	  1.26	软件服务	江苏	4.57	
="300236"	上海新阳	4.90	32.76	1.53	32.76	32.77	7641	80	0.18	          0.81	31.75	33.03	31.24	31.23	    58.66	24745066	  1.68	化工原料	上海	5.73	
="300215"	电科院	4.90	8.57	0.40	8.56	8.57	122132	1983	-0.11	          2.54	8.15	8.59	8.15	8.17	    77.20	102629168	  2.48	电气设备	江苏	5.39	
="600228"	*ST昌九	4.89	10.94	0.51	10.93	10.94	47485	12	1.29	          1.97	10.43	10.95	10.43	10.43	--  	50689328	  1.27	化工原料	江西	4.99	
="002115"	三维通信	4.88	9.02	0.42	9.02	9.03	302872	7098	0.33	          8.94	8.57	9.02	8.52	8.60	--  	266844896	  3.46	通信设备	浙江	5.81	
="300109"	新开源	4.88	31.16	1.45	31.09	31.16	54115	203	0.54	          6.73	29.78	32.00	29.71	29.71	   115.09	167414368	  1.27	化工原料	河南	7.71	
="300332"	天壕节能	4.87	14.42	0.67	14.41	14.42	127748	2850	0.41	          5.64	14.30	14.42	13.91	13.75	    41.61	181689920	  1.33	环境保护	北京	3.71	
="002655"	共达电声	4.87	9.47	0.44	9.46	9.47	112413	1710	0.00	          5.63	9.06	9.50	9.06	9.03	   171.61	105141872	  1.27	元器件	山东	4.87	
="300360"	炬华科技	4.87	23.47	1.09	23.47	23.48	34194	428	0.25	          5.73	22.38	23.58	22.36	22.38	    29.15	79360704	  2.01	电器仪表	浙江	5.45	
="600352"	浙江龙盛	4.87	24.99	1.16	24.96	24.98	745728	1	0.48	          4.88	23.99	25.18	23.79	23.83	    14.19	1822552064	  1.16	染料涂料	浙江	5.83	
="002310"	东方园林	4.87	18.75	0.87	18.74	18.75	213396	3595	-0.05	          3.87	18.05	18.88	18.05	17.88	    34.38	395724704	  2.02	建筑施工	北京	4.64	
="300154"	瑞凌股份	4.85	15.56	0.72	15.56	15.57	35679	1208	0.51	          2.29	14.91	15.56	14.91	14.84	    28.30	54703108	  1.44	元器件	深圳	4.38	
="002007"	华兰生物	4.85	36.35	1.68	36.35	36.36	133396	1746	0.11	          2.31	34.47	36.55	34.45	34.67	    37.50	475990752	  1.44	生物制药	河南	6.06	
="300191"	潜能恒信	4.84	19.92	0.92	19.92	19.93	97990	1491	0.00	          6.58	18.85	20.20	18.85	19.00	   250.29	192186368	  1.43	石油开采	北京	7.11	
="000876"	新 希 望	4.83	15.18	0.70	15.17	15.18	438740	14140	0.19	          2.54	14.48	15.18	14.48	14.48	    15.08	655411072	  1.66	饲料	四川	4.83	
="600313"	农发种业	4.83	12.58	0.58	12.60	12.61	124666	1609	0.39	          4.10	12.15	12.68	11.90	12.00	   272.04	154128448	  1.77	种植业	北京	6.50	
="600482"	风帆股份	4.83	13.45	0.62	13.43	13.45	115832	10	-0.22	          2.21	12.87	13.57	12.87	12.83	    44.11	154517296	  1.10	电气设备	河北	5.46	
="600522"	中天科技	4.83	16.29	0.75	16.30	16.31	220343	50	0.06	          3.13	15.73	16.32	15.58	15.54	    21.67	353081056	  1.48	通信设备	江苏	4.76	
="300387"	富邦股份	4.83	48.22	2.22	48.21	48.22	9116	126	0.02	          7.02	47.00	48.26	46.20	46.00	    62.95	43092508	  1.81	化工原料	湖北	4.48	
="002416"	爱施德	4.81	11.76	0.54	11.76	11.77	72278	1056	0.08	          0.75	11.26	11.85	11.26	11.22	   174.84	83999656	  1.65	电器连锁	深圳	5.26	
="600077"	宋都股份	4.81	5.23	0.24	5.23	5.24	85965	364	0.77	          0.79	5.01	5.24	5.01	4.99	   856.95	44123536	  0.78	全国地产	浙江	4.61	
="300345"	红宇新材	4.81	21.36	0.98	21.36	21.38	16681	362	0.14	          2.70	20.57	21.40	20.50	20.38	   871.79	34724952	  0.88	钢加工	湖南	4.42	
="002196"	方正电机	4.81	16.14	0.74	16.13	16.14	42425	1007	0.06	          4.94	15.42	16.15	15.42	15.40	   386.37	67414304	  1.25	纺织机械	浙江	4.74	
="600975"	新五丰	4.80	12.87	0.59	12.88	12.89	80127	10	0.54	          3.42	12.19	13.00	12.17	12.28	--  	100948664	  0.86	农业综合	湖南	6.76	
="002116"	中国海诚	4.80	16.15	0.74	16.14	16.15	21433	395	0.12	          0.70	15.53	16.20	15.53	15.41	    24.90	34277308	  1.29	建筑施工	上海	4.35	
="002105"	信隆实业	4.80	7.86	0.36	7.86	7.87	114970	1400	-0.12	          3.43	7.56	7.94	7.45	7.50	  1291.49	88864184	  1.20	文教休闲	深圳	6.53	
="300369"	绿盟科技	4.80	71.00	3.25	70.88	71.00	16697	213	0.00	          4.93	69.11	71.40	67.81	67.75	--  	116563832	  0.82	软件服务	北京	5.30	
="000032"	深桑达Ａ	4.80	11.58	0.53	11.56	11.58	26008	449	0.17	          1.12	11.19	11.63	11.12	11.05	--  	29677200	  0.69	元器件	深圳	4.62	
="600221"	海南航空	4.79	3.28	0.15	3.27	3.28	2252798	7	0.30	          1.91	3.18	3.28	3.15	3.13	    15.87	724966144	  1.01	空运	海南	4.15	
="600346"	大橡塑	4.79	8.75	0.40	8.75	8.76	39336	195	0.45	          1.63	8.34	8.76	8.34	8.35	--  	34041128	  1.14	化工机械	辽宁	5.03	
="000691"	亚太实业	4.79	5.91	0.27	5.90	5.91	108403	471	0.16	          3.73	5.64	5.97	5.64	5.64	--  	63669396	  2.39	区域地产	海南	5.85	
="002284"	亚太股份	4.78	14.02	0.64	14.02	14.03	40420	505	-0.07	          1.55	13.35	14.04	13.35	13.38	    30.39	55887980	  1.89	汽车配件	浙江	5.16	
="002214"	大立科技	4.78	21.27	0.97	21.26	21.27	42743	247	0.04	          3.01	20.30	21.27	20.30	20.30	   112.76	89087576	  1.82	电器仪表	浙江	4.78	
="600802"	福建水泥	4.77	8.78	0.40	8.77	8.78	93081	1	-0.45	          2.44	8.60	8.83	8.59	8.38	--  	81150608	  1.56	水泥	福建	2.86	
="300024"	机器人	4.77	41.27	1.88	41.26	41.27	232906	3336	-0.26	          3.67	39.20	41.50	39.20	39.39	   105.87	941410752	  1.71	专用机械	辽宁	5.84	
="002615"	哈尔斯	4.77	27.44	1.25	27.44	27.45	20398	362	0.29	          3.99	26.14	27.44	26.04	26.19	    33.12	55001912	  2.02	家居用品	浙江	5.35	
="300201"	海伦哲	4.76	7.26	0.33	7.25	7.26	99164	713	-0.13	          2.83	7.07	7.29	7.00	6.93	   468.00	71075952	  2.02	专用机械	江苏	4.18	
="000048"	康达尔	4.76	10.34	0.47	10.34	10.35	35289	330	0.09	          0.93	9.88	10.41	9.85	9.87	   255.20	36174692	  0.91	饲料	深圳	5.67	
="300393"	中来股份	4.76	41.17	1.87	41.16	41.17	21715	205	0.04	          9.24	39.35	41.45	38.90	39.30	    40.35	87465712	  1.74	塑料	江苏	6.49	
="600702"	沱牌舍得	4.76	18.50	0.84	18.49	18.50	122112	40	-0.26	          3.62	17.75	18.65	17.75	17.66	   770.25	223229952	  0.76	白酒	四川	5.10	
="002718"	友邦吊顶	4.76	75.99	3.45	75.99	76.00	9312	150	0.09	          7.11	72.60	76.00	72.58	72.54	    41.10	69899632	  1.55	家居用品	浙江	4.71	
="000826"	桑德环境	4.75	29.31	1.33	29.30	29.31	235542	2364	0.00	          2.81	28.30	29.60	28.30	27.98	    36.20	685130176	  1.79	环境保护	湖北	4.65	
="000582"	北部湾港	4.75	16.75	0.76	16.75	16.76	32472	200	-0.05	          2.29	16.30	16.80	16.12	15.99	    21.04	53627488	  1.02	港口	广西	4.25	
="000059"	华锦股份	4.75	10.58	0.48	10.58	10.59	192495	2844	0.57	          1.60	10.24	10.62	10.11	10.10	--  	200775776	  1.37	石油加工	辽宁	5.05	
="300045"	华力创通	4.75	18.30	0.83	18.29	18.30	63387	639	0.16	          4.09	17.70	18.35	17.60	17.47	   140.65	114234672	  1.76	电脑设备	北京	4.29	
="600558"	大西洋	4.75	15.22	0.69	15.22	15.23	85777	35	0.19	          3.18	14.55	15.23	14.55	14.53	   135.28	128811984	  1.16	钢加工	四川	4.68	
="600690"	青岛海尔	4.75	20.30	0.92	20.30	20.31	343492	20	0.00	          1.26	19.55	20.35	19.52	19.38	    11.00	688662912	  0.90	家用电器	山东	4.28	
="002002"	鸿达兴业	4.74	10.16	0.46	10.16	10.17	106131	604	0.19	          2.74	9.70	10.25	9.70	9.70	    25.65	107107472	  1.46	塑料	广东	5.67	
="002637"	赞宇科技	4.72	16.85	0.76	16.84	16.85	36579	360	0.05	          3.23	16.19	16.94	16.19	16.09	    52.84	61011076	  1.51	日用化工	浙江	4.66	
="601003"	柳钢股份	4.72	3.77	0.17	3.76	3.77	227765	31	0.26	          0.89	3.58	3.85	3.58	3.60	    35.51	85301352	  2.29	普钢	广西	7.50	
="300224"	正海磁材	4.72	25.95	1.17	25.95	25.96	49263	866	0.19	          2.05	24.90	25.95	24.58	24.78	    53.00	124142600	  1.19	元器件	山东	5.53	
="002042"	华孚色纺	4.72	5.77	0.26	5.76	5.77	129346	2264	0.17	          1.56	5.51	5.78	5.51	5.51	    18.14	73592744	  1.23	纺织	安徽	4.90	
="000803"	金宇车城	4.71	11.78	0.53	11.75	11.78	27843	291	-0.08	          3.08	11.17	11.99	11.17	11.25	   433.11	32553626	  1.93	纺织	四川	7.29	
="002241"	歌尔声学	4.71	29.59	1.33	29.58	29.59	371935	5630	-0.16	          3.08	28.42	29.80	28.28	28.26	    31.58	1080904704	  0.99	元器件	山东	5.38	
="600107"	美尔雅	4.70	9.13	0.41	9.13	9.14	178674	30	0.21	          4.96	8.93	9.19	8.77	8.72	--  	161165152	  0.57	服饰	湖北	4.82	
="002346"	柘中建设	4.70	11.58	0.52	11.58	11.59	48135	827	0.08	          6.88	11.08	11.60	11.08	11.06	  1266.20	55003612	  0.85	水泥	上海	4.70	
="600588"	用友软件	4.70	38.35	1.72	38.35	38.36	537733	2	0.44	          4.64	37.00	39.38	35.91	36.63	--  	2044184576	  1.19	软件服务	北京	9.47	
="002472"	双环传动	4.69	13.16	0.59	13.16	13.18	30602	117	0.15	          2.88	12.58	13.18	12.58	12.57	    32.79	39700468	  1.07	机械基件	浙江	4.77	
="600408"	安泰集团	4.69	3.57	0.16	3.55	3.60	180886	9895	1.42	          1.80	3.43	3.60	3.43	3.41	--  	63204232	  1.15	焦炭加工	山西	4.99	
="002559"	亚威股份	4.69	19.20	0.86	19.19	19.20	41285	844	0.68	          3.10	18.48	19.28	18.36	18.34	    33.51	78189648	  1.52	机床制造	江苏	5.02	
="600358"	国旅联合	4.69	7.37	0.33	7.35	7.36	68700	372	0.54	          1.59	6.98	7.39	6.98	7.04	--  	49721728	  1.29	旅游服务	江苏	5.82	
="300123"	太阳鸟	4.69	11.39	0.51	11.38	11.39	54327	484	0.35	          2.11	10.80	11.51	10.72	10.88	   106.82	61288568	  2.57	船舶	湖南	7.26	
="300166"	东方国信	4.69	35.96	1.61	35.96	35.99	66619	447	-0.24	          4.34	33.72	36.76	33.72	34.35	   147.99	236530976	  0.80	软件服务	北京	8.85	
="002053"	云南盐化	4.68	16.54	0.74	16.54	16.55	35133	518	-0.06	          1.89	15.95	16.59	15.95	15.80	   178.30	57457352	  1.76	化工原料	云南	4.05	
="300062"	中能电气	4.68	12.75	0.57	12.74	12.75	21850	487	0.31	          2.81	12.21	12.77	12.20	12.18	    53.66	27339942	  1.60	电气设备	福建	4.68	
="002229"	鸿博股份	4.67	16.13	0.72	16.12	16.13	109046	1421	-0.06	          5.89	15.41	16.20	15.41	15.41	   171.51	173414400	  1.42	广告包装	福建	5.13	
="002185"	华天科技	4.67	13.67	0.61	13.66	13.67	205953	3040	-0.07	          2.96	13.15	13.75	13.08	13.06	    31.82	277820032	  1.33	半导体	甘肃	5.13	
="600317"	营口港	4.67	4.71	0.21	4.71	4.72	584002	1048	-0.21	          1.77	4.50	4.75	4.50	4.50	    48.44	272808384	  1.10	港口	辽宁	5.56	
="600377"	宁沪高速	4.66	6.96	0.31	6.93	6.95	148808	46	0.57	          0.39	6.68	6.98	6.68	6.65	    12.71	101911096	  1.54	路桥	江苏	4.51	
="002624"	金磊股份	4.66	19.10	0.85	19.08	19.10	23715	287	-0.05	          1.51	18.25	19.35	18.11	18.25	--  	44877420	  2.41	其他建材	浙江	6.79	
="300185"	通裕重工	4.66	5.62	0.25	5.62	5.63	121906	4120	0.35	          1.74	5.45	5.63	5.43	5.37	    50.17	67366040	  1.24	工程机械	山东	3.72	
="300230"	永利带业	4.65	11.02	0.49	11.02	11.03	14175	542	-0.09	          1.40	10.60	11.05	10.60	10.53	    33.66	15503633	  1.55	塑料	上海	4.27	
="600195"	中牧股份	4.65	17.32	0.77	17.32	17.33	134433	97	0.11	          3.13	16.63	17.33	16.63	16.55	    23.37	228781184	  1.32	饲料	北京	4.23	
="000030"	富奥股份	4.65	9.01	0.40	9.00	9.01	141355	2231	0.00	          2.52	8.58	9.05	8.58	8.61	    18.42	124090296	  1.05	汽车配件	吉林	5.46	
="300258"	精锻科技	4.63	17.62	0.78	17.61	17.62	12507	213	0.22	          0.75	16.93	17.67	16.88	16.84	    26.26	21725758	  1.63	汽车配件	江苏	4.69	
="000918"	嘉凯城	4.63	4.07	0.18	4.06	4.07	123035	469	0.24	          0.68	3.88	4.08	3.86	3.89	--  	49123520	  1.15	全国地产	湖南	5.66	
="000902"	新洋丰	4.63	15.83	0.70	15.82	15.83	42432	712	0.31	          1.64	15.23	15.91	15.22	15.13	    16.61	66300588	  1.20	农药化肥	湖北	4.56	
="600373"	中文传媒	4.63	14.25	0.63	14.25	14.26	233647	1143	0.14	          1.97	13.88	14.25	13.76	13.62	    19.26	329083488	  1.66	出版业	江西	3.60	
="000831"	五矿稀土	4.62	28.30	1.25	28.30	28.31	146706	1129	0.31	          1.97	27.50	28.50	27.33	27.05	--  	411027392	  0.82	小金属	山西	4.33	
="002526"	山东矿机	4.62	7.70	0.34	7.70	7.71	118114	3073	-0.25	          3.18	7.41	7.77	7.39	7.36	  2752.21	89365360	  1.74	工程机械	山东	5.16	
="300270"	中威电子	4.62	19.48	0.86	19.48	19.49	21492	251	0.00	          3.39	18.73	19.62	18.61	18.62	    75.65	41330116	  1.44	通信设备	浙江	5.42	
="300083"	劲胜精密	4.62	21.76	0.96	21.74	21.76	28468	329	0.09	          1.42	20.84	21.87	20.83	20.80	   105.95	60938984	  1.20	元器件	广东	5.00	
="000816"	江淮动力	4.61	6.35	0.28	6.34	6.35	292760	1634	0.15	          2.69	6.13	6.47	6.13	6.07	   160.39	185047600	  1.05	机械基件	江苏	5.60	
="002299"	圣农发展	4.61	14.75	0.65	14.74	14.75	116762	466	0.06	          1.30	14.79	14.85	14.20	14.10	    79.68	170600464	  0.88	农业综合	福建	4.61	
="002068"	黑猫股份	4.60	7.73	0.34	7.73	7.74	112657	503	0.25	          2.35	7.39	7.78	7.39	7.39	    45.35	86557768	  1.08	化工原料	江西	5.28	
="300095"	华伍股份	4.60	10.46	0.46	10.46	10.47	57876	694	0.19	          3.80	9.94	10.47	9.94	10.00	    50.29	59278084	  1.10	机械基件	江西	5.30	
="300056"	三维丝	4.60	21.84	0.96	21.83	21.84	81119	1694	0.04	          7.13	20.97	21.91	20.97	20.88	    78.24	175084208	  1.00	专用机械	福建	4.50	
="300005"	探路者	4.59	18.46	0.81	18.46	18.47	180654	2878	-0.16	          5.61	17.74	18.53	17.70	17.65	    39.61	330469728	  1.27	服饰	北京	4.70	
="002025"	航天电器	4.58	20.08	0.88	20.07	20.08	97563	2249	0.09	          2.96	19.48	20.09	19.48	19.20	    34.33	193238224	  1.91	元器件	贵州	3.18	
="600243"	青海华鼎	4.58	7.77	0.34	7.77	7.78	61786	5	0.00	          2.61	7.44	7.78	7.44	7.43	--  	47454464	  1.61	机床制造	青海	4.58	
="601028"	玉龙股份	4.57	20.35	0.89	20.35	20.36	62530	56	-0.14	          3.35	19.60	20.44	19.60	19.46	    63.28	125337280	  0.95	钢加工	江苏	4.32	
="601016"	节能风电	4.57	10.98	0.48	10.97	10.98	152513	5	0.09	          8.58	10.46	11.25	10.41	10.50	   159.32	165691424	  1.90	新型电力	北京	8.00	
="002325"	洪涛股份	4.57	10.98	0.48	10.97	10.98	116997	1190	0.00	          2.35	10.51	11.02	10.51	10.50	    25.80	126048720	  1.14	装修装饰	深圳	4.86	
="000985"	大庆华科	4.55	14.70	0.64	14.70	14.76	14547	55	-0.27	          1.12	14.20	14.96	14.10	14.06	    73.12	21174282	  2.02	化工原料	黑龙江	6.12	
="002605"	姚记扑克	4.55	18.39	0.80	18.39	18.40	90292	1164	0.00	          3.55	17.59	18.43	17.50	17.59	    54.99	163307872	  1.40	文教休闲	上海	5.29	
="600973"	宝胜股份	4.55	10.81	0.47	10.84	10.85	72608	122	0.83	          1.76	10.37	10.86	10.37	10.34	    42.07	77285256	  1.00	电气设备	江苏	4.74	
="002686"	亿利达	4.53	12.91	0.56	12.90	12.91	25668	454	0.00	          3.77	12.35	12.96	12.33	12.35	    39.88	32574678	  2.67	专用机械	浙江	5.10	
="600491"	龙元建设	4.53	5.77	0.25	5.77	5.78	331873	20	0.17	          3.50	5.57	5.97	5.56	5.52	    26.22	191629056	  1.49	建筑施工	浙江	7.43	
="002328"	新朋股份	4.53	8.54	0.37	8.54	8.55	149759	1484	0.00	          4.58	8.21	8.56	8.21	8.17	    49.53	126153320	  1.53	专用机械	上海	4.28	
="002582"	好想你	4.53	20.09	0.87	20.09	20.10	44192	136	0.04	          4.83	19.25	20.15	19.25	19.22	    50.85	88031000	  2.75	食品	河南	4.68	
="300181"	佐力药业	4.53	14.09	0.61	14.09	14.10	114548	950	0.00	          4.89	13.52	14.30	13.52	13.48	    45.67	160842240	  2.12	中成药	浙江	5.79	
="600135"	乐凯胶片	4.51	11.58	0.50	11.58	11.59	62248	98	0.17	          1.82	11.18	11.60	11.18	11.08	   118.65	71349120	  1.12	化工原料	河北	3.79	
="002383"	合众思壮	4.51	25.94	1.12	25.93	25.94	57659	769	0.07	          5.26	24.99	25.95	24.88	24.82	--  	147381664	  1.48	通信设备	北京	4.31	
="600789"	鲁抗医药	4.51	9.04	0.39	9.04	9.05	841568	15	0.11	         14.47	8.50	9.15	8.27	8.65	--  	739115648	  1.22	化学制药	山东	10.17	
="600487"	亨通光电	4.51	21.79	0.94	21.78	21.86	192508	40	0.50	          6.20	22.01	22.73	20.90	20.85	    27.13	418502912	  4.48	通信设备	江苏	8.78	
="300078"	中瑞思创	4.51	20.87	0.90	20.86	20.87	43185	798	0.43	          5.35	19.90	20.87	19.90	19.97	    46.47	88674384	  1.68	元器件	浙江	4.86	
="002639"	雪人股份	4.51	17.63	0.76	17.63	17.64	16459	178	0.22	          1.37	16.90	17.67	16.90	16.87	  1768.90	28562800	  1.09	专用机械	福建	4.56	
="601928"	凤凰传媒	4.50	11.60	0.50	11.61	11.62	331025	4	0.00	          4.67	11.20	11.62	11.15	11.10	    30.15	377707904	  0.82	出版业	江苏	4.23	
="000017"	深中华A	4.50	7.66	0.33	7.65	7.66	56971	648	-0.13	          1.88	7.33	7.75	7.33	7.33	   934.89	43054752	  1.00	文教休闲	深圳	5.73	
="002664"	信质电机	4.50	32.50	1.40	32.50	32.51	32698	972	0.24	          4.73	30.85	32.50	30.85	31.10	    35.76	104875664	  0.99	电气设备	浙江	5.31	
="000622"	恒立实业	4.50	6.04	0.26	6.03	6.04	80723	2760	0.33	          2.95	5.73	6.05	5.73	5.78	--  	48105812	  1.41	汽车配件	湖南	5.54	
="300026"	红日药业	4.49	26.27	1.13	26.27	26.28	78628	1491	0.15	          1.88	25.56	26.27	25.24	25.14	    33.79	204876512	  1.59	中成药	天津	4.10	
="002278"	神开股份	4.48	11.19	0.48	11.18	11.19	51563	731	0.00	          2.59	10.71	11.20	10.71	10.71	    48.37	56860824	  1.63	化工机械	上海	4.58	
="300180"	华峰超纤	4.48	23.55	1.01	23.55	23.56	34489	344	-0.04	          2.99	22.68	23.57	22.40	22.54	    33.85	80168080	  1.60	化纤	上海	5.19	
="600242"	中昌海运	4.48	7.23	0.31	7.24	7.25	25955	36	0.27	          0.97	6.94	7.24	6.94	6.92	--  	18464152	  1.09	水运	广东	4.34	
="600148"	长春一东	4.47	21.25	0.91	21.25	21.30	87315	130	-0.14	          6.17	20.34	21.55	19.85	20.34	    81.32	182285392	  2.93	汽车配件	吉林	8.36	
="600734"	实达集团	4.47	5.14	0.22	5.13	5.14	44428	200	0.00	          1.27	4.93	5.15	4.93	4.92	--  	22527068	  1.38	电脑设备	福建	4.47	
="002131"	利欧股份	4.47	24.55	1.05	24.55	24.56	76021	458	0.04	          3.92	23.50	24.70	23.15	23.50	    50.63	183774416	  2.38	农用机械	浙江	6.60	
="600007"	中国国贸	4.47	14.27	0.61	14.27	14.28	21555	26	0.00	          0.21	13.88	14.40	13.81	13.66	    25.12	30634506	  0.99	园区开发	北京	4.32	
="002332"	仙琚制药	4.47	11.23	0.48	11.23	11.24	156310	3136	0.08	          3.43	10.73	11.33	10.73	10.75	   104.51	174408512	  1.44	生物制药	浙江	5.58	
="000852"	江钻股份	4.46	20.84	0.89	20.83	20.84	54453	649	-0.09	          4.18	20.10	20.97	20.03	19.95	   199.57	111539712	  1.79	化工机械	湖北	4.71	
="000526"	银润投资	4.46	21.32	0.91	21.31	21.32	42641	215	-0.18	          4.43	20.45	21.50	20.40	20.41	  2314.76	89590328	  4.23	房产服务	福建	5.39	
="600507"	方大特钢	4.46	5.39	0.23	5.39	5.40	581120	10	-0.18	          4.38	5.17	5.44	5.17	5.16	    12.13	309889728	  0.99	特钢	江西	5.23	
="600009"	上海机场	4.46	19.22	0.82	19.23	19.24	170276	93	0.15	          1.56	18.54	19.25	18.52	18.40	    17.60	323177344	  1.22	机场	上海	3.97	
="600846"	同济科技	4.45	8.91	0.38	8.90	8.91	144388	16	-0.11	          2.31	8.60	8.95	8.60	8.53	    53.03	127549264	  0.67	综合类	上海	4.10	
="300377"	赢时胜	4.45	55.37	2.36	55.37	55.38	56183	756	-0.41	         20.28	52.98	56.60	52.90	53.01	   515.83	307705664	  0.89	软件服务	深圳	6.98	
="002169"	智光电气	4.45	11.03	0.47	11.02	11.03	81644	754	0.27	          3.32	10.56	11.10	10.56	10.56	    99.38	88558144	  1.86	电气设备	广东	5.11	
="300305"	裕兴股份	4.45	19.50	0.83	19.49	19.50	19859	190	0.00	          5.52	18.80	19.55	18.59	18.67	    39.88	38121416	  1.38	塑料	江苏	5.14	
