代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本(万)	
="600098"	广州发展	9.99	8.48	0.77	8.48	--  	523300	10	0.00	          2.15	7.74	8.48	7.64	7.71	    17.19	425883680	  1.10	火力发电	广东	10.89	8.14	277822	245478	  1.13	12517	0	--  	     243737.45	
="000920"	南方汇通	9.98	14.55	1.32	14.55	--  	1412	24	0.00	          0.03	14.55	14.55	14.55	13.23	    34.64	2055158	  0.02	运输设备	贵州	0.00	14.55	1401	11	127.36	148480	0	--  	      42200.00	
="603001"	奥康国际	8.20	18.48	1.40	18.49	18.50	98742	13	-0.91	          8.44	17.09	18.70	17.09	17.08	    29.95	175937056	  1.90	服饰	浙江	9.43	17.82	42964	55778	  0.77	1	202	--  	      11694.90	
="600100"	同方股份	6.50	13.77	0.84	13.84	13.86	1483916	151	0.65	          7.17	12.91	13.94	12.89	12.93	   184.31	2007637120	  1.61	电脑设备	北京	8.12	13.53	612665	871250	  0.70	8727	380	--  	     207020.14	
="600673"	东阳光科	6.37	18.53	1.11	18.57	18.58	386918	24	-0.05	          4.70	17.36	18.69	17.30	17.42	   117.77	702826496	  1.82	铝	广东	7.98	18.16	176099	210819	  0.84	2344	119	--  	      82261.22	
="300144"	宋城演艺	5.69	28.81	1.55	28.81	28.82	69750	1349	0.03	          3.57	27.36	28.98	27.00	27.26	    38.10	194848672	  0.97	旅游景点	浙江	7.26	27.94	23457	46292	  0.51	201	2	--  	      19553.75	
="600170"	上海建工	5.19	7.29	0.36	7.29	7.30	1071886	177	0.13	          9.75	6.98	7.35	6.96	6.93	    18.69	764035968	  0.99	建筑施工	上海	5.63	7.13	534014	537872	  0.99	522	4294	--  	     109966.28	
="002063"	远光软件	4.76	23.13	1.05	23.13	23.14	143908	2240	0.08	          3.68	21.91	23.26	21.86	22.08	    56.27	327537440	  0.93	软件服务	广东	6.34	22.76	64276	79631	  0.81	528	327	--  	      39144.10	
="601333"	广深铁路	4.70	4.01	0.18	4.01	4.02	2667507	306	0.00	          4.72	3.83	4.09	3.83	3.83	    32.79	1063317760	  1.35	铁路	深圳	6.79	3.99	1195343	1472164	  0.81	162	17605	--  	     565223.69	
="000988"	华工科技	4.31	14.03	0.58	14.03	14.04	388099	3679	0.07	          4.36	13.49	14.12	13.40	13.45	    63.52	536451424	  1.41	电器仪表	湖北	5.35	13.82	174057	214041	  0.81	478	1326	--  	      89111.65	
="300072"	三聚环保	4.06	26.42	1.03	26.41	26.42	118059	831	-0.07	          2.57	25.60	26.68	25.30	25.39	    35.95	307255584	  0.80	化工原料	北京	5.44	26.03	51802	66256	  0.78	28	569	--  	      45855.16	
="002563"	森马服饰	3.86	39.00	1.45	38.99	39.00	13865	1040	2.84	          1.98	38.08	40.95	37.38	37.55	    29.19	53219088	  0.75	服饰	浙江	9.51	38.38	5089	8775	  0.58	1	458	--  	       7000.00	
="300202"	聚龙股份	3.75	31.51	1.14	31.51	31.53	45180	622	-0.12	          0.82	30.37	32.20	30.27	30.37	   125.26	140043696	  1.09	专用机械	辽宁	6.35	31.00	21118	24061	  0.88	73	17	--  	      54950.39	
="601339"	百隆东方	3.28	11.33	0.36	11.31	11.33	72385	10	0.35	          3.77	10.97	11.38	10.91	10.97	    15.98	81315560	  0.81	纺织	浙江	4.28	11.23	27327	45058	  0.61	63	10	--  	      19200.00	
="600111"	包钢稀土	3.15	25.85	0.79	25.83	25.84	1418396	88	-0.11	          9.59	26.52	27.50	25.83	25.06	   118.32	3755856128	  1.25	小金属	内蒙	6.66	26.48	717864	700532	  1.02	910	129	--  	     147946.98	
