代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本(万)	
="603799"	华友钴业	10.05	8.32	0.76	8.32	--  	331	2	0.00	          0.04	8.32	8.32	8.32	7.56	    28.26	275392	  1.38	小金属	浙江	0.00	8.32	319	12	 26.58	497251	0	--  	       9100.00	
="600708"	海博股份	10.05	11.61	1.06	11.61	--  	366435	5	0.00	          7.21	10.64	11.61	10.55	10.55	    41.75	416105856	  1.69	公共交通	上海	10.05	11.36	220552	145883	  1.51	99420	0	--  	      50838.26	
="000626"	如意集团	10.02	27.01	2.46	27.01	--  	114022	41	0.00	          5.64	25.49	27.01	24.91	24.55	    34.76	302003776	  0.94	商贸代理	江苏	8.55	26.49	59839	54183	  1.10	20136	0	--  	      20229.75	
="603601"	再升科技	10.01	22.19	2.02	22.19	--  	1041	4	0.00	          0.61	22.19	22.19	22.19	20.17	    35.85	2309979	  4.34	玻璃	重庆	0.00	22.19	893	148	  6.03	61788	0	--  	       1700.00	
="002734"	利民股份	10.01	22.53	2.05	22.53	--  	619	4	0.00	          0.25	22.53	22.53	22.53	20.48	    45.24	1393481	  2.58	农药化肥	江苏	0.00	22.53	531	87	  6.10	21751	0	--  	       2500.00	
="002739"	万达院线	10.01	59.90	5.45	59.90	--  	1930	53	0.00	          0.32	59.90	59.90	59.90	54.45	    41.89	11557705	  8.04	影视音像	北京	0.00	59.90	1678	251	  6.69	83489	0	--  	       6000.00	
="000669"	金鸿能源	10.01	31.22	2.84	31.22	--  	75858	136	0.00	          3.32	28.50	31.22	27.92	28.38	    48.39	229868576	  5.10	供气供热	吉林	11.63	30.30	32722	43135	  0.76	1214	0	--  	      22855.91	
="300416"	苏试试验	10.01	32.21	2.93	32.21	--  	1128	2	0.00	          0.72	32.21	32.21	32.21	29.28	    50.84	3631678	0.00	电器仪表	江苏	0.00	32.21	962	165	  5.83	13250	0	--  	       1570.00	
="601021"	春秋航空	10.01	56.07	5.10	56.07	--  	619032	20	0.00	         61.90	51.98	56.07	50.97	50.97	    25.58	3323897856	 13.43	空运	上海	10.01	53.70	301035	317996	  0.95	9784	0	--  	      10000.00	
="300178"	腾邦国际	10.01	36.83	3.35	36.83	--  	157524	86	0.00	         10.13	33.50	36.83	32.98	33.48	    71.61	567803712	  1.07	旅游服务	深圳	11.50	36.05	121318	36206	  3.35	31282	0	--  	      15548.70	
="300418"	昆仑万维	10.01	62.67	5.70	62.67	--  	7566	139	0.00	          1.08	62.67	62.67	62.67	56.97	    52.90	47414868	  6.30	互联网	北京	0.00	62.67	6681	884	  7.56	66803	0	--  	       7000.00	
="300415"	伊之密	10.00	33.98	3.09	33.98	--  	8579	68	0.00	          2.86	33.98	33.98	33.98	30.89	    52.59	29149810	 17.87	专用机械	广东	0.00	33.98	7542	1036	  7.28	17920	0	--  	       3000.00	
="603558"	健盛集团	10.00	40.58	3.69	40.58	--  	9358	6	0.00	          4.68	40.58	40.58	40.58	36.89	    38.06	37974236	 19.50	纺织	浙江	0.00	40.58	7586	1771	  4.28	11885	0	--  	       2000.00	
="300226"	上海钢联	10.00	102.83	9.35	102.83	--  	42678	129	0.00	          3.18	90.09	102.83	89.60	93.48	  1898.61	418360096	  1.41	互联网	上海	14.15	98.03	16107	26570	  0.61	2421	0	--  	      13427.61	
="300419"	浩丰科技	10.00	80.84	7.35	80.84	--  	832	18	0.00	          0.81	80.84	80.84	80.84	73.49	    61.75	6721846	  3.46	软件服务	北京	0.00	80.84	694	137	  5.07	10553	0	--  	       1030.00	
="603899"	晨光文具	10.00	27.72	2.52	27.72	--  	4081	20	0.00	          0.68	27.72	27.72	27.72	25.20	    35.01	11312532	  8.50	文教休闲	上海	0.00	27.72	3689	392	  9.41	22548	0	--  	       6000.00	
="603678"	火炬电子	10.00	24.09	2.19	24.09	--  	1250	10	0.00	          0.30	24.09	24.09	24.09	21.90	    28.77	3010046	  5.21	元器件	福建	0.00	24.09	1033	216	  4.78	33044	0	--  	       4160.00	
