代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本	
="600275"	武昌鱼	10.12	4.68	0.43	4.68	--  	2536	20	          0.00	          0.05	4.68	4.68	4.68	4.25	--  	1187148	  0.04	农业综合	湖北	 0.00	4.68	2062	474	  4.35	349299	0	--  	      50883.71	
="002105"	信隆实业	10.05	11.06	1.01	11.06	--  	603458	507	          0.00	         18.01	9.81	11.06	9.55	10.05	  1827.87	616025920	  3.11	文教休闲	深圳	15.02	10.21	278843	324615	  0.86	86179	0	--  	      33500.00	
="300402"	宝色股份	10.04	13.81	1.26	13.81	--  	5083	164	          0.00	          1.00	13.81	13.81	13.81	12.55	    64.31	7020162	  1.93	专用机械	江苏	 0.00	13.81	4263	820	  5.20	57974	0	--  	       5100.00	
="603169"	兰石重装	10.04	5.70	0.52	5.70	--  	5776	10	          0.00	          0.58	5.70	5.70	5.70	5.18	    45.05	3292611	  1.50	专用机械	甘肃	 0.00	5.70	4579	1197	  3.83	508188	0	--  	      10000.00	
="002528"	英飞拓	10.03	15.03	1.37	15.03	--  	6785	22	          0.00	          0.20	15.03	15.03	15.03	13.66	--  	10197900	  0.11	电脑设备	深圳	 0.00	15.03	6400	385	 16.62	83665	0	--  	      33766.19	
="600764"	中电广通	10.01	8.35	0.76	8.35	--  	14161	11	          0.00	          0.43	8.35	8.35	8.35	7.59	  2126.04	11824777	  1.37	通信设备	北京	 0.00	8.35	12662	1499	  8.45	86503	0	--  	      32972.69	
="300005"	探路者	10.01	19.67	1.79	19.67	--  	622861	692	          0.00	         19.33	17.49	19.67	17.40	17.88	    40.93	1185526400	  3.64	服饰	北京	12.70	19.03	319934	302927	  1.06	47757	0	--  	      32222.78	
="603606"	东方电缆	10.01	19.02	1.73	19.02	--  	16407	5	          0.00	          5.23	19.02	19.02	19.02	17.29	    51.53	31207996	 22.79	电气设备	浙江	 0.00	19.02	14560	1847	  7.88	72495	0	--  	       3135.00	
="603009"	北特科技	10.00	29.91	2.72	29.91	--  	56888	60	          0.00	         21.33	27.25	29.91	27.25	27.19	    70.87	165800128	  1.00	汽车配件	上海	 9.78	29.14	31282	25606	  1.22	26623	0	--  	       2667.00	
="000900"	现代投资	10.00	5.94	0.54	5.94	--  	379264	4481	          0.00	          3.75	5.49	5.94	5.49	5.40	    17.29	221778240	  3.04	路桥	湖南	 8.33	5.85	242797	136467	  1.78	342071	0	--  	     101128.75	
="002452"	长高集团	10.00	15.40	1.40	15.40	--  	128123	2386	          0.00	          8.41	14.66	15.40	14.30	14.00	    43.67	195616240	  1.93	电气设备	湖南	 7.86	15.27	97844	30279	  3.23	12981	0	--  	      15237.00	
="002730"	电光科技	10.00	24.10	2.19	24.10	--  	100650	213	          0.00	         27.45	22.35	24.10	22.05	21.91	    67.87	232599072	  1.27	电气设备	浙江	 9.36	23.11	50876	49774	  1.02	21369	0	--  	       3667.00	
="300400"	劲拓股份	10.00	23.44	2.13	23.44	--  	3989	87	          0.00	          1.99	23.44	23.44	23.44	21.31	    53.06	9351974	  2.77	元器件	深圳	 0.00	23.44	3410	579	  5.89	27838	0	--  	       2000.00	
="300399"	京天利	9.99	37.97	3.45	37.97	--  	1738	3	          0.00	          0.87	37.97	37.97	37.97	34.52	    74.80	6601237	  1.21	互联网	北京	 0.00	37.97	1389	349	  3.98	110849	0	--  	       2000.00	
="300401"	花园生物	9.98	23.80	2.16	23.80	--  	10474	131	          0.00	          4.61	23.80	23.80	23.80	21.64	    72.61	24929262	  5.46	食品	浙江	 0.00	23.80	8153	2321	  3.51	67757	0	--  	       2270.00	
="000912"	泸 天 化	9.97	6.62	0.60	6.62	--  	409872	251	          0.00	         15.34	6.17	6.62	6.13	6.02	--  	267623088	  5.39	农药化肥	四川	 8.14	6.53	239553	170319	  1.41	22878	0	--  	      26715.00	
="300162"	雷曼光电	9.42	37.97	3.27	37.95	37.97	64411	526	          1.11	          7.79	34.60	38.17	33.83	34.70	   135.09	232965488	  1.47	元器件	深圳	12.51	36.17	26991	37420	  0.72	6	284	--  	       8273.00	
="600495"	晋西车轴	9.24	17.26	1.46	17.25	17.26	454249	3	         -0.69	          7.41	15.75	17.38	15.75	15.80	   142.91	763270336	  1.69	运输设备	山西	10.32	16.80	197184	257065	  0.77	411	81	--  	      61295.60	
="002338"	奥普光电	8.96	53.39	4.39	53.39	53.40	38820	597	         -0.01	          3.27	49.03	53.48	48.50	49.00	   105.83	202683072	  2.02	电器仪表	吉林	10.16	52.21	16321	22499	  0.73	107	130	--  	      11863.95	
="600410"	华胜天成	8.49	21.46	1.68	21.45	21.46	537059	56	          1.46	          8.43	19.71	21.73	19.53	19.78	   107.72	1123537536	  1.17	软件服务	北京	11.12	20.92	216449	320610	  0.68	521	1	--  	      63744.55	
="000791"	甘肃电投	8.40	9.29	0.72	9.28	9.29	202770	3630	          1.19	         17.67	8.57	9.43	8.55	8.57	   735.52	185526768	  5.03	水力发电	甘肃	10.27	9.15	104022	98748	  1.05	10	6164	--  	      11477.80	
="002363"	隆基机械	7.30	14.84	1.01	14.84	14.85	123412	798	          0.33	          4.13	13.80	14.99	13.60	13.83	    71.99	179449344	  1.60	汽车配件	山东	10.05	14.54	44090	79322	  0.56	1364	269	--  	      29880.00	
="300053"	欧比特	7.23	21.81	1.47	21.81	21.82	342725	3344	         -0.04	         21.68	21.96	22.37	20.50	20.34	   177.84	735022208	  4.71	半导体	广东	 9.19	21.45	165823	176902	  0.94	1978	168	--  	      15809.96	
="600558"	大西洋	7.15	13.79	0.92	13.80	13.81	144450	4	          1.39	          5.36	12.88	13.82	12.57	12.87	    92.56	194553968	  1.95	钢加工	四川	 9.71	13.47	59974	84476	  0.71	221	168	--  	      26943.51	
="000908"	天一科技	7.09	15.40	1.02	15.40	15.41	59338	1220	          0.06	          2.12	14.45	15.82	14.26	14.38	--  	90389984	  1.98	机械基件	湖南	10.85	15.23	25049	34289	  0.73	68	20	--  	      28000.00	
="000155"	川化股份	7.04	7.75	0.51	7.75	7.76	177523	1601	         -0.12	          3.78	7.26	7.94	7.22	7.24	--  	136406080	  2.16	农药化肥	四川	 9.94	7.68	69212	108311	  0.64	41	857	--  	      47000.00	
="600391"	成发科技	6.96	25.35	1.65	25.34	25.35	399644	10	         -0.27	         12.11	23.70	26.07	23.62	23.70	   187.99	1018167424	  2.94	航空航天	四川	10.34	25.48	223128	176516	  1.26	23	13	--  	      33012.94	
="603609"	禾丰牧业	6.91	14.39	0.93	14.38	14.39	210911	122	          1.48	         26.36	13.47	14.40	13.37	13.46	    45.16	295814752	  6.66	饲料	辽宁	 7.65	14.03	87934	122977	  0.72	605	451	--  	       8000.00	
="600158"	中体产业	6.68	15.97	1.00	15.95	15.96	1283551	235	         -0.74	         19.52	14.75	16.45	14.33	14.97	   116.56	1951353984	  1.38	全国地产	天津	14.16	15.20	612298	671253	  0.91	291	60	--  	      65749.53	
="300196"	长海股份	6.32	19.02	1.13	19.02	19.03	52060	1027	          0.36	          4.77	17.87	19.21	17.87	17.89	    28.85	97647872	  1.38	玻璃	江苏	 7.49	18.76	21965	30095	  0.73	19	160	--  	      10918.94	
="000633"	合金投资	6.26	9.50	0.56	9.49	9.50	145832	2186	          0.00	          3.79	8.88	9.83	8.79	8.94	--  	137008368	  2.94	综合类	辽宁	11.63	9.39	57951	87881	  0.66	704	331	--  	      38510.64	
="002488"	金固股份	6.20	25.70	1.50	25.69	25.70	33679	368	          0.78	          3.87	24.16	25.98	24.05	24.20	    56.26	85387296	  1.18	汽车配件	浙江	 7.98	25.35	14254	19425	  0.73	192	38	--  	       8706.50	
="002668"	奥马电器	6.15	23.30	1.35	23.29	23.30	205104	1668	         -0.21	         28.35	21.95	24.15	21.87	21.95	    16.47	484789504	  3.59	家用电器	广东	10.39	23.64	123575	81529	  1.52	238	903	--  	       7235.00	
="603126"	中材节能	6.12	15.78	0.91	15.78	15.79	290573	67	          0.12	         36.32	14.87	16.20	14.78	14.87	    62.88	454002208	  5.15	环境保护	天津	 9.55	15.62	129012	161561	  0.80	74	1227	--  	       8000.00	
="600223"	鲁商置业	6.00	5.12	0.29	5.10	5.12	422540	37	          1.38	          4.22	4.80	5.25	4.80	4.83	    56.06	215218768	  2.96	区域地产	山东	 9.32	5.09	184698	237842	  0.78	1340	40	--  	     100096.79	
="603006"	联明股份	5.91	39.60	2.21	39.60	39.65	73869	90	          0.45	         36.93	38.60	40.99	38.38	37.39	    48.19	291871968	  1.83	汽车配件	上海	 6.98	39.51	33752	40117	  0.84	15	0	--  	       2000.00	
="002073"	软控股份	5.65	12.52	0.67	12.52	12.53	671783	5821	          0.00	         10.86	11.83	12.90	11.83	11.85	    42.70	835528320	  2.47	软件服务	山东	 9.03	12.44	286939	384844	  0.75	926	1454	--  	      61879.48	
="002480"	新筑股份	5.54	9.52	0.50	9.51	9.52	184236	3804	          0.00	          3.33	8.97	9.69	8.90	9.02	   325.71	171756816	  1.79	机械基件	四川	 8.76	9.32	69040	115196	  0.60	1268	1451	--  	      55366.37	
="600735"	新华锦	5.50	11.89	0.62	11.87	11.89	81662	14	          0.25	          3.91	11.27	12.08	11.20	11.27	    66.98	96544168	  1.26	纺织	山东	 7.81	11.82	36303	45359	  0.80	517	51	--  	      20899.75	
="601336"	新华保险	5.43	26.04	1.34	26.04	26.05	213770	169	         -0.03	          1.94	24.68	26.95	24.58	24.70	    10.84	555083200	  1.85	保险	北京	 9.60	25.97	87815	125955	  0.70	235	805	--  	     110058.07	
="600148"	长春一东	5.35	23.03	1.17	23.00	23.06	101342	81	         -0.08	          7.16	21.50	23.57	21.01	21.86	    86.56	225937312	  1.09	汽车配件	吉林	11.71	22.29	44169	57173	  0.77	714	90	--  	      14151.63	
="002649"	博彦科技	5.34	37.69	1.91	37.68	37.69	68357	394	          0.02	         10.80	36.05	38.78	35.80	35.78	    43.10	255448880	  4.07	软件服务	北京	 8.33	37.37	26779	41578	  0.64	55	64	--  	       6331.18	
="300131"	英唐智控	5.26	18.40	0.92	18.40	18.41	131661	1881	          0.00	         10.73	17.31	19.21	17.03	17.48	   736.50	238850496	  0.71	元器件	深圳	12.47	18.14	58510	73151	  0.80	1074	109	--  	      12267.95	
="300139"	福星晓程	5.25	64.20	3.20	64.19	64.20	25451	181	          0.31	          3.01	62.00	64.79	60.88	61.00	   113.25	161009232	  1.40	元器件	北京	 6.41	63.26	10597	14854	  0.71	31	308	--  	       8454.41	
="600480"	凌云股份	5.23	12.88	0.64	12.87	12.88	451421	334	         -0.15	         12.48	12.17	13.45	12.17	12.24	    26.79	585194240	  3.23	汽车配件	河北	10.46	12.96	195157	256264	  0.76	650	149	--  	      36171.48	
