代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本	
="000507"	珠海港	10.05	7.12	0.65	7.12	--  	1248712	1116	          0.00	         16.17	6.50	7.12	6.50	6.47	--  	879014720	  1.83	港口	广东	 9.58	7.04	748966	499746	  1.50	84662	0	--  	      77214.38	
="600160"	巨化股份	10.05	7.23	0.66	7.23	--  	1054491	60	          0.00	          5.82	6.56	7.23	6.44	6.57	    84.37	736236352	  1.48	化工原料	浙江	12.02	6.98	425309	629182	  0.68	24191	0	--  	     181091.59	
="600021"	上海电力	10.02	6.70	0.61	6.70	--  	1225271	56	          0.00	          5.73	6.10	6.70	6.07	6.09	    17.64	799534016	  1.61	火力发电	上海	10.34	6.53	561589	663682	  0.85	6042	0	--  	     213973.92	
="002084"	海鸥卫浴	10.00	8.36	0.76	8.36	--  	25779	1	          0.00	          0.63	8.36	8.36	8.36	7.60	    97.94	21551420	  0.14	家居用品	广东	 0.00	8.36	23742	2037	 11.66	167839	0	--  	      40605.57	
="000686"	东北证券	10.00	12.54	1.14	12.54	--  	1723796	1984	          0.00	         10.20	11.40	12.54	11.22	11.40	    30.56	2082278016	  1.45	证券	吉林	11.58	12.08	775139	948657	  0.82	136178	0	--  	     168948.16	
="600663"	陆家嘴	9.99	24.56	2.23	24.56	--  	163481	3	          0.00	          1.20	22.36	24.56	22.20	22.33	    34.87	392001856	  0.99	园区开发	上海	10.57	23.98	91495	71986	  1.27	42863	0	--  	     135808.41	
="300230"	永利带业	9.97	10.59	0.96	10.59	--  	594	1	          0.00	          0.06	10.59	10.59	10.59	9.63	    32.35	629396	  0.05	塑料	上海	 0.00	10.59	594	0	--  	36789	0	--  	      10127.07	
="600022"	山东钢铁	9.91	2.55	0.23	2.55	--  	2365574	10	          0.00	          4.43	2.54	2.55	2.42	2.32	--  	595293888	 10.56	普钢	山东	 5.60	2.52	1155021	1210553	  0.95	167267	0	--  	     534315.81	
="000601"	韶能股份	9.83	6.37	0.57	6.36	6.37	569250	4141	          0.31	          5.73	5.73	6.38	5.73	5.80	    19.43	349291552	  1.55	火力发电	广东	11.21	6.14	216948	352302	  0.62	2424	1351	--  	      99398.67	
="600483"	福能股份	8.33	10.14	0.78	10.14	10.15	157733	15	          0.39	          5.47	9.46	10.18	9.42	9.36	    17.78	155191856	  0.76	火力发电	福建	 8.12	9.84	69301	88432	  0.78	80	495	--  	      28848.36	
