代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本	
="000825"	太钢不锈	10.13	4.24	0.39	4.24	--  	2314550	1256	          0.00	          4.06	3.86	4.24	3.85	3.85	    31.39	954889472	  2.14	特钢	山西	10.13	4.13	1073098	1241452	  0.86	162892	0	--  	     569598.31	
="600169"	太原重工	10.08	5.57	0.51	5.57	--  	2480663	5	          0.00	         10.23	5.00	5.57	4.94	5.06	   593.87	1303933696	  1.81	工程机械	山西	12.45	5.26	1171010	1309653	  0.89	169813	0	--  	     242395.50	
="300062"	中能电气	10.04	14.58	1.33	14.58	--  	34285	10	          0.00	          4.42	13.30	14.58	13.25	13.25	    61.36	49014996	  2.92	电气设备	福建	10.04	14.30	18875	15410	  1.22	45172	0	--  	       7763.14	
="000777"	中核科技	10.03	18.98	1.73	18.98	--  	390066	252	          0.00	         10.18	17.67	18.98	17.59	17.25	   104.44	730432192	  4.11	机械基件	江苏	 8.06	18.73	190679	199387	  0.96	53547	0	--  	      38335.10	
="300096"	易联众	10.02	13.50	1.23	13.50	--  	250227	34	          0.00	          8.37	12.31	13.50	12.30	12.27	   188.58	327508000	  1.60	软件服务	福建	 9.78	13.09	132438	117789	  1.12	31646	0	--  	      29900.63	
="300001"	特锐德	10.02	22.50	2.05	22.50	--  	129547	732	          0.00	          3.36	20.53	22.50	20.53	20.45	    55.24	282942656	  2.86	电气设备	山东	 9.63	21.84	53262	76285	  0.70	2889	0	--  	      38568.00	
="601002"	晋亿实业	10.02	14.93	1.36	14.93	--  	815879	10	          0.00	         11.05	13.77	14.93	13.41	13.57	    62.38	1150903680	  1.56	机械基件	浙江	11.20	14.11	437210	378669	  1.15	92948	0	--  	      73847.00	
="600590"	泰豪科技	10.02	9.99	0.91	9.99	--  	130097	9	          0.00	          2.60	9.18	9.99	9.13	9.08	--  	127530400	  1.19	电气设备	江西	 9.47	9.80	61566	68531	  0.90	52304	0	--  	      50032.57	
="300400"	劲拓股份	10.02	29.43	2.68	29.43	--  	75096	55	          0.00	         37.55	26.95	29.43	26.95	26.75	    74.47	213886864	  1.74	元器件	深圳	 9.27	28.48	44296	30800	  1.44	8853	0	--  	       2000.00	
="300391"	康跃科技	10.02	36.36	3.31	36.36	--  	25696	8	          0.00	         15.41	33.25	36.36	33.25	33.05	    89.36	90647616	  0.84	机械基件	山东	 9.41	35.28	15237	10459	  1.46	4518	0	--  	       1667.00	
="603169"	兰石重装	10.01	8.35	0.76	8.35	--  	165331	5	          0.00	         16.53	8.35	8.35	8.35	7.59	    66.00	138051744	  6.82	专用机械	甘肃	 0.00	8.35	110139	55192	  2.00	177235	0	--  	      10000.00	
="002212"	南洋股份	10.01	8.46	0.77	8.46	--  	595015	1313	          0.00	         20.49	7.75	8.46	7.75	7.69	    78.98	493140288	  2.90	电气设备	广东	 9.23	8.29	265129	329886	  0.80	137691	0	--  	      29044.32	
="300131"	英唐智控	10.01	20.66	1.88	20.66	--  	122988	561	          0.00	         10.03	19.20	20.66	19.18	18.78	   826.97	248493504	  1.20	元器件	深圳	 7.88	20.20	65987	57001	  1.16	8595	0	--  	      12267.95	
="600148"	长春一东	10.01	27.26	2.48	27.26	--  	62778	5	          0.00	          4.44	24.90	27.26	24.45	24.78	   104.32	165818752	  0.80	汽车配件	吉林	11.34	26.41	25689	37089	  0.69	15447	0	--  	      14151.63	
="600629"	棱光实业	10.01	14.40	1.31	14.40	--  	6423	4	          0.00	          0.18	14.40	14.40	14.40	13.09	--  	9249782	  0.10	玻璃	上海	 0.00	14.40	4564	1859	  2.46	46345	0	--  	      34799.98	
