代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本	
="000698"	沈阳化工	10.04	5.37	0.49	5.37	--  	418085	2675	          0.00	          6.67	4.90	5.37	4.89	4.88	--  	221854528	  3.76	化工原料	辽宁	 9.84	5.31	260748	157337	  1.66	445658	0	--  	      62709.67	
="600555"	九龙山	10.02	4.50	0.41	4.50	--  	492984	1211	          0.00	          5.06	4.08	4.50	4.06	4.09	   262.99	217018352	  3.91	旅游景点	上海	10.76	4.40	250174	242810	  1.03	163447	0	--  	      97350.00	
="000018"	中冠A	10.02	12.63	1.15	12.63	--  	89	3	          0.00	          0.01	12.63	12.63	12.63	11.48	  1446.94	112420	  0.01	纺织	深圳	 0.00	12.63	71	18	  3.94	34387	0	--  	       9972.04	
="600361"	华联综超	10.00	6.38	0.58	6.38	--  	319547	200	          0.00	          4.80	5.80	6.38	5.75	5.80	    18.86	201703936	  3.15	超市连锁	北京	10.86	6.31	216213	103334	  2.09	66280	0	--  	      66580.78	
="600684"	珠江实业	9.93	6.64	0.60	6.64	--  	728265	60	          0.00	         10.24	5.99	6.64	5.96	6.04	    14.61	471205216	  4.17	全国地产	广东	11.26	6.47	418685	309580	  1.35	184033	0	--  	      71121.72	
="600400"	红豆股份	8.50	6.38	0.50	6.39	6.40	868513	279	         -0.46	         15.50	5.95	6.47	5.84	5.88	    77.81	546912000	  3.73	服饰	江苏	10.71	6.30	458971	409542	  1.12	33	847	--  	      56039.96	
="600543"	莫高股份	8.02	9.70	0.72	9.69	9.70	236385	23	         -0.20	          7.36	8.96	9.87	8.87	8.98	    78.77	225941728	  2.61	红黄药酒	甘肃	11.14	9.56	115003	121382	  0.95	1575	156	--  	      32112.00	
="600168"	武汉控股	7.94	11.01	0.81	11.00	11.01	158692	294	         -1.78	          3.60	10.16	11.22	10.08	10.20	    19.66	173007456	  2.29	水务	湖北	11.18	10.90	90458	68234	  1.33	2	52	--  	      44115.00	
="002691"	石中装备	7.33	15.53	1.06	15.53	15.54	181184	2276	          0.58	         27.46	14.38	15.92	14.13	14.47	    90.00	276179936	  3.74	专用机械	河北	12.37	15.24	83482	97702	  0.85	79	8	--  	       6596.93	
="000719"	大地传媒	7.24	16.44	1.11	16.44	16.45	123809	1699	          0.06	         11.62	15.21	16.83	15.09	15.33	    42.62	197770816	  3.31	出版业	河南	11.35	15.97	51614	72195	  0.71	404	402	--  	      10650.59	
="600812"	华北制药	7.02	7.62	0.50	7.63	7.65	759122	112	         -1.29	          7.38	7.09	7.83	6.96	7.12	   598.67	579007680	  3.02	化学制药	河北	12.22	7.63	335603	423519	  0.79	361	694	--  	     102857.75	
="600086"	东方金钰	5.45	24.17	1.25	24.20	24.21	98005	6	         -0.12	          2.78	22.92	24.59	22.68	22.92	    74.75	235302080	  1.99	服饰	湖北	 8.33	24.01	39724	58281	  0.68	175	112	--  	      35228.17	
="002480"	新筑股份	4.47	9.35	0.40	9.34	9.35	170162	1775	          0.10	          3.07	8.90	9.44	8.86	8.95	   319.90	157883136	  2.01	机械基件	四川	 6.48	9.28	66479	103683	  0.64	358	2327	--  	      55366.37	
="600644"	乐山电力	4.25	11.28	0.46	11.26	11.29	243631	33	          0.26	          7.46	11.03	11.60	10.94	10.82	   106.51	273737440	  2.77	水力发电	四川	 6.10	11.24	107484	136147	  0.79	67	232	--  	      32648.00	
="600479"	千金药业	4.19	17.16	0.69	17.15	17.17	98180	210	         -0.05	          3.22	16.46	17.28	16.16	16.47	    66.22	167590032	  1.41	中成药	湖南	 6.80	17.07	43505	54675	  0.80	9	115	--  	      30481.91	
="600078"	澄星股份	4.17	8.24	0.33	8.23	8.24	361501	73	          0.12	          5.46	7.95	8.36	7.85	7.91	   143.71	295642208	  1.97	化工原料	江苏	 6.45	8.18	159557	201944	  0.79	541	382	--  	      66257.28	
="600160"	巨化股份	3.83	6.78	0.25	6.78	6.80	1162497	844	         -0.87	          6.42	6.70	7.08	6.50	6.53	    91.51	793586368	  3.21	化工原料	浙江	 8.88	6.83	505719	656778	  0.77	16340	1088	--  	     181091.59	
="002085"	万丰奥威	3.74	27.46	0.99	27.45	27.46	27481	144	          0.00	          0.75	26.40	27.87	25.83	26.47	    26.47	75003520	  1.11	汽车配件	浙江	 7.71	27.29	15362	12119	  1.27	657	39	--  	      36813.28	
="600448"	华纺股份	3.44	6.31	0.21	6.30	6.31	236529	1	          0.47	          7.40	6.17	6.70	6.11	6.10	    94.46	151101952	  3.16	纺织	山东	 9.67	6.39	96817	139712	  0.69	305	591	--  	      31980.00	
="600859"	王府井	3.29	19.46	0.62	19.46	19.49	288135	34	         -0.15	          6.90	19.15	20.15	18.90	18.84	    11.91	566108928	  3.33	百货	北京	 6.63	19.65	141290	146845	  0.96	5	79	--  	      41764.19	
="002599"	盛通股份	3.15	18.00	0.55	18.00	18.01	37604	430	          0.72	          4.29	17.50	18.98	17.40	17.45	   110.40	67403472	  2.70	广告包装	北京	 9.05	17.92	15876	21728	  0.73	67	133	--  	       8756.25	
="000929"	兰州黄河	3.13	10.86	0.33	10.85	10.86	64025	519	         -0.09	          3.45	10.42	11.33	10.40	10.53	    70.51	69545648	  3.07	啤酒	甘肃	 8.83	10.86	26893	37132	  0.72	226	718	--  	      18558.80	
="600233"	大杨创世	3.02	12.64	0.37	12.63	12.64	66991	10	          0.23	          4.06	12.18	12.87	12.09	12.27	    44.41	84231392	  1.77	服饰	辽宁	 6.36	12.57	29305	37686	  0.78	82	20	--  	      16500.00	
="002031"	巨轮股份	2.88	11.08	0.31	11.07	11.08	153793	1151	          0.00	          3.75	10.68	11.19	10.60	10.77	    31.63	169519248	  1.60	汽车配件	广东	 5.48	11.02	64834	88959	  0.73	188	1175	--  	      40972.19	
="300019"	硅宝科技	2.74	16.48	0.44	16.48	16.49	45755	922	         -0.42	          4.26	16.00	17.60	15.88	16.04	    44.39	75831632	  1.91	化工原料	四川	10.72	16.57	18371	27384	  0.67	254	50	--  	      10745.41	
="000417"	合肥百货	2.69	6.87	0.18	6.87	6.88	335335	6865	          0.00	          4.31	6.64	6.97	6.61	6.69	    11.84	228681424	  1.95	百货	安徽	 5.38	6.82	137942	197393	  0.70	1199	2509	--  	      77859.75	
="600696"	多伦股份	2.44	9.23	0.22	9.22	9.23	205859	149	          0.43	          6.04	9.00	9.27	8.89	9.01	--  	187303200	  1.37	区域地产	上海	 4.22	9.10	82220	123639	  0.67	11	138	--  	      34056.55	
="002086"	东方海洋	2.37	11.21	0.26	11.21	11.22	135976	3837	          0.08	          5.72	10.84	11.28	10.77	10.95	    39.67	151359712	  1.50	渔业	山东	 4.66	11.13	63627	72349	  0.88	316	1375	--  	      23780.85	
="002223"	鱼跃医疗	2.36	29.49	0.68	29.48	29.49	81478	1282	          0.10	          1.83	28.80	29.74	28.50	28.81	    40.80	238560192	  2.10	医疗保健	江苏	 4.30	29.28	35276	46202	  0.76	11	420	--  	      44566.17	
="002318"	久立特材	2.27	24.75	0.55	24.73	24.75	93370	393	         -0.36	          3.13	24.00	25.72	23.87	24.20	    36.75	233870128	  1.75	特钢	浙江	 7.64	25.05	45272	48098	  0.94	49	379	--  	      29783.83	
="600088"	中视传媒	2.18	20.18	0.43	20.18	20.20	136846	67	         -0.24	          4.13	19.58	20.63	19.51	19.75	   126.26	277886560	  1.85	影视音像	上海	 5.67	20.31	63009	73837	  0.85	34	160	--  	      33142.19	
="000748"	长城信息	1.95	30.37	0.58	30.30	30.37	65982	1103	          0.56	          1.76	30.00	31.11	29.86	29.79	   202.62	200780048	  1.60	电脑设备	湖南	 4.20	30.43	29297	36685	  0.80	7	21	--  	      37556.21	
="600143"	金发科技	1.90	5.35	0.10	5.35	5.36	738348	61	         -0.37	          2.88	5.21	5.46	5.18	5.25	    21.75	393031936	  2.40	塑料	广东	 5.33	5.32	344106	394242	  0.87	1541	3463	--  	     256000.00	
="000666"	经纬纺机	1.90	14.50	0.27	14.48	14.50	138468	2346	          0.76	          4.72	14.20	14.62	13.99	14.23	    23.51	199171120	  1.46	纺织机械	北京	 4.43	14.38	68440	70028	  0.98	5	1404	--  	      29345.88	
="002188"	新 嘉 联	1.84	13.81	0.25	13.80	13.81	86007	984	         -0.07	          6.03	13.50	14.45	13.37	13.56	--  	120689664	  1.77	元器件	浙江	 7.96	14.03	41926	44081	  0.95	237	36	--  	      14274.61	
="002422"	科伦药业	1.82	31.40	0.56	31.37	31.40	107846	730	          0.41	          3.04	30.57	32.10	30.46	30.84	    21.06	339408832	  1.31	化学制药	四川	 5.32	31.47	52386	55460	  0.94	6	47	--  	      35488.73	
="600579"	天华院	1.80	10.17	0.18	10.18	10.19	152973	43	          0.79	          5.98	9.90	10.37	9.70	9.99	   209.99	153642352	  1.77	化工机械	山东	 6.71	10.04	82109	70864	  1.16	100	35	--  	      25560.00	
="000652"	泰达股份	1.77	5.76	0.10	5.75	5.76	825494	5952	         -0.17	          5.63	5.64	6.20	5.55	5.66	--  	486021856	  1.57	综合类	天津	11.48	5.89	397160	428334	  0.93	3061	2137	--  	     146567.00	
="000551"	创元科技	1.64	10.52	0.17	10.52	10.53	193404	2889	          0.19	          4.83	10.28	10.77	10.22	10.35	    82.08	203610880	  1.32	专用机械	江苏	 5.31	10.53	101639	91765	  1.11	398	442	--  	      40008.03	
="002002"	鸿达兴业	1.61	11.34	0.18	11.33	11.34	63454	548	          0.00	          2.72	11.16	11.47	11.16	11.16	    38.93	72033424	  0.79	塑料	广东	 2.78	11.35	25713	37741	  0.68	329	246	--  	      23365.13	
="002096"	南岭民爆	1.57	12.27	0.19	12.27	12.28	64535	712	         -0.48	          2.45	12.00	12.45	11.91	12.08	    31.46	79025552	  1.68	化工原料	湖南	 4.47	12.25	28917	35618	  0.81	15	27	--  	      26386.01	
