代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本(万)	
="000498"	山东路桥	9.91	5.10	0.46	5.10	--  	134826	72	0.00	          3.81	5.00	5.10	4.80	4.64	    30.41	67766656	  1.47	建筑施工	山东	6.47	5.03	63466	71360	  0.89	104650	0	--  	      35417.01	
="600718"	东软集团	8.30	17.87	1.37	17.86	17.88	1143319	59	-0.77	          9.31	16.50	18.15	16.40	16.50	    76.78	2029709440	  3.01	软件服务	辽宁	10.61	17.75	496761	646558	  0.77	27	13	--  	     122759.42	
="600778"	友好集团	6.94	10.48	0.68	10.48	10.49	262789	144	-0.19	          8.47	9.93	10.66	9.93	9.80	    30.48	271578016	  1.19	百货	新疆	7.45	10.33	107153	155635	  0.69	325	879	--  	      31031.28	
="600697"	欧亚集团	6.89	27.78	1.79	27.74	27.75	36206	7	0.03	          2.33	25.76	27.88	25.75	25.99	    17.90	97099800	  1.30	百货	吉林	8.20	26.82	17303	18903	  0.92	105	205	--  	      15515.59	
="600614"	鼎立股份	6.34	14.09	0.84	14.06	14.08	157972	57	0.14	          3.54	13.12	14.30	13.12	13.25	   338.61	219784064	  1.41	综合类	上海	8.91	13.91	67517	90455	  0.75	59	4	--  	      44675.94	
="002242"	九阳股份	5.43	11.85	0.61	11.85	11.86	156845	1820	0.08	          2.06	11.24	11.94	11.20	11.24	    15.62	183271088	  1.55	家用电器	山东	6.58	11.68	65650	91195	  0.72	1262	582	--  	      76095.00	
="600660"	福耀玻璃	5.32	13.46	0.68	13.46	13.47	475262	28	0.07	          2.37	12.75	13.49	12.73	12.78	    12.83	630455168	  1.36	汽车配件	福建	5.95	13.27	238617	236644	  1.01	184	2849	--  	     200298.64	
="600826"	兰生股份	4.57	20.58	0.90	20.58	20.59	59593	15	-0.09	          1.42	19.50	20.63	19.50	19.68	   126.87	121019000	  1.50	商贸代理	上海	5.74	20.31	22378	37214	  0.60	34	113	--  	      42064.23	
="000040"	宝安地产	4.56	6.65	0.29	6.64	6.65	83917	1215	0.15	          1.81	6.36	6.66	6.30	6.36	   163.67	54833412	  0.97	全国地产	深圳	5.66	6.53	35512	48405	  0.73	464	722	--  	      46443.83	
="300255"	常山药业	3.85	33.75	1.25	33.70	33.75	15396	26	0.32	          1.19	32.17	34.00	32.17	32.50	    65.74	51046004	  0.89	生物制药	河北	5.63	33.16	5177	10218	  0.51	3	12	--  	      12945.29	
