代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本(万)	
="600569"	安阳钢铁	10.20	2.81	0.26	2.81	--  	8479	3	0.00	          0.04	2.81	2.81	2.81	2.55	    94.95	2382680	  0.03	普钢	河南	0.00	2.81	7681	798	  9.63	1605473	0	--  	     239368.45	
="600739"	辽宁成大	8.73	24.15	1.94	24.13	24.14	1402750	1257	0.45	         10.28	22.10	24.23	21.82	22.21	    37.71	3229325056	  1.06	商贸代理	辽宁	10.85	23.02	603011	799739	  0.75	323	1095	--  	     136470.98	
="600864"	哈投股份	7.48	12.79	0.89	12.80	12.81	357187	309	0.70	          6.54	11.99	12.85	11.79	11.90	   160.92	440694624	  1.38	火力发电	黑龙江	8.91	12.34	151225	205961	  0.73	347	284	--  	      54637.82	
="601991"	大唐发电	6.53	5.55	0.34	5.54	5.55	886158	158	-0.17	          0.89	5.19	5.68	5.15	5.21	    15.12	478499200	  1.13	火力发电	北京	10.17	5.40	406854	479304	  0.85	846	808	--  	     999436.00	
="601939"	建设银行	6.42	5.64	0.34	5.64	5.65	4529198	3274	0.53	          4.72	5.30	5.66	5.27	5.30	     5.56	2491078656	  0.89	银行	北京	7.36	5.50	2109015	2420183	  0.87	1038	51070	--  	     959365.75	
="601998"	中信银行	6.02	6.52	0.37	6.52	6.53	2654112	1785	0.61	          0.83	6.13	6.55	6.11	6.15	     7.09	1690281984	  1.17	银行	北京	7.15	6.37	1222293	1431818	  0.85	1253	1055	--  	    3190516.50	
="000011"	深物业A	5.56	10.63	0.56	10.62	10.63	216419	3041	0.28	         12.31	10.08	10.67	9.88	10.07	    14.70	221798464	  1.22	区域地产	深圳	7.85	10.25	96121	120298	  0.80	668	789	--  	      17586.25	
="600830"	香溢融通	5.54	12.00	0.63	12.01	12.03	433016	427	0.67	          9.53	11.37	12.03	11.22	11.37	    60.45	506460064	  1.38	多元金融	浙江	7.12	11.70	201331	231685	  0.87	215	14	--  	      45432.26	
="601699"	潞安环能	5.26	11.60	0.58	11.60	11.61	753157	223	0.17	          3.27	11.02	11.63	10.87	11.02	    31.53	852450560	  1.26	煤炭开采	山西	6.90	11.32	338119	415037	  0.81	625	421	--  	     230108.41	
="600016"	民生银行	4.62	8.61	0.38	8.59	8.60	7984831	6036	0.93	          2.95	8.20	8.62	8.14	8.23	     5.98	6692107776	  0.90	银行	北京	5.83	8.38	3794116	4190714	  0.91	3721	741	--  	    2710607.50	
="600015"	华夏银行	4.47	11.22	0.48	11.20	11.21	1950708	2081	0.53	          3.01	10.77	11.22	10.71	10.74	     5.69	2143391232	  0.94	银行	北京	4.75	10.99	863721	1086986	  0.79	1511	19	--  	     648768.69	
="600036"	招商银行	4.26	14.20	0.58	14.19	14.20	3827980	5460	0.42	          1.86	13.59	14.21	13.48	13.62	     5.86	5336939520	  0.76	银行	深圳	5.36	13.94	1799322	2028658	  0.89	1602	28878	--  	    2062894.50	
="600000"	浦发银行	4.15	13.29	0.53	13.28	13.29	4386880	3140	0.68	          2.94	12.70	13.30	12.65	12.76	     5.34	5706439680	  0.85	银行	上海	5.09	13.01	2145941	2240939	  0.96	4298	1069	--  	    1492277.75	
="601166"	兴业银行	4.13	13.37	0.53	13.38	13.39	3690161	7004	0.60	          2.28	12.80	13.39	12.76	12.84	     4.99	4841012736	  0.76	银行	福建	4.91	13.12	1691142	1999018	  0.85	5691	9208	--  	    1617961.63	
="600795"	国电电力	3.98	3.66	0.14	3.65	3.66	6278914	2770	0.27	          4.08	3.50	3.68	3.46	3.52	     9.24	2243294208	  0.93	火力发电	辽宁	6.25	3.57	2908217	3370696	  0.86	18070	28546	--  	    1539514.88	
="000937"	冀中能源	3.86	8.61	0.32	8.61	8.62	536934	5650	0.11	          2.43	8.25	8.61	8.20	8.29	   430.34	452667456	  1.24	煤炭开采	河北	4.95	8.43	249869	287064	  0.87	1062	2573	--  	     220706.56	
="000725"	京东方Ａ	3.86	3.23	0.12	3.22	3.23	5738210	72386	0.31	          4.99	3.10	3.26	3.08	3.11	    46.09	1821342208	  0.97	元器件	北京	5.79	3.17	2619149	3119060	  0.84	30214	44743	--  	    1150574.38	
="000933"	神火股份	3.62	5.72	0.20	5.72	5.73	381711	5381	0.00	          2.04	5.52	5.78	5.52	5.52	--  	215505360	  0.91	煤炭开采	河南	4.71	5.65	149051	232659	  0.64	2117	3035	--  	     187365.03	
="600123"	兰花科创	3.60	10.06	0.35	10.06	10.07	634202	502	0.09	          5.55	9.72	10.15	9.68	9.71	   490.48	629755200	  1.46	煤炭开采	山西	4.84	9.93	288819	345383	  0.84	113	331	--  	     114240.00	
="601857"	中国石油	3.58	9.56	0.33	9.55	9.56	1915451	3307	0.73	          0.12	9.16	9.58	9.13	9.23	    13.66	1796230528	  0.95	石油开采	北京	4.88	9.38	880550	1034900	  0.85	2680	3981	--  	   16192208.00	
="601898"	中煤能源	3.52	6.18	0.21	6.18	6.19	969572	612	0.32	          1.06	5.94	6.19	5.83	5.97	    93.22	587412160	  1.26	煤炭开采	北京	6.03	6.06	451662	517909	  0.87	2763	14462	--  	     915200.06	
="000983"	西山煤电	3.44	7.81	0.26	7.81	7.82	1016578	21419	0.12	          3.23	7.56	7.98	7.52	7.55	    53.87	786128192	  1.44	煤炭开采	山西	6.09	7.73	483142	533436	  0.91	21732	1620	--  	     315117.00	
="600050"	中国联通	3.42	4.54	0.15	4.53	4.54	4726979	3001	0.66	          2.23	4.36	4.54	4.31	4.39	    20.62	2095255936	  1.02	电信运营	上海	5.24	4.43	2174427	2552551	  0.85	5628	7460	--  	    2119659.75	
="601988"	中国银行	3.34	3.40	0.11	3.39	3.40	9440924	8961	0.59	          0.48	3.28	3.40	3.26	3.29	     6.21	3157806336	  0.84	银行	北京	4.26	3.34	3226523	6214401	  0.52	27627	299607	--  	   19591296.00	
="601288"	农业银行	3.33	3.10	0.10	3.09	3.10	7299800	16497	0.64	          0.26	3.00	3.10	2.99	3.00	     4.95	2228124672	  0.76	银行	北京	3.67	3.05	3090990	4208809	  0.73	55996	299914	--  	   28416352.00	
="601388"	怡球资源	3.29	10.69	0.34	10.69	10.70	155430	21	0.46	          6.98	10.27	10.76	10.21	10.35	   155.32	163333648	  1.24	铝	江苏	5.31	10.51	76452	78977	  0.97	365	816	--  	      22254.05	
="601088"	中国神华	3.00	17.85	0.52	17.86	17.87	890884	105	0.11	          0.54	17.25	17.91	17.15	17.33	     8.99	1567280384	  1.00	煤炭开采	北京	4.39	17.59	406191	484692	  0.84	1018	1066	--  	    1649103.75	
="601600"	中国铝业	2.95	5.23	0.15	5.23	5.24	1758219	896	0.57	          1.84	5.05	5.25	5.00	5.08	--  	901300608	  0.83	铝	北京	4.92	5.13	794928	963291	  0.83	1287	6470	--  	     958052.19	
="601398"	工商银行	2.91	4.25	0.12	4.24	4.25	4723266	1361	0.23	          0.18	4.12	4.27	4.12	4.13	     5.08	1978360448	  0.85	银行	北京	3.63	4.19	1891929	2831336	  0.67	17040	895	--  	   26471778.00	
="002378"	章源钨业	2.80	25.32	0.69	25.32	25.33	43688	1821	0.71	          1.02	24.58	25.32	24.40	24.63	   145.92	108986320	  0.67	小金属	江西	3.74	24.95	20315	23372	  0.87	354	26	--  	      42821.35	
="600578"	京能电力	2.77	5.56	0.15	5.55	5.56	918238	1428	0.18	          4.07	5.43	5.62	5.41	5.41	     8.98	508203776	  0.87	火力发电	北京	3.88	5.53	429235	489002	  0.88	4048	6492	--  	     225731.70	
