代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本	
="000716"	南方食品	10.02	16.80	1.53	16.80	--  	73788	107	          0.00	          4.31	15.27	16.80	15.18	15.27	    55.76	120060016	  1.34	食品	广西	10.61	16.27	34373	39415	  0.87	33068	0	--  	      17126.35	
="600033"	福建高速	10.00	2.97	0.27	2.97	--  	1219919	29	          0.00	          4.45	2.69	2.97	2.68	2.70	    12.60	352729728	  4.50	路桥	福建	10.74	2.89	777629	442290	  1.76	497611	0	--  	     274440.00	
="600146"	大元股份	9.98	12.67	1.15	12.67	--  	4995	10	          0.00	          0.25	12.67	12.67	12.67	11.52	--  	6329552	  0.10	塑料	宁夏	 0.00	12.67	4405	590	  7.47	117335	0	--  	      20000.00	
="002333"	罗普斯金	8.83	13.93	1.13	13.93	13.94	64832	1986	          0.79	          2.67	12.80	13.95	12.80	12.80	    54.27	87803040	  2.41	铝	江苏	 8.98	13.54	27610	37222	  0.74	1077	208	--  	      24248.49	
="000902"	新洋丰	7.90	13.80	1.01	13.79	13.80	136925	2958	          0.14	          5.31	13.10	13.97	12.98	12.79	    14.90	186178416	  1.79	农药化肥	湖北	 7.74	13.60	53810	83115	  0.65	631	1561	--  	      25800.00	
="600707"	彩虹股份	7.82	12.14	0.88	12.15	12.16	414064	1091	          1.42	          5.64	11.30	12.16	11.13	11.26	--  	487096672	  1.72	元器件	陕西	 9.15	11.76	163937	250127	  0.66	3702	22	--  	      73471.77	
="002018"	华星化工	7.76	11.80	0.85	11.79	11.80	192717	2843	          0.00	          4.31	10.94	11.98	10.91	10.95	   147.04	222745472	  1.39	农药化肥	安徽	 9.77	11.56	80153	112564	  0.71	369	726	--  	      44739.51	
="002168"	深圳惠程	7.73	9.75	0.70	9.75	9.76	379578	2078	         -0.20	          6.68	9.06	9.96	8.97	9.05	--  	363368864	  1.11	电气设备	深圳	10.94	9.57	163531	216047	  0.76	1312	425	--  	      56803.58	
="300313"	天山生物	7.52	22.58	1.58	22.58	22.59	35714	522	          0.26	          8.55	21.14	23.10	20.81	21.00	   221.87	79862640	  2.71	农业综合	新疆	10.90	22.36	14473	21241	  0.68	2	70	--  	       4177.81	
="600736"	苏州高新	7.45	5.19	0.36	5.18	5.19	1394236	62	          0.38	         13.18	4.86	5.31	4.86	4.83	    46.95	724553536	  2.81	园区开发	江苏	 9.32	5.20	740569	653667	  1.13	2413	1179	--  	     105788.15	
="002680"	黄海机械	7.22	33.43	2.25	33.43	33.44	23335	247	          0.08	          9.73	31.18	33.65	31.18	31.18	   138.95	75528328	  1.50	工程机械	江苏	 7.92	32.37	11859	11476	  1.03	56	4	--  	       2399.22	
="000836"	鑫茂科技	6.90	7.59	0.49	7.59	7.60	153743	1506	          0.26	          5.26	7.12	7.65	7.12	7.10	--  	114948168	  1.79	软件服务	天津	 7.46	7.48	71014	82729	  0.86	1192	825	--  	      29248.98	
="600755"	厦门国贸	6.19	6.00	0.35	6.00	6.01	680034	222	          0.00	          5.11	5.69	6.05	5.67	5.65	    10.72	401181504	  2.16	商贸代理	福建	 6.73	5.90	276942	403092	  0.69	3354	3042	--  	     133083.59	
="601588"	北辰实业	6.18	3.78	0.22	3.77	3.78	781058	1326	          0.00	          2.94	3.58	3.84	3.50	3.56	    26.74	287100192	  0.77	区域地产	北京	 9.55	3.68	311796	469262	  0.66	958	1280	--  	     266000.00	
="601311"	骆驼股份	6.11	15.12	0.87	15.12	15.13	134779	20	          0.26	          1.60	14.36	15.22	14.26	14.25	    22.17	199841376	  1.09	电气设备	湖北	 6.74	14.83	54826	79953	  0.69	140	183	--  	      84461.57	
="600122"	宏图高科	6.08	6.11	0.35	6.10	6.11	358927	146	          0.32	          3.17	5.87	6.15	5.82	5.76	    37.91	213973072	  1.97	其他连锁	江苏	 5.73	5.96	165718	193209	  0.86	816	446	--  	     113278.96	
="601996"	丰林集团	5.93	9.47	0.53	9.48	9.49	302106	344	          0.10	          6.44	9.00	9.83	8.95	8.94	    39.28	286748576	  1.92	林业	广西	 9.84	9.49	144413	157693	  0.92	524	424	--  	      46891.19	
="000551"	创元科技	5.92	11.45	0.64	11.45	11.46	527042	4449	         -0.26	         13.17	11.03	11.89	10.85	10.81	    89.34	608246656	  3.35	专用机械	江苏	 9.62	11.54	304661	222381	  1.37	69	1774	--  	      40008.03	
="002231"	奥维通信	5.88	10.26	0.57	10.26	10.27	170187	2730	          0.00	          8.36	9.67	10.30	9.62	9.69	--  	170537424	  1.89	通信设备	辽宁	 7.02	10.02	65749	104438	  0.63	147	1455	--  	      20369.00	
="002023"	海特高新	5.79	25.75	1.41	25.75	25.76	127035	977	          0.42	          4.65	24.40	26.28	24.40	24.34	    60.81	322646048	  1.43	航空航天	四川	 7.72	25.40	49956	77079	  0.65	210	5	--  	      27297.83	
