代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本(万)	
="600569"	安阳钢铁	9.91	2.55	0.23	2.55	--  	7431	10	0.00	          0.03	2.55	2.55	2.55	2.32	    86.17	1894987	  0.02	普钢	河南	0.00	2.55	7046	385	 18.30	1795183	0	--  	     239368.45	
="601117"	中国化学	7.90	8.74	0.64	8.74	8.75	2259258	104	0.22	          4.58	8.08	8.90	7.92	8.10	    12.57	1903577856	  1.18	建筑施工	北京	12.10	8.43	1005674	1253584	  0.80	638	41	--  	     493300.00	
="601333"	广深铁路	7.73	4.32	0.31	4.32	4.33	2809303	221	0.46	          4.97	4.08	4.40	4.01	4.01	    35.32	1169231360	  1.31	铁路	深圳	9.73	4.16	1039491	1769812	  0.59	2182	3391	--  	     565223.69	
="600978"	宜华木业	6.89	6.36	0.41	6.36	6.37	993642	307	0.47	          6.70	5.98	6.46	5.95	5.95	    15.74	616191232	  2.05	家居用品	广东	8.57	6.20	397350	596292	  0.67	12	295	--  	     148287.00	
="002461"	珠江啤酒	6.10	18.25	1.05	18.24	18.25	89267	659	0.16	          1.31	17.22	18.90	17.22	17.20	   155.15	160119808	  1.21	啤酒	广东	9.77	17.94	38842	50425	  0.77	53	162	--  	      68016.17	
="300202"	聚龙股份	5.93	33.38	1.87	33.37	33.38	64910	493	0.21	          1.18	31.51	33.40	31.48	31.51	   132.69	211940336	  1.54	专用机械	辽宁	6.09	32.65	25390	39520	  0.64	117	132	--  	      54950.39	
="600739"	辽宁成大	5.31	22.21	1.12	22.22	22.23	1077227	54	0.09	          7.89	22.00	22.69	21.66	21.09	    34.68	2379740160	  0.69	商贸代理	辽宁	4.88	22.09	515366	561860	  0.92	249	363	--  	     136470.98	
="600763"	通策医疗	5.28	55.88	2.80	55.86	55.90	14630	5	-0.21	          0.91	53.23	56.50	52.81	53.08	    73.91	80336672	  1.13	医疗保健	浙江	6.95	54.91	3318	11311	  0.29	6	26	--  	      16032.00	
="300144"	宋城演艺	4.89	30.22	1.41	30.21	30.22	88091	747	-0.13	          4.51	28.75	30.80	28.50	28.81	    39.96	264894032	  1.19	旅游景点	浙江	7.98	30.07	40591	47500	  0.85	428	212	--  	      19553.75	
="600864"	哈投股份	4.85	11.90	0.55	11.88	11.89	215702	10	-0.33	          3.95	11.32	12.09	11.25	11.35	   149.72	252954544	  0.73	火力发电	黑龙江	7.40	11.73	96052	119650	  0.80	268	174	--  	      54637.82	
="600621"	华鑫股份	4.80	8.08	0.37	8.08	8.09	177870	101	0.12	          3.39	7.70	8.12	7.66	7.71	    33.64	141172064	  1.31	全国地产	上海	5.97	7.94	79405	98464	  0.81	780	260	--  	      52408.23	
="600449"	宁夏建材	4.79	12.25	0.56	12.26	12.27	239605	60	0.00	          9.55	11.71	12.37	11.67	11.69	    15.79	288765408	  0.87	水泥	宁夏	5.99	12.05	101338	138266	  0.73	48	168	--  	      25076.77	
="002220"	天宝股份	4.40	9.97	0.42	9.96	9.97	96786	666	0.50	          2.48	9.53	9.97	9.51	9.55	    26.91	94701368	  1.10	食品	辽宁	4.82	9.78	39010	57775	  0.68	569	361	--  	      38948.12	
="002646"	青青稞酒	4.26	20.57	0.84	20.56	20.57	137844	1047	0.00	          8.75	19.81	20.89	19.58	19.73	    25.67	281971360	  1.62	白酒	青海	6.64	20.46	59165	78678	  0.75	274	18	--  	      15750.00	
="300345"	红宇新材	4.24	22.62	0.92	22.62	22.63	16635	127	-0.04	          2.69	21.38	22.68	21.38	21.70	   923.21	36739176	  0.69	钢加工	湖南	5.99	22.09	7150	9485	  0.75	182	245	--  	       6180.70	
="002160"	*ST常铝	4.22	6.67	0.27	6.67	6.68	119329	1950	0.00	          3.68	6.37	6.72	6.32	6.40	   113.25	79048176	  1.61	铝	江苏	6.25	6.62	55488	63841	  0.87	170	2254	--  	      32469.63	
="600764"	中电广通	4.20	11.90	0.48	11.89	11.90	96802	11	-0.33	          2.94	11.46	12.25	11.25	11.42	   637.22	114642472	  1.39	通信设备	北京	8.76	11.84	45127	51674	  0.87	34	782	--  	      32972.69	
="600278"	东方创业	4.02	13.71	0.53	13.71	13.72	147065	5	0.00	          2.82	13.15	13.88	12.98	13.18	    56.23	198571216	  0.75	商贸代理	上海	6.83	13.50	67772	79292	  0.85	351	490	--  	      52224.17	
="601877"	正泰电器	3.92	33.39	1.26	33.34	33.39	64862	29	0.00	          0.64	32.00	33.74	31.71	32.13	    19.22	214727424	  1.48	电气设备	浙江	6.32	33.11	29200	35661	  0.82	18	32	--  	     101144.64	
="002162"	斯米克	3.91	9.31	0.35	9.30	9.31	111015	669	0.10	          2.66	8.90	9.50	8.90	8.96	   401.43	102226096	  1.11	陶瓷	上海	6.70	9.21	46265	64749	  0.71	649	885	--  	      41800.00	
="601233"	桐昆股份	3.82	8.70	0.32	8.70	8.71	181536	84	0.23	          1.89	8.59	8.79	8.45	8.38	   368.61	156980192	  1.07	化纤	浙江	4.06	8.65	83868	97667	  0.86	430	393	--  	      95927.07	
="600426"	华鲁恒升	3.79	10.69	0.39	10.69	10.70	440777	48	0.18	          4.62	10.25	10.77	10.20	10.30	    12.30	463759200	  0.96	农药化肥	山东	5.53	10.52	213326	227450	  0.94	264	151	--  	      95362.50	
="600676"	交运股份	3.75	9.12	0.33	9.11	9.12	254942	594	0.10	          3.26	8.82	9.12	8.76	8.79	    24.72	229203744	  1.27	汽车配件	上海	4.10	8.99	113932	141009	  0.81	842	2121	--  	      78214.10	
="600284"	浦东建设	3.69	11.79	0.42	11.79	11.80	524844	66	0.00	          7.94	11.60	11.86	11.42	11.37	    25.80	611733056	  1.64	建筑施工	上海	3.87	11.66	236248	288595	  0.82	144	1262	--  	      66104.00	
="600639"	浦东金桥	3.60	17.54	0.61	17.54	17.55	267670	17	0.51	          4.08	17.08	17.55	16.71	16.93	    38.29	460334784	  1.17	园区开发	上海	4.96	17.20	127735	139934	  0.91	2	476	--  	      65664.88	
="600875"	东方电气	3.39	18.58	0.61	18.57	18.58	331409	51	0.26	          1.99	18.05	18.60	17.75	17.97	    25.63	606523904	  0.66	电气设备	四川	4.73	18.30	137744	193664	  0.71	180	453	--  	     166386.00	
="600805"	悦达投资	3.28	12.59	0.40	12.57	12.58	462341	7	0.07	          5.44	12.16	12.67	12.07	12.19	    10.70	574241856	  0.91	综合类	江苏	4.92	12.42	204441	257900	  0.79	1437	30	--  	      84920.21	
="000729"	燕京啤酒	3.27	8.20	0.26	8.19	8.20	294332	5124	0.00	          1.18	7.86	8.20	7.83	7.94	    18.86	235951040	  1.10	啤酒	北京	4.66	8.02	114774	179557	  0.64	817	14341	--  	     249943.92	
="600277"	亿利能源	3.26	9.49	0.30	9.49	9.50	1163889	65	-0.31	          5.57	9.84	10.11	9.46	9.19	    39.19	1136014464	  1.69	化工原料	内蒙	7.07	9.76	622178	541710	  1.15	91	992	--  	     208958.95	
="600089"	特变电工	3.07	12.10	0.36	12.11	12.12	1485374	193	0.00	          4.69	11.62	12.20	11.43	11.74	    21.32	1750722304	  0.76	电气设备	新疆	6.56	11.79	673063	812310	  0.83	343	3944	--  	     316591.31	
="600720"	祁连山	3.04	10.18	0.30	10.16	10.17	590670	130	0.00	          7.61	9.80	10.29	9.75	9.88	     9.33	590205952	  0.75	水泥	甘肃	5.47	9.99	271781	318888	  0.85	276	3213	--  	      77616.27	
="300255"	常山药业	3.03	36.06	1.06	36.06	36.07	56403	1036	0.11	          4.37	35.00	36.67	34.03	35.00	    70.24	201127232	  1.03	生物制药	河北	7.54	35.66	37123	19279	  1.93	624	17	--  	      12918.53	
="600830"	香溢融通	2.90	11.37	0.32	11.38	11.39	209960	132	0.35	          4.62	10.91	11.39	10.65	11.05	    57.27	231984448	  0.53	多元金融	浙江	6.70	11.05	103796	106164	  0.98	100	125	--  	      45432.26	
="000532"	力合股份	2.85	19.49	0.54	19.49	19.50	171818	3408	-0.25	          5.01	19.58	20.65	19.01	18.95	   244.23	340669632	  1.07	元器件	广东	8.65	19.83	85955	85862	  1.00	170	686	--  	      34279.58	
="002561"	徐家汇	2.73	13.56	0.36	13.56	13.57	143346	1022	-0.07	          3.77	13.21	13.70	13.16	13.20	    23.34	192943392	  1.84	百货	上海	4.09	13.46	54895	88450	  0.62	721	57	--  	      37991.03	
="601139"	深圳燃气	2.70	8.76	0.23	8.75	8.76	157901	13	0.22	          0.80	8.53	8.77	8.45	8.53	    22.33	135929408	  0.77	供气供热	深圳	3.75	8.61	70150	87751	  0.80	220	65	--  	     198045.67	
="002007"	华兰生物	2.68	35.63	0.93	35.63	35.64	113844	550	0.08	          1.97	34.65	36.28	34.45	34.70	    36.75	406400320	  0.99	生物制药	河南	5.27	35.70	55572	58271	  0.95	254	107	--  	      57686.69	
