代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本(万)	
="600031"	三一重工	10.07	8.31	0.76	8.31	--  	3068989	4	0.00	          4.04	7.40	8.31	7.29	7.55	    29.81	2444713984	  1.34	工程机械	湖南	13.51	7.97	1402050	1666938	  0.84	424072	0	--  	     759370.63	
="000425"	徐工机械	10.02	11.75	1.07	11.75	--  	1002630	1027	0.00	          4.88	10.50	11.75	10.30	10.68	    21.70	1138022656	  1.79	工程机械	江苏	13.58	11.35	514087	488543	  1.05	16864	0	--  	     205562.52	
="600970"	中材国际	10.01	10.99	1.00	10.99	--  	562844	14	0.00	          5.15	10.00	10.99	9.92	9.99	    18.25	594158080	  1.44	建筑施工	江苏	10.71	10.56	267469	295375	  0.91	58874	0	--  	     109329.72	
="600369"	西南证券	10.01	12.75	1.16	12.75	--  	7837	30	0.00	          0.03	12.75	12.75	12.75	11.59	    30.30	9991729	  0.04	证券	重庆	0.00	12.75	7489	347	 21.58	3812647	0	--  	     232255.45	
="600897"	厦门空港	10.00	22.44	2.04	22.44	--  	207683	3	0.00	          6.97	20.75	22.44	20.70	20.40	    13.86	455523552	  2.86	机场	福建	8.53	21.93	80689	126993	  0.64	3789	0	--  	      29781.00	
="600153"	建发股份	9.96	9.83	0.89	9.83	--  	1544218	30	0.00	          5.45	9.34	9.83	9.34	8.94	    13.28	1505088256	  1.48	商贸代理	福建	5.48	9.75	827780	716437	  1.16	93652	0	--  	     283520.06	
="600313"	农发种业	9.94	11.83	1.07	11.82	11.83	232763	56	0.42	          7.65	10.69	11.83	10.30	10.76	   255.82	255867504	  1.63	种植业	北京	14.22	10.99	102418	130344	  0.79	72	2731	--  	      30420.00	
="601991"	大唐发电	9.92	5.32	0.48	5.32	--  	949633	1	0.00	          0.95	4.81	5.32	4.77	4.84	    14.49	486110720	  1.42	火力发电	北京	11.36	5.12	436980	512652	  0.85	22226	0	--  	     999436.00	
="002146"	荣盛发展	9.77	14.38	1.28	14.38	14.39	820169	4048	-0.06	          4.92	12.90	14.41	12.65	13.10	     9.93	1120164096	  1.21	全国地产	河北	13.44	13.66	381291	438877	  0.87	1178	1379	--  	     166646.34	
="600795"	国电电力	9.75	3.49	0.31	3.49	3.50	8453289	66	0.28	          5.49	3.14	3.50	3.11	3.18	     8.81	2807927552	  1.63	火力发电	辽宁	12.26	3.32	3590852	4862437	  0.74	2009	508451	--  	    1539514.88	
="601318"	中国平安	9.64	64.83	5.70	64.83	64.85	2985426	506	0.43	          6.24	59.10	64.98	58.01	59.13	    12.15	18681899008	  1.19	保险	深圳	11.79	62.58	1389016	1596410	  0.87	7	1405	--  	     478647.75	
="600050"	中国联通	9.42	4.88	0.42	4.88	4.89	7293210	2507	-0.20	          3.44	4.45	4.91	4.37	4.46	    22.17	3501006848	  1.18	电信运营	上海	12.11	4.80	3480207	3813002	  0.91	3501	17748	--  	    2119659.75	
="000528"	柳    工	9.15	9.42	0.79	9.42	9.43	869429	9721	-0.21	          7.73	8.52	9.49	8.41	8.63	    44.31	792677696	  1.69	工程机械	广西	12.51	9.12	377268	492161	  0.77	791	3215	--  	     112508.84	
="600098"	广州发展	9.00	7.63	0.63	7.62	7.63	538512	259	-0.13	          2.21	7.00	7.70	6.96	7.00	    15.47	403690240	  1.75	火力发电	广东	10.57	7.50	233617	304895	  0.77	1033	1800	--  	     243737.45	
="000338"	潍柴动力	8.96	25.05	2.06	25.04	25.05	734810	8241	0.19	          7.02	22.87	25.23	22.58	22.99	     8.45	1778167808	  1.41	汽车配件	山东	11.53	24.20	322139	412671	  0.78	5	2053	--  	     104608.49	
="002016"	世荣兆业	8.68	10.27	0.82	10.26	10.27	369865	3284	0.19	          5.72	9.55	10.30	9.55	9.45	   169.10	368721760	  1.68	区域地产	广东	7.94	9.97	159539	210325	  0.76	358	579	--  	      64609.46	
