代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本	
="000961"	中南建设	1.55	10.50	0.16	10.50	10.51	269192	1967	          0.38	          2.31	10.34	11.00	10.12	10.34	    14.94	283403136	  1.29	建筑施工	江苏	 8.51	10.53	114201	154991	  0.74	206	146	--  	     116386.50	
="000785"	武汉中商	1.54	9.21	0.14	9.20	9.21	46294	502	          0.21	          1.84	9.08	9.32	8.97	9.07	    69.27	42305088	  1.37	百货	湖北	 3.86	9.14	24092	22202	  1.09	14	44	--  	      25109.36	
="600028"	中国石化	1.54	5.27	0.08	5.27	5.28	2711220	60	          0.19	          0.30	5.17	5.28	5.16	5.19	     9.02	1414243072	  2.66	石油加工	北京	 2.31	5.22	1174541	1536679	  0.76	5785	39275	--  	    9128216.00	
="600132"	重庆啤酒	1.54	16.47	0.25	16.48	16.49	102003	20	          0.18	          2.11	16.26	16.49	16.10	16.22	    37.43	166175872	  2.15	啤酒	重庆	 2.40	16.29	50701	51302	  0.99	965	411	--  	      48397.12	
="000426"	兴业矿业	1.54	11.87	0.18	11.86	11.87	209143	838	         -0.25	          4.54	11.69	12.20	11.50	11.69	    30.80	248583536	  2.25	小金属	内蒙	 5.99	11.89	97440	111703	  0.87	793	1057	--  	      46051.41	
="300202"	聚龙股份	1.54	29.02	0.44	29.02	29.03	69242	568	         -0.30	          1.26	28.60	30.12	28.60	28.58	   115.36	203932496	  2.91	专用机械	辽宁	 5.32	29.45	28977	40265	  0.72	100	122	--  	      54950.39	
="600480"	凌云股份	1.54	15.18	0.23	15.11	15.17	184383	10	          0.86	          5.10	14.99	15.21	14.55	14.95	    35.75	274106432	  0.92	汽车配件	河北	 4.41	14.87	84699	99684	  0.85	48	30	--  	      36171.48	
="600666"	西南药业	1.52	15.98	0.24	15.97	15.98	341771	23	          0.00	         11.78	16.20	16.59	15.85	15.74	   125.04	554735168	  2.77	化学制药	重庆	 4.70	16.23	167113	174658	  0.96	234	126	--  	      29014.63	
="600319"	亚星化学	1.52	6.66	0.10	6.66	6.67	109760	416	          0.15	          3.48	6.58	6.69	6.48	6.56	--  	72449072	  1.34	化工原料	山东	 3.20	6.60	45543	64217	  0.71	255	419	--  	      31559.40	
="000755"	*ST三维	1.52	5.33	0.08	5.32	5.33	94884	918	          0.18	          2.02	5.25	5.35	5.25	5.25	   106.86	50382996	  1.35	化工原料	山西	 1.90	5.31	42388	52496	  0.81	482	1071	--  	      46924.89	
="600739"	辽宁成大	1.52	18.70	0.28	18.71	18.75	1186385	169	          0.59	          8.69	18.45	19.17	18.40	18.42	    29.20	2224892416	  1.19	商贸代理	辽宁	 4.18	18.75	539266	647119	  0.83	464	608	--  	     136470.98	
="300047"	天源迪科	1.52	14.70	0.22	14.69	14.70	85889	816	         -0.20	          3.85	14.52	14.84	14.31	14.48	   582.14	124941392	  1.01	软件服务	深圳	 3.66	14.55	44158	41731	  1.06	725	118	--  	      22333.59	
="600197"	伊力特	1.52	11.39	0.17	11.38	11.39	136034	30	          0.08	          3.08	11.22	11.44	11.11	11.22	    13.87	153611936	  1.83	白酒	新疆	 2.94	11.29	74164	61870	  1.20	70	55	--  	      44100.00	
="300371"	汇中股份	1.51	32.35	0.48	32.35	32.40	10464	48	         -0.15	          4.36	31.97	32.49	31.60	31.87	    58.78	33607472	  1.45	电器仪表	河北	 2.79	32.12	5067	5397	  0.94	14	43	--  	       2400.00	
="603006"	联明股份	1.51	37.75	0.56	37.76	37.77	13778	5	          0.15	          6.89	37.49	37.98	37.11	37.19	    45.35	51716764	  0.80	汽车配件	上海	 2.34	37.53	6692	7086	  0.94	13	19	--  	       2000.00	
