代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本(万)	
="000703"	恒逸石化	8.17	9.40	0.71	9.40	9.41	381234	4359	0.21	          3.30	8.70	9.50	8.70	8.69	   664.78	351033824	  1.14	化纤	广西	9.21	9.21	168471	212763	  0.79	2149	246	--  	     115358.77	
="300262"	巴安水务	7.66	21.50	1.53	21.50	21.52	206077	3071	0.32	         13.10	20.17	21.95	19.80	19.97	    68.57	433892480	  1.36	环境保护	上海	10.77	21.05	95072	111005	  0.86	450	13	--  	      15727.58	
="000726"	鲁  泰Ａ	7.56	12.09	0.85	12.09	12.10	255687	2753	0.58	          4.56	11.27	12.20	11.16	11.24	    12.20	301111872	  2.17	纺织	山东	9.25	11.78	104049	151637	  0.69	1218	1809	--  	      56110.69	
="600058"	五矿发展	7.03	17.67	1.16	17.67	17.68	550504	43	0.51	          5.14	16.40	17.98	16.23	16.51	    80.40	949172224	  1.42	商贸代理	北京	10.60	17.24	247511	302992	  0.82	137	1	--  	     107191.07	
="000778"	新兴铸管	6.88	6.06	0.39	6.05	6.06	1823602	12331	0.16	          5.01	5.71	6.24	5.71	5.67	    24.69	1092414080	  1.57	钢加工	河北	9.35	5.99	802955	1020646	  0.79	15341	1478	--  	     364209.41	
="300251"	光线传媒	6.53	26.92	1.65	26.92	26.93	660087	7723	-0.37	         12.43	24.90	27.48	24.50	25.27	   104.00	1733442688	  1.67	影视音像	北京	11.79	26.26	274330	385756	  0.71	3018	296	--  	      53120.28	
="000069"	华侨城Ａ	6.28	7.62	0.45	7.61	7.62	2897524	17324	0.52	          9.31	7.25	7.88	7.11	7.17	    14.77	2182627072	  1.84	旅游景点	深圳	10.74	7.53	1214376	1683147	  0.72	1421	3969	--  	     311246.41	
="601633"	长城汽车	5.35	41.12	2.09	41.17	41.18	108013	8	0.29	          0.54	39.60	41.75	39.51	39.03	    16.80	439254784	  1.50	汽车整车	河北	5.74	40.67	45323	62690	  0.72	24	59	--  	     200924.30	
="600143"	金发科技	4.11	7.10	0.28	7.09	7.10	1232687	3	0.56	          4.82	6.80	7.21	6.72	6.82	    29.85	857650240	  1.23	塑料	广东	7.18	6.96	511161	721526	  0.71	442	5073	--  	     256000.00	
="600199"	金种子酒	4.00	12.23	0.47	12.25	12.26	509626	66	1.49	          9.17	11.80	12.26	11.40	11.76	    90.62	602804928	  1.27	白酒	安徽	7.31	11.83	229023	280603	  0.82	669	847	--  	      55577.50	
="600280"	中央商场	3.93	14.02	0.53	14.00	14.03	103171	78	0.50	          1.80	13.40	14.20	13.15	13.49	    12.21	141695360	  1.38	百货	江苏	7.78	13.73	44328	58842	  0.75	4	53	--  	      57416.73	
="600638"	新黄浦	3.89	15.75	0.59	15.75	15.76	98850	5	0.44	          1.76	15.37	15.90	15.22	15.16	    89.55	154158304	  2.10	区域地产	上海	4.49	15.60	51120	47729	  1.07	159	36	--  	      56116.39	
="000729"	燕京啤酒	3.87	8.05	0.30	8.04	8.05	394986	2177	0.12	          1.58	7.68	8.14	7.66	7.75	    18.51	312000896	  1.48	啤酒	北京	6.19	7.90	156848	238137	  0.66	627	1061	--  	     249943.92	
="600197"	伊力特	3.76	12.68	0.46	12.68	12.69	202189	73	1.52	          4.58	12.27	12.69	12.14	12.22	    15.44	252219488	  1.35	白酒	新疆	4.50	12.47	82701	119487	  0.69	77	343	--  	      44100.00	
="002344"	海宁皮城	3.46	15.85	0.53	15.84	15.85	185654	1513	0.25	          1.69	15.32	16.10	15.07	15.32	    16.85	289101856	  1.50	商品城	浙江	6.72	15.57	83987	101666	  0.83	1174	404	--  	     109970.96	
="002146"	荣盛发展	3.40	14.59	0.48	14.59	14.60	669726	3642	0.00	          4.02	14.59	15.25	14.25	14.11	    10.08	990561024	  1.90	全国地产	河北	7.09	14.79	305394	364331	  0.84	81	383	--  	     166646.34	
="600823"	世茂股份	3.03	13.25	0.39	13.24	13.25	308108	20	0.37	          2.63	13.00	13.52	13.00	12.86	    15.10	409289632	  1.98	全国地产	上海	4.04	13.28	153373	154735	  0.99	712	346	--  	     117059.53	
="000848"	承德露露	2.96	22.25	0.64	22.25	22.26	99223	3179	0.31	          1.98	21.61	22.40	21.33	21.61	    24.43	217821040	  2.10	软饮料	河北	4.95	21.95	47520	51702	  0.92	5338	11	--  	      50164.46	
="600259"	广晟有色	2.94	59.91	1.71	59.90	59.95	103403	10	0.25	          4.15	58.07	61.38	56.80	58.20	  1311.93	614045632	  1.02	小金属	海南	7.87	59.38	47906	55496	  0.86	28	4	--  	      24940.00	
="600621"	华鑫股份	2.91	8.14	0.23	8.13	8.14	263150	7	0.24	          5.02	8.07	8.27	7.90	7.91	    33.89	213951072	  3.37	全国地产	上海	4.68	8.13	117560	145589	  0.81	41	201	--  	      52408.23	
="600067"	冠城大通	2.88	7.85	0.22	7.85	7.86	495624	302	0.12	          4.15	7.82	8.12	7.70	7.63	    20.61	393061696	  2.18	全国地产	福建	5.50	7.93	222634	272989	  0.82	2052	340	--  	     119334.20	
="603399"	新华龙	2.63	11.31	0.29	11.29	11.30	92769	23	0.00	          7.41	11.02	11.35	10.90	11.02	    87.87	103809400	  1.70	小金属	辽宁	4.08	11.19	43136	49633	  0.87	180	32	--  	      12525.79	
="000157"	中联重科	2.59	7.12	0.18	7.11	7.12	4543563	22483	0.42	          7.26	6.89	7.27	6.75	6.94	    41.14	3226890752	  0.99	工程机械	湖南	7.49	7.10	2092871	2450691	  0.85	18976	16470	--  	     626117.19	
="002646"	青青稞酒	2.55	21.70	0.54	21.70	21.71	77202	2658	0.88	          1.72	21.06	21.71	20.70	21.16	    27.08	163684912	  0.82	白酒	青海	4.77	21.20	35633	41569	  0.86	1472	33	--  	      45000.00	
="600377"	宁沪高速	2.54	7.28	0.18	7.27	7.28	215707	3	0.69	          0.57	7.14	7.32	7.11	7.10	    13.30	155580992	  1.28	路桥	江苏	2.96	7.21	102389	113318	  0.90	197	1021	--  	     379275.53	
="000926"	福星股份	2.53	10.14	0.25	10.13	10.14	557700	4237	0.19	         10.55	10.00	10.33	9.88	9.89	     9.34	564430976	  2.02	区域地产	湖北	4.55	10.12	253211	304489	  0.83	3748	278	--  	      52853.94	
="000042"	中洲控股	2.51	14.68	0.36	14.67	14.68	147007	699	-0.06	          3.07	14.35	15.11	14.17	14.32	    17.27	215466592	  2.34	全国地产	深圳	6.56	14.66	67596	79410	  0.85	281	284	--  	      47879.07	
="000537"	广宇发展	2.37	8.20	0.19	8.20	8.21	305313	1401	0.12	          5.95	8.02	8.37	7.91	8.01	    12.82	249821488	  1.77	区域地产	天津	5.74	8.18	150310	155003	  0.97	184	151	--  	      51271.33	
="300332"	天壕节能	2.35	14.39	0.33	14.39	14.40	541817	2268	-0.06	         23.90	15.47	15.47	13.98	14.06	    41.53	790152768	  8.15	环境保护	北京	10.60	14.58	283882	257934	  1.10	1130	520	--  	      22666.75	
="600106"	重庆路桥	2.24	5.93	0.13	5.92	5.93	592101	5	0.16	          6.52	5.93	6.09	5.81	5.80	    20.84	352812096	  1.76	路桥	重庆	4.83	5.96	307705	284395	  1.08	198	790	--  	      90774.20	
="600874"	创业环保	2.15	11.39	0.24	11.40	11.41	465124	1109	1.15	          4.28	11.21	11.54	11.03	11.15	    47.92	525123872	  1.07	环境保护	天津	4.57	11.29	208660	256463	  0.81	694	1037	--  	     108722.84	
="600688"	上海石化	2.14	4.29	0.09	4.29	4.30	1962655	2	0.00	          8.23	4.29	4.49	4.23	4.20	--  	850099456	  1.46	石油加工	上海	6.19	4.33	864543	1098111	  0.79	31	14476	--  	     238500.00	
="600779"	水井坊	2.13	10.53	0.22	10.54	10.55	213445	265	1.34	          7.23	10.32	10.56	10.19	10.31	--  	221282672	  0.95	白酒	四川	3.59	10.37	107377	106067	  1.01	11	712	--  	      29532.34	
="000011"	深物业A	2.11	9.68	0.20	9.68	9.69	123412	387	-0.10	          7.02	9.49	10.00	9.36	9.48	    13.39	119874256	  1.86	区域地产	深圳	6.75	9.71	57885	65527	  0.88	730	236	--  	      17586.25	
="601857"	中国石油	2.08	10.33	0.21	10.32	10.33	3148368	36	-0.09	          0.19	10.60	10.88	10.22	10.12	    14.76	3318023168	  1.57	石油开采	北京	6.52	10.54	1602867	1545501	  1.04	691	18756	--  	   16192208.00	
="600824"	益民集团	2.07	6.90	0.14	6.88	6.89	340652	3	0.29	          3.88	6.85	7.09	6.81	6.76	    28.96	236565344	  3.18	百货	上海	4.14	6.94	167710	172942	  0.97	1211	34	--  	      87835.59	
="600641"	万业企业	1.99	6.16	0.12	6.16	6.17	444880	15	0.00	          5.52	6.11	6.34	6.02	6.04	    14.20	274504256	  3.14	区域地产	上海	5.30	6.17	196343	248536	  0.79	55	477	--  	      80615.88	
="600007"	中国国贸	1.91	14.95	0.28	14.93	14.94	54985	10	0.20	          0.55	14.71	15.18	14.62	14.67	    26.32	82351504	  1.09	园区开发	北京	3.82	14.98	28837	26148	  1.10	311	41	--  	     100728.25	
="000799"	酒 鬼 酒	1.77	15.52	0.27	15.52	15.53	184256	3754	0.38	          8.22	15.18	15.69	14.96	15.25	--  	283004224	  0.89	白酒	湖南	4.79	15.36	95074	89181	  1.07	786	198	--  	      22420.16	
="600873"	梅花生物	1.73	7.06	0.12	7.06	7.07	699533	5	0.56	          2.25	6.94	7.29	6.88	6.94	    60.67	495041344	  1.40	食品	西藏	5.91	7.08	328560	370972	  0.89	15	64	--  	     310822.66	
="600875"	东方电气	1.63	19.90	0.32	19.88	19.89	422207	21	0.65	          2.54	19.59	20.44	19.45	19.58	    27.45	842742592	  1.03	电气设备	四川	5.06	19.96	207320	214887	  0.96	167	974	--  	     166386.00	
="600581"	八一钢铁	1.58	5.78	0.09	5.78	5.79	360875	445	0.52	          4.71	5.65	5.94	5.50	5.69	--  	206068000	  1.01	普钢	新疆	7.73	5.71	197170	163705	  1.20	387	54	--  	      76644.89	
="600675"	中华企业	1.56	6.50	0.10	6.51	6.52	878092	16	0.61	          4.70	6.45	6.72	6.38	6.40	    59.17	574728768	  2.01	区域地产	上海	5.31	6.55	407600	470491	  0.87	184	649	--  	     186705.94	
="002304"	洋河股份	1.47	79.85	1.16	79.83	79.85	49308	208	-0.08	          0.56	78.60	80.60	77.49	78.69	    16.19	390873024	  0.86	白酒	江苏	3.95	79.27	20622	28685	  0.72	59	19	--  	      87925.92	
="600050"	中国联通	1.47	4.83	0.07	4.83	4.84	5055144	50	0.62	          2.38	4.84	4.94	4.75	4.76	    21.94	2451655936	  1.12	电信运营	上海	3.99	4.85	2346833	2708310	  0.87	3609	10935	--  	    2119659.75	
="600028"	中国石化	1.30	6.25	0.08	6.24	6.25	7346133	151	-0.15	          0.80	6.38	6.50	6.19	6.17	    10.70	4662062080	  1.28	石油加工	北京	5.02	6.35	3873747	3472385	  1.12	6963	3727	--  	    9128216.00	
="600888"	新疆众和	1.22	8.30	0.10	8.30	8.31	276357	287	0.00	          4.31	8.08	8.34	7.92	8.20	--  	225738256	  1.85	铝	新疆	5.12	8.17	137233	139124	  0.99	393	1022	--  	      64122.58	
="000598"	兴蓉投资	1.02	7.96	0.08	7.96	7.97	1870178	12182	0.12	         10.81	7.93	8.15	7.81	7.88	    26.49	1497093760	  0.93	环境保护	四川	4.31	8.01	927027	943150	  0.98	2659	2299	--  	     173051.20	
