代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本	
="600970"	中材国际	10.03	10.97	1.00	10.97	--  	190434	20	          0.00	          1.74	10.97	10.97	10.97	9.97	    18.22	208906496	  0.69	建筑施工	江苏	 0.00	10.97	134004	56430	  2.37	394283	0	--  	     109329.72	
="600400"	红豆股份	10.02	6.26	0.57	6.26	--  	161344	100	          0.00	          2.88	6.02	6.26	6.02	5.69	   113.55	99714136	  0.33	服饰	江苏	 4.22	6.18	89543	71801	  1.25	43056	0	--  	      56039.96	
="600483"	福建南纺	9.32	10.79	0.92	10.79	10.80	297757	410	          0.09	         10.32	9.64	10.86	9.43	9.87	    18.92	301790688	  2.00	火力发电	福建	14.49	10.14	133656	164101	  0.81	160	36	--  	      28848.36	
="601118"	海南橡胶	7.82	8.82	0.64	8.82	8.83	3119136	10866	          0.79	          7.93	8.17	9.00	8.17	8.18	  3207.84	2716305152	  3.94	橡胶	海南	10.15	8.71	1373843	1745293	  0.79	412	145	--  	     393117.16	
="600077"	宋都股份	6.45	5.78	0.35	5.75	5.79	364263	735	         -0.85	          3.34	5.44	5.93	5.44	5.43	   770.99	209697584	  1.57	全国地产	浙江	 9.02	5.76	137058	227205	  0.60	448	390	--  	     109096.45	
="000912"	泸 天 化	6.37	6.85	0.41	6.84	6.85	175109	2933	         -0.14	          6.55	6.45	6.95	6.36	6.44	--  	117846328	  1.42	农药化肥	四川	 9.16	6.73	76221	98888	  0.77	553	420	--  	      26715.00	
="000652"	泰达股份	6.23	5.80	0.34	5.80	5.81	489468	10777	          0.17	          3.34	5.47	5.90	5.37	5.46	--  	277093696	  1.76	综合类	天津	 9.71	5.66	218335	271133	  0.81	459	2869	--  	     146567.00	
="600179"	黑化股份	5.88	8.10	0.45	8.10	8.11	151940	178	          0.24	          3.90	7.59	8.11	7.53	7.65	--  	119389504	  1.28	焦炭加工	黑龙江	 7.58	7.86	55756	96184	  0.58	215	2410	--  	      39000.00	
="300259"	新天科技	5.33	15.80	0.80	15.80	15.81	56073	675	          0.00	          3.94	15.08	16.00	15.07	15.00	    46.69	87682192	  2.18	电器仪表	河南	 6.20	15.64	21474	34599	  0.62	370	214	--  	      14223.29	
="000528"	柳    工	5.26	8.60	0.43	8.60	8.61	1963530	16695	          0.00	         17.45	8.99	8.99	8.43	8.17	    40.45	1709332352	  5.54	工程机械	广西	 6.85	8.71	1118502	845028	  1.32	3213	1321	--  	     112508.84	
