代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本	
="601008"	连云港	10.04	5.15	0.47	5.15	--  	456862	51	          0.00	          5.63	4.67	5.15	4.67	4.68	    50.32	230508192	  1.87	港口	江苏	10.26	5.05	318801	138061	  2.31	127525	0	--  	      81163.50	
="000720"	新能泰山	10.03	3.95	0.36	3.95	--  	677463	2923	          0.00	          7.85	3.77	3.95	3.66	3.59	    47.54	259219968	  6.60	火力发电	山东	 8.08	3.83	400734	276729	  1.45	173429	0	--  	      86345.92	
="600513"	联环药业	10.03	16.46	1.50	16.46	--  	195162	10	          0.00	         12.83	15.20	16.46	15.10	14.96	    58.39	317018112	  4.78	化学制药	江苏	 9.09	16.24	102310	92852	  1.10	36287	0	--  	      15210.00	
="300176"	鸿特精密	10.01	17.04	1.55	17.04	--  	51084	156	          0.00	          4.76	15.50	17.04	15.49	15.49	   101.44	84576208	  2.47	汽车配件	广东	10.01	16.56	26711	24373	  1.10	18903	0	--  	      10728.00	
="601996"	丰林集团	9.99	8.70	0.79	8.70	--  	474576	4	          0.00	         24.19	7.86	8.70	7.83	7.91	    36.08	395033792	  4.41	林业	广西	11.00	8.32	216356	258220	  0.84	123821	0	--  	      19619.40	
="600242"	中昌海运	9.99	7.93	0.72	7.93	--  	257530	93	          0.00	          9.65	7.20	7.93	7.20	7.21	--  	194862688	  3.15	水运	广东	10.12	7.57	108052	149478	  0.72	18825	0	--  	      26696.25	
="002685"	华东重机	9.98	11.90	1.08	11.90	--  	71216	222	          0.00	          7.16	11.04	11.90	11.04	10.82	   233.81	83399072	  2.25	工程机械	江苏	 7.95	11.71	42772	28444	  1.50	28156	0	--  	       9950.00	
="600321"	国栋建设	9.92	2.77	0.25	2.77	--  	628031	10	          0.00	          5.32	2.51	2.77	2.50	2.52	--  	171495808	  2.24	其他建材	四川	10.71	2.73	367559	260472	  1.41	275238	0	--  	     118088.00	
="000887"	中鼎股份	8.86	13.15	1.07	13.15	13.16	448851	11002	          0.38	          4.03	12.16	13.15	12.16	12.08	    25.63	574336000	  2.29	橡胶	安徽	 8.20	12.80	192536	256315	  0.75	8826	395	--  	     111448.28	
="600423"	柳化股份	6.98	5.67	0.37	5.67	5.68	197390	20	          0.17	          4.94	5.30	5.83	5.26	5.30	--  	109924200	  0.97	农药化肥	广西	10.75	5.57	89030	108360	  0.82	420	1582	--  	      39934.75	
="000953"	河池化工	6.74	7.13	0.45	7.12	7.13	112520	1682	         -0.27	          3.83	6.68	7.28	6.61	6.68	--  	78970080	  2.31	农药化肥	广西	10.03	7.02	52219	60301	  0.87	96	370	--  	      29404.15	
="300167"	迪威视讯	6.48	16.11	0.98	16.11	16.12	104949	884	         -0.12	          7.23	15.35	16.30	15.10	15.13	--  	165007408	  3.42	通信设备	深圳	 7.93	15.72	50920	54029	  0.94	167	134	--  	      14524.30	
="600548"	深高速	6.34	5.20	0.31	5.19	5.20	216348	37	         -0.19	          1.51	4.90	5.32	4.87	4.89	     3.34	111157072	  3.77	路桥	深圳	 9.20	5.14	97479	118869	  0.82	370	154	--  	     143327.03	
="002675"	东诚药业	6.23	22.00	1.29	21.99	22.00	62690	939	          0.09	          5.28	20.61	22.08	20.56	20.71	    34.41	134232400	  3.79	化学制药	山东	 7.34	21.41	22687	40003	  0.57	29	728	--  	      11869.20	
="002270"	法因数控	6.18	10.82	0.63	10.82	10.83	210946	1420	         -0.09	         16.05	10.15	11.21	10.14	10.19	   158.95	226305232	  4.91	机床制造	山东	10.50	10.73	94738	116208	  0.82	223	842	--  	      13143.70	
="002013"	中航机电	5.94	21.39	1.20	21.39	21.40	238748	2266	          0.14	          8.15	20.30	21.45	20.01	20.19	    42.03	494426368	  1.19	汽车配件	湖北	 7.13	20.71	113155	125593	  0.90	780	358	--  	      29285.81	
="002644"	佛慈制药	5.76	22.21	1.21	22.21	22.22	49856	787	         -0.04	         10.44	21.01	22.57	20.80	21.00	   123.05	109104352	  3.25	中成药	甘肃	 8.43	21.88	20544	29312	  0.70	108	23	--  	       4774.00	
="600401"	海润光伏	5.26	10.01	0.50	10.00	10.01	366407	10	         -0.19	         10.33	9.46	10.09	9.43	9.51	  1017.52	361569408	  2.71	半导体	江苏	 6.94	9.87	150667	215740	  0.70	1092	226	--  	      35478.37	
="600128"	弘业股份	5.20	11.13	0.55	11.15	11.16	189097	6	          0.63	          7.66	10.57	11.64	10.56	10.58	    55.79	210131760	  2.84	商贸代理	江苏	10.21	11.11	86526	102571	  0.84	344	132	--  	      24676.75	
="601518"	吉林高速	5.19	2.84	0.14	2.83	2.84	502396	50	         -0.35	          4.14	2.74	2.97	2.70	2.70	    11.79	144221056	  4.40	路桥	吉林	10.00	2.87	233287	269109	  0.87	2941	429	--  	     121320.00	
="600800"	天津磁卡	5.18	6.50	0.32	6.49	6.50	709298	94	          0.00	         11.62	6.16	6.80	6.15	6.18	--  	463681792	  3.55	综合类	天津	10.52	6.54	307807	401491	  0.77	990	5	--  	      61031.10	
="002144"	宏达高科	5.08	19.45	0.94	19.45	19.46	192136	1814	          0.56	         14.05	18.64	19.45	18.64	18.51	    23.00	367373728	  3.78	纺织	浙江	 4.38	19.12	83713	108423	  0.77	791	63	--  	      13679.36	
="002163"	*ST三鑫	5.05	5.41	0.26	5.41	--  	72125	40	          0.00	          1.06	5.17	5.41	5.17	5.15	--  	38770816	  0.44	装修装饰	深圳	 4.66	5.38	41709	30416	  1.37	46839	0	--  	      68306.60	
="000755"	*ST三维	4.99	5.05	0.24	5.05	--  	164336	259	          0.00	          3.50	4.81	5.05	4.78	4.81	    56.90	82391376	  3.02	化工原料	山西	 5.61	5.01	78542	85794	  0.92	2040	0	--  	      46924.89	
="000036"	华联控股	4.97	4.01	0.19	4.00	4.01	541471	5991	         -0.24	          4.82	3.78	4.09	3.78	3.82	  1796.54	212298480	  0.87	全国地产	深圳	 8.12	3.92	227884	313587	  0.73	3143	147	--  	     112388.02	
="000710"	天兴仪表	4.90	13.71	0.64	13.71	13.72	40712	478	          0.21	          2.69	13.00	13.90	12.85	13.07	--  	54319092	  0.86	汽车配件	四川	 8.03	13.34	20961	19751	  1.06	127	225	--  	      15120.00	
="002272"	川润股份	4.74	6.41	0.29	6.41	6.42	211660	2590	          0.00	          6.92	6.12	6.49	6.08	6.12	   261.97	132781432	  2.51	机械基件	四川	 6.70	6.27	90181	121479	  0.74	670	348	--  	      30572.97	
="601311"	骆驼股份	4.70	14.26	0.64	14.24	14.25	456650	1	         -0.14	          5.41	14.50	14.98	13.96	13.62	    20.91	661805824	  2.41	电气设备	湖北	 7.49	14.49	209566	247084	  0.85	1	1012	--  	      84461.57	
="600560"	金自天正	4.67	12.32	0.55	12.32	12.33	118024	20	         -0.08	          5.28	11.91	12.68	11.83	11.77	    72.22	146140896	  1.91	电气设备	北京	 7.22	12.38	59018	59006	  1.00	29	112	--  	      22364.55	
="002164"	*ST东力	4.55	5.74	0.25	5.74	5.75	97535	2071	          0.70	          2.41	5.51	5.75	5.45	5.49	--  	54952904	  1.36	电气设备	浙江	 5.46	5.63	46038	51497	  0.89	1533	4302	--  	      40512.50	
="002433"	太安堂	4.47	12.39	0.53	12.39	12.40	250803	1569	         -0.08	          4.77	11.90	12.68	11.90	11.86	    74.80	308909056	  2.33	中成药	广东	 6.58	12.32	111218	139585	  0.80	1086	4785	--  	      52615.00	
="600262"	北方股份	4.42	20.08	0.85	20.05	20.07	132000	18	          0.29	          7.76	19.14	20.60	19.00	19.23	    41.72	259925968	  1.77	工程机械	内蒙	 8.32	19.69	61242	70758	  0.87	76	12	--  	      17000.00	
="002043"	兔 宝 宝	4.39	5.94	0.25	5.94	5.95	557752	3459	          0.00	         11.98	5.64	6.15	5.61	5.69	   103.10	328539424	  2.08	其他建材	浙江	 9.49	5.89	264497	293255	  0.90	1416	708	--  	      46568.10	
="600976"	武汉健民	4.35	27.59	1.15	27.60	27.61	63350	82	         -0.50	          4.13	26.45	28.79	26.35	26.44	    34.54	175613520	  2.78	中成药	湖北	 9.23	27.72	30672	32678	  0.94	20	6	--  	      15329.86	
="002630"	华西能源	4.15	22.60	0.90	22.58	22.60	67276	1455	          1.43	          3.23	21.79	22.66	21.61	21.70	    45.44	148464304	  1.42	专用机械	四川	 4.84	22.07	27039	40237	  0.67	1002	1128	--  	      20823.51	
="002616"	长青集团	4.06	19.99	0.78	19.98	19.99	43980	706	          0.00	         11.54	19.43	20.15	19.25	19.21	    92.15	87100192	  3.59	环境保护	广东	 4.69	19.80	18205	25775	  0.71	134	62	--  	       3811.00	
="002492"	恒基达鑫	3.90	12.00	0.45	11.93	12.00	93762	4094	         -1.63	          3.98	11.53	12.53	11.49	11.55	    60.45	113493104	  3.49	仓储物流	广东	 9.00	12.10	42224	51538	  0.82	6	138	--  	      23550.00	
="002034"	美 欣 达	3.87	20.65	0.77	20.65	20.66	60491	1030	         -0.19	         10.04	19.80	21.43	19.60	19.88	   247.79	124660048	  3.32	纺织	浙江	 9.21	20.61	28447	32044	  0.89	11	241	--  	       6025.16	
="600425"	青松建化	3.85	5.66	0.21	5.66	5.67	556471	6	          0.35	          4.04	5.47	5.71	5.45	5.45	--  	311845824	  3.70	水泥	新疆	 4.77	5.60	208517	347954	  0.60	149	2746	--  	     137879.02	
="600400"	红豆股份	3.81	5.45	0.20	5.45	5.46	396198	123	          0.00	          7.07	5.25	5.48	5.21	5.25	    66.47	212967952	  5.16	服饰	江苏	 5.14	5.38	182737	213461	  0.86	42	4015	--  	      56039.96	
="600615"	丰华股份	3.70	12.05	0.43	12.04	12.05	166971	2	         -0.16	          8.94	11.57	12.55	11.57	11.62	   160.94	202185936	  9.66	区域地产	上海	 8.43	12.11	79594	87377	  0.91	22	19	--  	      18681.00	
="002444"	巨星科技	3.64	12.25	0.43	12.25	12.26	315709	4862	          0.49	          3.61	11.68	12.82	11.68	11.82	    28.33	386242080	  2.64	轻工机械	浙江	 9.64	12.23	129396	186313	  0.69	5244	63	--  	      87460.32	
="600995"	文山电力	3.55	7.87	0.27	7.85	7.86	147122	7	         -0.37	          3.07	7.52	8.05	7.47	7.60	    18.72	115047488	  1.33	水力发电	云南	 7.63	7.82	67131	79991	  0.84	117	1	--  	      47852.64	
="000038"	深大通	3.49	18.68	0.63	18.65	18.68	17978	294	          0.70	          6.41	18.06	18.79	17.84	18.05	--  	33238278	  1.56	区域地产	深圳	 5.26	18.49	7549	10429	  0.72	10	1	--  	       2803.19	
="000975"	银泰资源	3.45	11.68	0.39	11.67	11.68	136841	1940	          0.17	          2.22	11.34	11.70	11.25	11.29	    82.27	157605008	  1.68	铅锌	广东	 3.99	11.52	49047	87794	  0.56	129	1349	--  	      61652.01	
="600853"	龙建股份	3.40	3.65	0.12	3.64	3.65	228576	150	          0.55	          4.26	3.55	3.76	3.52	3.53	   288.22	83928896	  3.35	建筑施工	黑龙江	 6.80	3.67	98157	130419	  0.75	44	1753	--  	      53680.76	
="000950"	建峰化工	3.40	4.87	0.16	4.87	4.88	104805	1294	          0.00	          1.75	4.70	4.93	4.70	4.71	--  	50659648	  1.38	农药化肥	重庆	 4.88	4.83	42820	61985	  0.69	245	1590	--  	      59879.92	
="601188"	龙江交通	3.40	3.35	0.11	3.34	3.35	408323	28	          0.00	          3.37	3.25	3.54	3.20	3.24	    10.24	137921680	  2.33	路桥	黑龙江	10.49	3.38	187304	221019	  0.85	996	1947	--  	     121320.00	
="300113"	顺网科技	3.35	29.27	0.95	29.26	29.27	110733	1526	          0.30	          6.50	28.42	29.89	28.32	28.32	   113.26	323132064	  1.44	互联网	浙江	 5.54	29.18	50690	60043	  0.84	11	223	--  	      17038.96	
="300355"	蒙草抗旱	3.30	16.30	0.52	16.30	16.31	259387	2998	         -0.06	         12.88	15.85	16.56	15.69	15.78	    33.39	420089792	  3.17	环境保护	内蒙	 5.51	16.20	121464	137923	  0.88	120	201	--  	      20134.06	
="002060"	粤 水 电	3.29	6.90	0.22	6.90	6.91	246534	1598	          0.00	          4.10	6.71	7.06	6.68	6.68	    41.75	170595120	  3.16	建筑施工	广东	 5.69	6.92	101015	145519	  0.69	84	1067	--  	      60103.19	
="600681"	万鸿集团	3.27	6.63	0.21	6.62	6.63	89190	20	          0.00	          3.62	6.40	6.92	6.39	6.42	  8612.07	59701960	  1.62	装修装饰	湖北	 8.26	6.69	42028	47162	  0.89	106	28	--  	      24655.36	
="000903"	云内动力	3.17	6.18	0.19	6.17	6.18	282183	1383	          0.16	          4.15	5.98	6.34	5.92	5.99	    24.47	175200320	  2.38	机械基件	云南	 7.01	6.21	127600	154583	  0.83	1230	2413	--  	      68076.00	
="000429"	粤高速Ａ	3.12	3.64	0.11	3.64	3.65	133879	434	          0.00	          2.86	3.52	3.74	3.52	3.53	    12.84	48870456	  3.02	路桥	广东	 6.23	3.65	54710	79169	  0.69	117	934	--  	      46788.23	
