代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本(万)	
="600581"	八一钢铁	10.02	5.49	0.50	5.49	--  	602220	17	0.00	          7.86	4.95	5.49	4.93	4.99	--  	315327456	  1.60	普钢	新疆	11.22	5.24	270068	332152	  0.81	76716	0	--  	      76644.89	
="600873"	梅花生物	10.02	6.81	0.62	6.81	--  	1078209	984	0.00	          3.47	6.18	6.81	6.11	6.19	    58.52	706199680	  2.51	食品	西藏	11.31	6.55	559597	518611	  1.08	144	0	--  	     310822.66	
="600783"	鲁信创投	10.00	24.65	2.24	24.65	--  	240388	2	0.00	          3.23	22.30	24.65	21.91	22.41	    43.13	565112960	  0.64	矿物制品	山东	12.23	23.51	115394	124993	  0.92	230855	0	--  	      74435.92	
="000795"	太原刚玉	9.98	12.01	1.09	12.01	--  	2991	100	0.00	          0.11	12.01	12.01	12.01	10.92	--  	3592095	  0.04	矿物制品	山西	0.00	12.01	2890	100	 28.90	74709	0	--  	      27679.44	
="600005"	武钢股份	9.94	3.43	0.31	3.41	3.42	3983210	437	0.29	          3.95	3.11	3.43	3.07	3.12	    33.70	1293370496	  1.52	普钢	湖北	11.54	3.25	1829415	2153794	  0.85	1545	1127	--  	    1009378.00	
="000532"	力合股份	9.53	19.43	1.69	19.42	19.43	205295	2083	-0.25	          5.99	18.00	19.49	18.00	17.74	   243.48	385263712	  1.21	元器件	广东	8.40	18.77	98646	106648	  0.92	62	1750	--  	      34279.58	
="002075"	沙钢股份	8.64	5.53	0.44	5.53	5.54	409410	12379	0.36	          2.60	5.05	5.55	5.00	5.09	   124.93	217655984	  1.21	特钢	江苏	10.81	5.32	175848	233562	  0.75	2843	5517	--  	     157626.48	
="600007"	中国国贸	8.62	15.63	1.24	15.61	15.64	129385	45	-0.12	          1.28	14.30	15.77	14.26	14.39	    27.52	198251984	  1.48	园区开发	北京	10.49	15.32	60585	68799	  0.88	23	68	--  	     100728.25	
="000993"	闽东电力	7.67	10.67	0.76	10.67	10.68	144410	1105	0.18	          3.87	9.86	10.84	9.78	9.91	    33.85	150134064	  1.77	水力发电	福建	10.70	10.40	65231	79179	  0.82	1300	597	--  	      37300.00	
="601928"	凤凰传媒	5.62	12.40	0.66	12.41	12.42	1412548	127	0.08	         19.93	12.57	12.91	12.20	11.74	    32.23	1775792256	  2.96	出版业	江苏	6.05	12.57	687981	724566	  0.95	1583	1008	--  	      70878.35	
="600162"	香江控股	4.87	7.10	0.33	7.09	7.10	567455	28	0.28	          7.39	6.69	7.26	6.63	6.77	    16.63	395952928	  1.77	全国地产	深圳	9.31	6.98	256114	311340	  0.82	712	563	--  	      76781.27	
="601233"	桐昆股份	4.02	8.28	0.32	8.27	8.28	186778	50	0.48	          1.95	7.93	8.28	7.85	7.96	   350.81	152427424	  0.97	化纤	浙江	5.40	8.16	90395	96383	  0.94	435	413	--  	      95927.07	
="000503"	海虹控股	4.01	28.82	1.11	28.82	28.84	197623	1358	-0.27	          2.20	27.72	29.05	27.51	27.71	  8016.52	562015744	  0.75	互联网	海南	5.56	28.44	96053	101569	  0.95	257	10	--  	      89796.70	
="000011"	深物业A	3.59	10.10	0.35	10.09	10.10	197941	1494	0.00	         11.26	9.65	10.28	9.60	9.75	    13.97	198559152	  1.05	区域地产	深圳	6.97	10.03	87277	110664	  0.79	697	924	--  	      17586.25	
="000539"	粤电力Ａ	3.50	7.39	0.25	7.38	7.39	528741	3313	0.00	          2.49	7.02	7.69	7.00	7.14	     9.61	390323008	  1.03	火力发电	广东	9.66	7.38	278375	250366	  1.11	898	279	--  	     212769.03	
="300068"	南都电源	3.47	11.63	0.39	11.62	11.63	371285	1211	0.08	          9.14	11.10	11.79	11.05	11.24	    47.19	424823712	  1.44	电气设备	浙江	6.58	11.44	174317	196967	  0.89	620	1843	--  	      40610.39	
="600578"	京能电力	3.47	5.37	0.18	5.36	5.37	1079718	35	0.56	          4.78	5.16	5.49	5.14	5.19	     8.67	575449600	  0.92	火力发电	北京	6.74	5.33	540635	539082	  1.00	47	4085	--  	     225731.70	
="600335"	国机汽车	3.32	19.61	0.63	19.57	19.58	58697	1	0.15	          1.05	18.77	19.70	18.72	18.98	    14.76	113583232	  0.66	汽车配件	天津	5.16	19.35	20656	38041	  0.54	25	21	--  	      56000.46	
="000655"	金岭矿业	3.21	9.65	0.30	9.65	9.66	179984	2972	0.41	          3.02	9.28	9.80	9.09	9.35	    29.45	168978464	  0.92	普钢	山东	7.59	9.39	89506	90477	  0.99	836	481	--  	      59534.01	
="002221"	东华能源	3.16	15.68	0.48	15.68	15.69	125814	496	-0.06	          2.81	15.20	16.44	15.01	15.20	   178.44	198037488	  1.30	石油贸易	江苏	9.41	15.74	61012	64801	  0.94	516	135	--  	      44718.82	
="600143"	金发科技	2.75	6.72	0.18	6.71	6.72	892663	65	0.00	          3.49	6.54	6.87	6.49	6.54	    28.26	599767040	  1.00	塑料	广东	5.81	6.72	440876	451787	  0.98	1865	1986	--  	     256000.00	
="600978"	宜华木业	2.43	5.91	0.14	5.90	5.91	397764	28	0.33	          2.68	5.75	5.92	5.72	5.77	    14.63	232602416	  0.62	家居用品	广东	3.47	5.85	174237	223526	  0.78	1211	325	--  	     148287.00	
="600100"	同方股份	2.38	12.93	0.30	12.91	12.92	821049	43	0.62	          3.97	12.51	12.97	12.34	12.63	   173.07	1043307648	  0.86	电脑设备	北京	4.99	12.71	398266	422782	  0.94	53	25	--  	     207020.14	
="000900"	现代投资	2.30	7.13	0.16	7.12	7.13	286627	2225	0.14	          2.83	6.99	7.27	6.89	6.97	    18.55	204267904	  0.76	路桥	湖南	5.45	7.13	148833	137793	  1.08	2256	1146	--  	     101128.75	
="000988"	华工科技	2.20	13.45	0.29	13.44	13.45	208521	5763	-0.22	          2.34	13.02	13.52	12.93	13.16	    60.89	276510656	  0.68	电器仪表	湖北	4.48	13.26	93872	114648	  0.82	85	4043	--  	      89111.65	
="600377"	宁沪高速	2.20	6.98	0.15	6.97	6.98	256713	2712	0.00	          0.68	6.79	7.09	6.73	6.83	    12.75	178668304	  1.09	路桥	江苏	5.27	6.96	125140	131572	  0.95	446	618	--  	     379275.53	
="002527"	新时达	2.16	18.96	0.40	18.96	18.97	66352	463	0.15	          3.02	18.58	19.19	18.42	18.56	    37.55	125018144	  0.65	电器仪表	上海	4.15	18.84	34783	31568	  1.10	176	70	--  	      21946.88	
="000726"	鲁  泰Ａ	2.09	11.26	0.23	11.26	11.27	164909	1703	0.17	          2.94	10.81	11.35	10.81	11.03	    11.37	183977056	  0.87	纺织	山东	4.90	11.16	77936	86973	  0.90	264	338	--  	      56110.69	
="600642"	申能股份	2.04	6.00	0.12	5.99	6.00	919359	1018	0.16	          2.02	5.85	6.14	5.79	5.88	    14.40	551195328	  0.79	火力发电	上海	5.95	6.00	490657	428702	  1.14	910	4603	--  	     455203.84	
="601777"	力帆股份	2.02	10.09	0.20	10.08	10.09	188522	78	0.29	          1.94	9.80	10.10	9.77	9.89	    23.79	188153088	  0.75	摩托车	重庆	3.34	9.98	83215	105307	  0.79	260	422	--  	      97137.89	
="600676"	交运股份	1.95	8.90	0.17	8.90	8.91	291962	32	0.33	          3.73	8.85	9.06	8.77	8.73	    24.13	259968848	  1.52	汽车配件	上海	3.32	8.90	143351	148610	  0.96	211	589	--  	      78214.10	
="600009"	上海机场	1.90	20.36	0.38	20.38	20.39	569174	182	0.39	          5.21	20.10	21.47	20.10	19.98	    18.64	1176204800	  1.40	机场	上海	6.86	20.67	274491	294683	  0.93	38	286	--  	     109347.64	
="601117"	中国化学	1.89	8.09	0.15	8.09	8.10	1859955	35	-0.12	          3.77	8.00	8.34	7.90	7.94	    11.64	1511945344	  0.90	建筑施工	北京	5.54	8.13	1034396	825559	  1.25	3088	1702	--  	     493300.00	
="600058"	五矿发展	1.87	15.28	0.28	15.27	15.28	217519	52	0.39	          2.03	14.85	15.37	14.81	15.00	    69.53	329200768	  0.58	商贸代理	北京	3.73	15.13	124381	93137	  1.34	705	37	--  	     107191.07	
="600483"	福能股份	1.86	10.40	0.19	10.41	10.42	64396	130	0.00	          2.23	10.21	10.49	10.11	10.21	    18.24	66877348	  0.86	火力发电	福建	3.72	10.39	30482	33914	  0.90	40	316	--  	      28848.36	
="600823"	世茂股份	1.79	13.08	0.23	13.08	13.09	203836	128	0.38	          1.74	12.69	13.27	12.61	12.85	    14.90	264768352	  0.63	全国地产	上海	5.14	12.99	102546	101289	  1.01	478	293	--  	     117059.53	
="300345"	红宇新材	1.78	21.71	0.38	21.70	21.71	6995	169	0.04	          1.13	21.48	21.75	21.11	21.33	   886.07	14942799	  0.21	钢加工	湖南	3.00	21.36	4183	2812	  1.49	2	44	--  	       6180.70	
="002220"	天宝股份	1.63	9.35	0.15	9.34	9.35	84596	1168	0.10	          2.17	9.20	9.45	9.11	9.20	    25.23	78849256	  0.80	食品	辽宁	3.70	9.32	41070	43526	  0.94	261	432	--  	      38948.12	
="600098"	广州发展	1.58	7.71	0.12	7.70	7.72	370064	1172	0.00	          1.52	7.71	7.90	7.58	7.59	    15.63	285398848	  0.82	火力发电	广东	4.22	7.71	158447	211616	  0.75	468	1	--  	     243737.45	
="601600"	中国铝业	1.57	5.16	0.08	5.14	5.15	1862604	5	0.00	          1.94	5.05	5.24	4.98	5.08	--  	951890048	  0.65	铝	北京	5.12	5.11	905050	957554	  0.95	625	1808	--  	     958052.19	
="600111"	包钢稀土	1.50	25.06	0.37	25.05	25.06	837633	47	0.23	          5.66	24.70	25.85	24.41	24.69	   114.71	2107661056	  0.64	小金属	内蒙	5.83	25.16	426596	411037	  1.04	12	7	--  	     147946.98	
="000069"	华侨城Ａ	1.43	7.07	0.10	7.07	7.08	1215355	12657	0.00	          3.90	6.91	7.33	6.87	6.97	    13.70	861564352	  0.51	旅游景点	深圳	6.60	7.09	646305	569049	  1.14	5294	4728	--  	     311246.41	
="600805"	悦达投资	1.32	12.27	0.16	12.27	12.28	436213	41	-0.16	          5.14	12.02	12.55	11.98	12.11	    10.43	537435392	  0.77	综合类	江苏	4.71	12.32	205225	230987	  0.89	31	1208	--  	      84920.21	
="300072"	三聚环保	1.24	25.39	0.31	25.38	25.39	115771	774	0.27	          2.52	25.00	26.40	24.65	25.08	    34.55	296496736	  0.77	化工原料	北京	6.98	25.61	54992	60778	  0.90	101	181	--  	      45855.16	
="600673"	东阳光科	1.22	17.42	0.21	17.41	17.45	149386	529	0.11	          1.82	17.02	17.47	16.95	17.21	   110.72	257397616	  0.67	铝	广东	3.02	17.23	68888	80498	  0.86	87	1757	--  	      82261.22	
="000525"	红 太 阳	1.17	16.37	0.19	16.36	16.37	76291	508	0.12	          1.50	16.18	16.66	16.08	16.18	    15.65	125252648	  0.61	农药化肥	江苏	3.58	16.42	41562	34728	  1.20	298	501	--  	      50698.30	
="600018"	上港集团	1.11	6.35	0.07	6.35	6.36	1843400	36	0.47	          0.81	6.31	6.55	6.20	6.28	    23.16	1176270592	  0.82	港口	上海	5.57	6.38	995695	847705	  1.17	177	3277	--  	    2275518.00	
="600350"	山东高速	1.09	4.62	0.05	4.61	4.62	434053	54	-0.21	          0.90	4.53	4.75	4.50	4.57	     9.67	200998144	  0.97	路桥	山东	5.47	4.63	241693	192360	  1.26	1542	127	--  	     481116.59	
="600426"	华鲁恒升	0.97	10.40	0.10	10.39	10.41	448014	5	0.19	          4.70	10.26	10.58	10.08	10.30	    11.97	463129792	  0.87	农药化肥	山东	4.85	10.34	210182	237831	  0.88	508	162	--  	      95362.50	
="600639"	浦东金桥	0.96	16.90	0.16	16.89	16.90	196595	5	0.41	          2.99	16.51	17.36	16.38	16.74	    36.89	332426304	  0.76	园区开发	上海	5.85	16.91	93042	103553	  0.90	80	1186	--  	      65664.88	
="600067"	冠城大通	0.93	7.61	0.07	7.61	7.62	296519	7	-0.13	          2.49	7.40	7.73	7.35	7.54	    19.94	223923600	  0.52	全国地产	福建	5.04	7.55	139314	157204	  0.89	407	956	--  	     119055.79	
="600970"	中材国际	0.88	11.43	0.10	11.42	11.43	525679	28	0.70	          4.81	11.40	11.75	11.09	11.33	    18.98	597417408	  0.78	建筑施工	江苏	5.83	11.36	271360	254318	  1.07	404	9	--  	     109329.72	
="600036"	招商银行	0.85	14.24	0.12	14.27	14.28	5959063	1461	0.42	          2.89	14.29	14.96	13.92	14.12	     5.88	8598092800	  0.94	银行	深圳	7.37	14.43	2808523	3150539	  0.89	1054	1463	--  	    2062894.50	
="600795"	国电电力	0.85	3.58	0.03	3.58	3.59	6475784	1227	0.28	          4.21	3.57	3.68	3.44	3.55	     9.04	2306034688	  0.84	火力发电	辽宁	6.76	3.56	3161396	3314387	  0.95	6155	35309	--  	    1539514.88	
="601333"	广深铁路	0.79	3.83	0.03	3.83	3.84	1764820	742	0.26	          3.12	3.82	3.93	3.70	3.80	    31.31	672337344	  0.92	铁路	深圳	6.05	3.81	914909	849910	  1.08	6689	5653	--  	     565223.69	
="000729"	燕京啤酒	0.77	7.84	0.06	7.83	7.84	249121	1760	0.38	          1.00	7.77	7.98	7.68	7.78	    18.03	195717232	  0.87	啤酒	北京	3.86	7.86	132459	116661	  1.14	392	408	--  	     249943.92	
="002032"	苏 泊 尔	0.70	17.30	0.12	17.30	17.32	16591	23	-0.46	          0.49	17.17	17.43	16.89	17.18	    16.18	28508050	  0.76	家用电器	浙江	3.14	17.18	6533	10057	  0.65	1	55	--  	      33906.17	
