代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本(万)	
="600642"	申能股份	10.00	7.04	0.64	7.04	--  	1504653	382	0.00	          3.31	6.45	7.04	6.40	6.40	    16.89	1038953472	  2.57	火力发电	上海	10.00	6.90	859515	645137	  1.33	498023	0	--  	     455203.84	
="002009"	天奇股份	10.00	17.93	1.63	17.93	--  	323247	337	0.00	         12.44	17.93	17.93	17.21	16.30	    52.67	574846272	  7.88	工程机械	江苏	4.42	17.78	184292	138955	  1.33	45403	0	--  	      25991.22	
="000498"	山东路桥	9.98	6.50	0.59	6.50	--  	944354	1860	0.00	         26.66	6.00	6.50	5.85	5.91	    38.76	598051200	  3.48	建筑施工	山东	11.00	6.33	473796	470558	  1.01	20919	0	--  	      35417.01	
="002239"	金 飞 达	3.13	6.92	0.21	6.91	6.92	185561	9050	-0.14	          4.40	6.69	6.93	6.59	6.71	   283.75	125414832	  0.83	服饰	江苏	5.07	6.76	85376	100184	  0.85	3394	3215	--  	      42210.00	
="000040"	宝安地产	2.87	6.82	0.19	6.81	6.82	99532	756	0.29	          2.14	6.64	6.94	6.50	6.63	   167.85	67570672	  1.49	全国地产	深圳	6.64	6.79	45035	54497	  0.83	458	1751	--  	      46443.83	
="601098"	中南传媒	2.27	18.03	0.40	18.02	18.03	220490	96	0.16	          1.23	17.53	18.26	17.50	17.63	    26.02	395735872	  1.10	出版业	湖南	4.31	17.95	98861	121628	  0.81	14	86	--  	     179600.00	
="600201"	金宇集团	2.15	46.08	0.97	46.03	46.09	30189	73	0.04	          1.08	45.00	46.62	44.60	45.11	    31.90	139049648	  1.02	生物制药	内蒙	4.48	46.06	12700	17489	  0.73	5	20	--  	      28081.49	
="600596"	新安股份	1.77	11.52	0.20	11.52	11.53	515023	5	-0.08	          7.58	11.21	11.60	11.02	11.32	    62.16	583237248	  1.64	农药化肥	浙江	5.12	11.32	246995	268027	  0.92	206	1857	--  	      67918.46	
="000619"	海螺型材	1.59	9.59	0.15	9.58	9.59	99210	1126	-0.41	          2.76	9.42	9.66	9.30	9.44	    25.23	94757656	  1.46	其他建材	安徽	3.81	9.55	37101	62108	  0.60	45	155	--  	      36000.00	
="600105"	永鼎股份	1.43	9.91	0.14	9.91	9.92	131609	20	0.20	          3.45	9.70	10.14	9.65	9.77	    22.35	130638048	  1.07	通信设备	江苏	5.02	9.93	63770	67838	  0.94	101	273	--  	      38095.46	
