代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本(万)	
="002493"	荣盛石化	10.02	13.28	1.21	13.28	--  	128237	442	0.00	          1.26	12.11	13.28	12.06	12.07	   917.87	166757488	  4.53	化纤	浙江	10.11	13.00	75409	52827	  1.43	25325	0	--  	     101907.50	
="300002"	神州泰岳	8.30	20.09	1.54	20.08	20.09	416274	4431	0.09	          5.73	18.73	20.29	18.65	18.55	    54.56	817452736	  1.05	软件服务	北京	8.84	19.64	173040	243233	  0.71	952	812	--  	      72615.95	
="600312"	平高电气	7.80	17.68	1.28	17.65	17.66	518182	15	0.34	          6.33	16.42	18.00	16.18	16.40	    35.47	895149632	  2.45	电气设备	河南	11.10	17.27	233527	284654	  0.82	297	1495	--  	      81896.61	
="600547"	山东黄金	7.11	23.50	1.56	23.47	23.48	706783	4	-0.50	          4.97	24.00	24.04	22.92	21.94	    42.41	1661803008	  1.88	黄金	山东	5.10	23.51	344737	362045	  0.95	41	10	--  	     142307.23	
="600718"	东软集团	6.16	18.62	1.08	18.61	18.64	942010	40	0.05	          7.67	17.50	19.07	17.46	17.54	    80.00	1736107648	  1.55	软件服务	辽宁	9.18	18.43	406698	535311	  0.76	40	112	--  	     122759.42	
="600489"	中金黄金	5.34	12.24	0.62	12.23	12.24	1245787	188	0.00	          4.23	12.57	12.70	12.05	11.62	    68.74	1526898816	  1.62	黄金	北京	5.59	12.26	654600	591187	  1.11	1201	230	--  	     294322.88	
="000058"	深 赛 格	5.21	6.86	0.34	6.85	6.86	149198	1523	0.29	          2.77	6.51	6.97	6.49	6.52	    86.67	100845480	  1.65	元器件	深圳	7.36	6.76	70683	78514	  0.90	1143	441	--  	      53831.10	
="002415"	海康威视	4.79	27.57	1.26	27.57	27.58	231018	1100	0.00	          0.73	26.29	27.76	26.18	26.31	    31.05	624765376	  0.90	电器仪表	浙江	6.01	27.04	109390	121628	  0.90	440	219	--  	     315046.75	
="600804"	鹏博士	4.63	19.44	0.86	19.44	19.45	588214	15	0.00	          4.38	18.65	19.58	18.44	18.58	    48.06	1128479616	  2.55	电信运营	四川	6.14	19.18	231206	357008	  0.65	61	50	--  	     134194.16	
="600621"	华鑫股份	4.23	8.63	0.35	8.63	8.64	174051	9	0.11	          3.32	8.28	8.75	8.28	8.28	    35.93	149756800	  2.42	全国地产	上海	5.68	8.60	89916	84134	  1.07	11	472	--  	      52408.23	
="002394"	联发股份	4.13	12.09	0.48	12.09	12.10	163852	804	0.00	          5.06	11.65	12.30	11.57	11.61	    16.85	196808624	  1.33	纺织	江苏	6.29	12.01	71870	91982	  0.78	674	624	--  	      32370.00	
="002155"	辰州矿业	3.95	10.80	0.41	10.79	10.80	448809	1637	0.09	          4.51	10.90	11.42	10.71	10.39	    78.32	492218976	  2.12	黄金	湖南	6.83	10.97	232534	216274	  1.08	1521	2194	--  	      99608.52	
="002028"	思源电气	3.90	13.59	0.51	13.59	13.60	247872	4218	0.00	          5.31	13.18	13.66	13.07	13.08	    19.45	332399584	  1.32	电气设备	上海	4.51	13.41	106974	140898	  0.76	614	2204	--  	      46646.76	
="600067"	冠城大通	3.83	7.87	0.29	7.86	7.87	452840	36	0.12	          3.79	7.62	7.93	7.60	7.58	    20.67	354579936	  1.89	全国地产	福建	4.35	7.83	212490	240349	  0.88	513	444	--  	     119334.20	
="600697"	欧亚集团	3.32	26.48	0.85	26.40	26.50	38136	16	-0.33	          2.46	25.66	26.59	25.30	25.63	    17.06	98315272	  1.29	百货	吉林	5.03	25.78	15088	23047	  0.65	160	11	--  	      15515.59	
="002221"	东华能源	3.22	18.60	0.58	18.59	18.60	78705	498	0.26	          1.76	17.92	19.03	17.86	18.02	   211.66	145308128	  1.23	石油贸易	江苏	6.49	18.46	37457	41248	  0.91	323	341	--  	      44718.82	
="002024"	苏宁云商	3.18	9.40	0.29	9.40	9.41	1734729	22043	-0.10	          3.51	9.13	9.47	9.05	9.11	--  	1612141568	  1.37	电器连锁	江苏	4.61	9.29	752805	981923	  0.77	9699	9134	--  	     494071.41	
="000572"	海马汽车	3.17	5.54	0.17	5.54	5.55	637537	3375	-0.18	          3.88	5.48	5.67	5.40	5.37	    43.28	353069600	  2.93	汽车整车	海南	5.03	5.54	312357	325180	  0.96	1845	5843	--  	     164205.73	
="000488"	晨鸣纸业	3.02	6.49	0.19	6.48	6.49	250206	4969	0.30	          2.26	6.30	6.50	6.30	6.30	    27.62	160700944	  1.26	造纸	山东	3.17	6.42	132428	117778	  1.12	1323	1831	--  	     110503.72	
="600596"	新安股份	2.93	10.89	0.31	10.88	10.92	225569	4022	-0.18	          3.32	10.57	10.94	10.52	10.58	    58.76	243692544	  1.92	农药化肥	浙江	3.97	10.80	96511	129058	  0.75	80	1945	--  	      67918.46	
="600612"	老凤祥	2.81	34.80	0.95	34.93	34.94	29439	51	0.69	          0.93	34.60	36.28	34.28	33.85	    18.82	102984520	  2.50	服饰	上海	5.91	34.98	15712	13726	  1.14	6	143	--  	      31710.96	
="000718"	苏宁环球	2.74	6.38	0.17	6.37	6.38	312744	1344	0.15	          2.13	6.32	6.50	6.29	6.21	   271.34	199865808	  1.42	区域地产	吉林	3.38	6.39	148002	164742	  0.90	3391	1620	--  	     146984.73	
="600309"	万华化学	2.72	24.16	0.64	24.17	24.19	281537	12	0.04	          1.30	23.66	24.25	23.48	23.52	    18.68	672308160	  0.73	化工原料	山东	3.27	23.88	125244	156293	  0.80	171	290	--  	     216233.45	
="002226"	江南化工	2.66	12.34	0.32	12.32	12.34	73544	653	0.48	          1.86	12.03	12.36	12.03	12.02	    23.22	89966040	  1.17	化工原料	安徽	2.75	12.23	33905	39638	  0.86	92	117	--  	      39550.44	
="600089"	特变电工	2.64	13.20	0.34	13.19	13.20	1149921	591	0.30	          3.63	12.98	13.40	12.81	12.86	    23.26	1505999104	  1.40	电气设备	新疆	4.59	13.10	550772	599148	  0.92	1057	2	--  	     316591.31	
="600230"	沧州大化	2.57	11.99	0.30	11.98	11.99	70152	2	0.08	          2.38	11.70	12.02	11.65	11.69	--  	82940832	  1.04	农药化肥	河北	3.17	11.82	35616	34535	  1.03	4	58	--  	      29418.82	
="601857"	中国石油	2.52	12.60	0.31	12.59	12.60	3274461	169	0.39	          0.20	12.10	12.90	12.06	12.29	    18.01	4086420736	  1.58	石油开采	北京	6.83	12.48	1524066	1750395	  0.87	39	81	--  	   16192208.00	
="000869"	张  裕Ａ	2.37	35.01	0.81	35.00	35.01	29848	174	-0.08	          0.66	34.40	35.23	34.25	34.20	    22.53	104123104	  0.78	红黄药酒	山东	2.87	34.88	14766	15081	  0.98	1197	86	--  	      45346.07	
="000792"	盐湖股份	2.34	23.18	0.53	23.13	23.18	128938	5166	0.73	          1.20	22.64	23.19	22.64	22.65	    42.36	296445664	  1.12	农药化肥	青海	2.43	22.99	61245	67693	  0.90	693	68	--  	     107353.50	
