代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本	
="600808"	马钢股份	10.19	2.27	0.21	2.27	--  	1869246	6	          0.00	          3.13	2.08	2.27	2.06	2.06	--  	410561152	  4.87	普钢	安徽	10.19	2.20	1126525	742721	  1.52	519977	0	--  	     596775.13	
="600082"	海泰发展	10.06	6.78	0.62	6.78	--  	488827	10	          0.00	          7.76	6.16	6.78	6.10	6.16	   137.32	318577120	  2.02	园区开发	天津	11.04	6.52	276034	212793	  1.30	83247	0	--  	      62998.89	
="002282"	博深工具	10.04	13.92	1.27	13.92	--  	229926	1	          0.00	         19.19	13.10	13.92	13.10	12.65	    81.39	315731072	  4.15	轻工机械	河北	 6.48	13.73	142168	87758	  1.62	29742	0	--  	      11982.66	
="000601"	韶能股份	10.02	5.93	0.54	5.93	--  	1057327	485	          0.00	         10.64	5.41	5.93	5.41	5.39	    18.09	620621312	  7.25	火力发电	广东	 9.65	5.87	590765	466562	  1.27	19759	0	--  	      99398.67	
="000507"	珠海港	10.02	6.48	0.59	6.48	--  	904203	492	          0.00	         11.71	5.86	6.48	5.77	5.89	--  	563232704	  3.07	港口	广东	12.05	6.23	506009	398194	  1.27	132975	0	--  	      77214.38	
="600676"	交运股份	10.02	7.14	0.65	7.14	--  	226943	27	          0.00	          2.90	6.62	7.14	6.62	6.49	    19.23	160596656	  5.06	汽车配件	上海	 8.01	7.08	183290	43653	  4.20	50790	0	--  	      78214.10	
="600590"	泰豪科技	10.01	10.99	1.00	10.99	--  	64010	2	          0.00	          1.28	10.99	10.99	10.99	9.99	--  	70348000	  0.56	电气设备	江西	 0.00	10.99	53897	10113	  5.33	115910	0	--  	      50032.57	
="600755"	厦门国贸	9.99	7.49	0.68	7.49	--  	1365714	5	          0.00	         10.26	6.75	7.49	6.67	6.81	    13.39	978880000	  1.17	商贸代理	福建	12.04	7.17	726149	639565	  1.14	169229	0	--  	     133083.59	
="600836"	界龙实业	9.98	13.55	1.23	13.55	--  	381779	2	          0.00	         12.18	12.32	13.55	12.22	12.32	   519.37	495398080	  3.33	广告包装	上海	10.80	12.98	182957	198822	  0.92	41023	0	--  	      31356.33	
="600033"	福建高速	9.97	3.20	0.29	3.20	--  	2190809	30	          0.00	          7.98	2.91	3.20	2.88	2.91	    13.57	688673536	  3.99	路桥	福建	11.00	3.14	1397560	793249	  1.76	200359	0	--  	     274440.00	
="600162"	香江控股	9.96	6.07	0.55	6.07	--  	561196	10	          0.00	          7.31	5.54	6.07	5.50	5.52	    16.68	331106304	  5.28	全国地产	深圳	10.33	5.90	331101	230095	  1.44	709594	0	--  	      76781.27	
="600115"	东方航空	9.87	3.45	0.31	3.45	--  	1229362	200	          0.00	          1.58	3.17	3.45	3.15	3.14	  1561.65	417697472	  3.41	空运	上海	 9.55	3.40	702863	526499	  1.33	351719	0	--  	     778221.38	
="000088"	盐 田 港	8.78	7.43	0.60	7.43	7.44	1296219	9319	         -0.13	          6.67	6.83	7.51	6.72	6.83	    31.37	944099968	  2.52	港口	深圳	11.57	7.28	620783	675436	  0.92	1238	10330	--  	     194212.78	
="000791"	甘肃电投	8.36	10.89	0.84	10.89	10.90	177178	2288	         -0.27	         15.44	10.10	11.06	9.76	10.05	    33.55	182597664	  0.98	水力发电	甘肃	12.94	10.31	79671	97507	  0.82	1168	1079	--  	      11477.80	
="600650"	锦江投资	8.13	12.24	0.92	12.24	12.25	280922	110	         -0.48	          7.19	11.20	12.45	11.20	11.32	    32.93	340401600	  6.29	公共交通	上海	11.04	12.12	137714	143208	  0.96	40	145	--  	      39056.01	
="600035"	楚天高速	8.11	3.20	0.24	3.19	3.20	512790	41	          0.31	          4.23	2.96	3.26	2.95	2.96	    14.98	160514416	  6.46	路桥	湖北	10.47	3.13	188481	324309	  0.58	4746	113	--  	     121114.82	
="300239"	东宝生物	7.95	13.30	0.98	13.29	13.30	170398	1273	          0.15	         13.92	12.31	13.55	12.31	12.32	   617.86	223581104	  4.58	生物制药	内蒙	10.06	13.12	77318	93080	  0.83	525	563	--  	      12244.01	
="600153"	建发股份	7.62	7.77	0.55	7.77	7.78	1609387	40	          0.25	          5.68	7.22	7.94	7.15	7.22	    10.98	1234192768	  2.00	商贸代理	福建	10.94	7.67	751983	857404	  0.88	366	1084	--  	     283520.06	
="600004"	白云机场	7.26	9.01	0.61	8.99	9.00	237022	60	          0.00	          2.06	8.44	9.03	8.42	8.40	     9.88	207984240	  3.73	机场	广东	 7.26	8.77	88239	148783	  0.59	300	177	--  	     115000.00	
="600897"	厦门空港	6.97	22.10	1.44	22.07	22.10	136326	1	          0.09	          4.58	20.64	22.59	20.33	20.66	    13.84	296216672	  1.52	机场	福建	10.94	21.73	60674	75652	  0.80	39	258	--  	      29781.00	
="600655"	豫园商城	6.94	9.56	0.62	9.55	9.57	361768	24	          0.10	          2.52	9.00	9.80	9.00	8.94	    20.80	343422272	  4.32	百货	上海	 8.95	9.49	163733	198035	  0.83	290	588	--  	     143732.20	
="002593"	日上集团	6.37	13.20	0.79	13.20	13.21	67479	1105	         -0.22	          5.17	12.45	13.25	12.42	12.41	    66.04	86741104	  2.53	汽车配件	福建	 6.69	12.85	29783	37696	  0.79	194	145	--  	      13042.04	
="002082"	栋梁新材	6.35	10.55	0.63	10.55	10.56	235631	3113	          0.09	         12.66	10.19	10.80	9.97	9.92	    23.19	244796384	  5.88	铝	浙江	 8.37	10.39	111272	124359	  0.89	476	385	--  	      18605.09	
="600077"	宋都股份	6.14	5.53	0.32	5.53	5.54	243174	536	          0.00	          2.23	5.23	5.57	5.18	5.21	   185.48	130151048	  2.07	全国地产	浙江	 7.49	5.35	95472	147702	  0.65	15	539	--  	     109096.45	
="600675"	中华企业	6.06	5.60	0.32	5.58	5.59	767270	189	          0.00	          4.11	5.28	5.65	5.26	5.28	    17.25	423163232	  4.60	区域地产	上海	 7.39	5.52	324361	442909	  0.73	1338	127	--  	     186705.94	
="601008"	连云港	6.01	5.47	0.31	5.47	5.48	665288	14	         -0.18	          8.20	5.18	5.56	5.12	5.16	    53.45	358392192	  3.84	港口	江苏	 8.53	5.39	273576	391712	  0.70	229	2886	--  	      81163.50	
="600287"	江苏舜天	5.84	9.60	0.53	9.60	9.61	235828	2	          0.31	          5.40	9.07	9.80	9.01	9.07	    50.03	221564160	  1.69	商贸代理	江苏	 8.71	9.40	100712	135116	  0.75	370	31	--  	      43679.60	
="000717"	韶钢松山	5.80	2.37	0.13	2.36	2.37	492330	2915	          0.00	          4.36	2.25	2.46	2.25	2.24	--  	116021520	  3.27	钢加工	广东	 9.37	2.36	224938	267392	  0.84	4938	1594	--  	     112803.64	
="002692"	远程电缆	5.77	10.09	0.55	10.09	10.10	114362	972	          0.00	         10.60	9.58	10.32	9.55	9.54	    32.26	114102992	  3.09	电气设备	江苏	 8.07	9.98	45021	69341	  0.65	532	463	--  	      10792.58	
="002598"	山东章鼓	5.70	10.57	0.57	10.57	10.58	196152	2436	          0.00	          7.45	10.09	10.70	9.92	10.00	    41.77	202329440	  2.23	机械基件	山东	 7.80	10.31	91385	104767	  0.87	32	722	--  	      26322.46	
="601919"	中国远洋	5.47	4.05	0.21	4.05	4.06	909525	241	          0.00	          1.19	3.90	4.13	3.87	3.84	--  	364582464	  3.29	水运	天津	 6.77	4.01	402924	506601	  0.80	1704	6365	--  	     763567.44	
="000514"	渝 开 发	5.40	6.83	0.35	6.82	6.83	527086	5326	          0.00	          6.25	6.43	7.10	6.28	6.48	    35.67	350069600	  2.32	区域地产	重庆	12.65	6.64	253624	273462	  0.93	713	1021	--  	      84377.09	
="002673"	西部证券	4.95	14.85	0.70	14.85	14.86	402058	2812	         -0.06	          5.85	14.18	15.22	14.03	14.15	    31.76	588619008	  1.35	证券	陕西	 8.41	14.64	199303	202755	  0.98	1059	916	--  	      68761.11	
="002253"	川大智胜	4.90	35.30	1.65	35.26	35.30	76375	791	          0.05	          6.07	34.31	36.60	34.31	33.65	   200.32	270657664	  1.84	软件服务	四川	 6.81	35.44	34623	41752	  0.83	19	77	--  	      12585.73	
="000677"	恒天海龙	4.82	4.57	0.21	4.57	4.58	239082	3523	         -0.21	          2.77	4.41	4.60	4.35	4.36	--  	107392016	  2.20	化纤	山东	 5.73	4.49	88418	150664	  0.59	1232	5010	--  	      86394.82	
="600483"	福建南纺	4.80	8.96	0.41	8.96	8.97	87250	41	          0.11	          3.02	8.60	9.00	8.60	8.55	   910.18	77050352	  2.60	纺织	福建	 4.68	8.83	34523	52727	  0.65	55	16	--  	      28848.36	
="600708"	海博股份	4.70	9.14	0.41	9.13	9.14	324837	334	          0.00	          6.39	8.73	9.22	8.68	8.73	    30.81	293917056	  5.48	公共交通	上海	 6.19	9.05	148386	176451	  0.84	520	246	--  	      50838.26	
="000089"	深圳机场	4.65	4.73	0.21	4.73	4.74	339543	2986	          0.00	          2.01	4.51	4.89	4.51	4.52	    31.77	160947664	  6.61	机场	深圳	 8.41	4.74	164121	175422	  0.94	961	2355	--  	     169169.27	
="600707"	彩虹股份	4.58	11.64	0.51	11.64	11.66	313316	141	          0.25	          4.26	11.13	11.67	10.89	11.13	--  	354433248	  1.23	元器件	陕西	 7.01	11.31	168316	145000	  1.16	13	333	--  	      73471.77	
="000037"	深南电Ａ	4.54	5.53	0.24	5.53	5.54	93971	1313	          0.00	          2.77	5.29	5.57	5.21	5.29	--  	51011656	  4.30	火力发电	深圳	 6.81	5.43	43250	50721	  0.85	127	661	--  	      33889.39	
="000691"	亚太实业	4.49	7.45	0.32	7.44	7.45	179954	2091	          0.13	          6.19	7.10	7.45	7.04	7.13	  5337.68	130673504	  2.44	区域地产	海南	 5.75	7.26	79632	100322	  0.79	101	881	--  	      29048.63	
="600029"	南方航空	4.41	3.08	0.13	3.08	3.09	1342087	10	          0.00	          1.91	2.96	3.15	2.94	2.95	--  	412854656	  3.45	空运	广东	 7.12	3.08	661579	680508	  0.97	5560	8960	--  	     702265.00	
="600798"	宁波海运	4.35	4.80	0.20	4.79	4.80	320193	15	          0.41	          3.68	4.61	4.95	4.61	4.60	--  	152884192	  3.58	水运	浙江	 7.39	4.77	161092	159101	  1.01	399	3929	--  	      87117.45	
="600260"	凯乐科技	4.28	10.00	0.41	10.00	10.01	279093	14	         -0.09	          5.29	9.65	10.09	9.61	9.59	    43.54	276242496	  1.83	白酒	湖北	 5.01	9.90	121803	157290	  0.77	50	147	--  	      52764.00	
="600800"	天津磁卡	4.23	7.88	0.32	7.88	7.89	528398	34	          0.12	          8.66	7.58	8.10	7.45	7.56	--  	413108544	  2.20	综合类	天津	 8.60	7.82	228024	300374	  0.76	158	2441	--  	      61031.10	
="002168"	深圳惠程	4.09	10.18	0.40	10.18	10.19	416568	2871	          0.19	          7.33	9.78	10.34	9.76	9.78	--  	422289568	  1.47	电气设备	深圳	 5.93	10.14	177586	238982	  0.74	1096	888	--  	      56803.58	
="600078"	澄星股份	3.98	8.89	0.34	8.89	8.90	286060	15	          0.00	          4.32	8.54	8.92	8.49	8.55	   164.06	250619840	  1.21	化工原料	江苏	 5.03	8.76	123316	162744	  0.76	229	994	--  	      66257.28	
="601018"	宁波港	3.96	3.41	0.13	3.40	3.41	1921640	1173	          0.29	          1.50	3.28	3.44	3.28	3.28	    13.33	650311104	  3.29	港口	浙江	 4.88	3.38	983915	937725	  1.05	13275	977	--  	    1280000.00	
="600279"	重庆港九	3.95	11.85	0.45	11.84	11.85	118202	70	         -0.16	          3.46	11.56	12.00	11.41	11.40	    41.70	139354928	  3.16	港口	重庆	 5.18	11.79	57007	61195	  0.93	33	368	--  	      34209.23	
="600221"	海南航空	3.88	2.14	0.08	2.13	2.14	4554618	333	          0.46	          3.86	2.07	2.17	2.06	2.06	    27.00	967916032	  3.77	空运	海南	 5.34	2.13	1988909	2565709	  0.78	39318	99850	--  	    1181206.38	
="300275"	梅安森	3.86	21.80	0.81	21.78	21.80	47886	421	          0.46	          5.45	20.90	22.19	20.90	20.99	    77.84	104303440	  1.56	软件服务	重庆	 6.15	21.78	22290	25596	  0.87	10	14	--  	       8783.59	
="600692"	亚通股份	3.80	11.21	0.41	11.20	11.21	293384	93	          0.00	         11.50	10.81	11.38	10.76	10.80	   147.01	326973664	  2.36	水运	上海	 5.74	11.14	141572	151812	  0.93	339	102	--  	      25501.05	
="600207"	安彩高科	3.80	5.47	0.20	5.46	5.47	136345	30	          0.00	          3.10	5.27	5.55	5.26	5.27	--  	74083960	  2.25	元器件	河南	 5.50	5.43	57952	78393	  0.74	214	80	--  	      44000.00	
="000582"	北部湾港	3.79	14.51	0.53	14.51	14.52	112607	411	         -0.06	          7.95	14.02	14.76	13.87	13.98	    19.88	162267872	  3.78	港口	广西	 6.37	14.41	51478	61129	  0.84	68	325	--  	      14166.61	
="002381"	双箭股份	3.67	13.85	0.49	13.84	13.85	63465	1369	          0.28	          4.39	13.33	13.85	13.33	13.36	    25.41	86238448	  2.13	橡胶	浙江	 3.89	13.59	28369	35096	  0.81	847	349	--  	      14441.16	
="600159"	大龙地产	3.65	3.98	0.14	3.97	3.98	277869	355	          0.00	          3.35	3.86	4.05	3.80	3.84	--  	108733904	  2.46	区域地产	北京	 6.51	3.91	136855	141014	  0.97	1602	469	--  	      83000.32	
="002511"	中顺洁柔	3.52	11.19	0.38	11.18	11.19	131140	1313	          0.26	          3.24	10.81	11.20	10.74	10.81	    66.80	144128480	  1.65	造纸	广东	 4.26	10.99	52356	78784	  0.66	476	588	--  	      40451.92	
="002269"	美邦服饰	3.47	11.33	0.38	11.33	11.34	304911	3496	          0.35	          3.03	10.95	11.42	10.76	10.95	    32.02	338862144	  1.49	服饰	上海	 6.03	11.11	172795	132116	  1.31	800	211	--  	     100500.00	
="600017"	日照港	3.46	3.59	0.12	3.58	3.59	810464	541	          0.00	          3.08	3.47	3.63	3.45	3.47	    13.75	288409472	  4.14	港口	山东	 5.19	3.56	324470	485994	  0.67	1555	10896	--  	     263063.16	
="000899"	赣能股份	3.38	5.81	0.19	5.81	5.82	236701	3221	         -0.17	          4.26	5.66	5.86	5.64	5.62	    10.00	136764192	  4.06	火力发电	江西	 3.91	5.78	106762	129939	  0.82	7824	2179	--  	      55518.16	
="600406"	国电南瑞	3.38	16.83	0.55	16.81	16.82	599229	157	          0.11	          2.72	16.33	17.00	16.15	16.28	    46.90	996135488	  2.15	软件服务	江苏	 5.22	16.62	264987	334242	  0.79	519	342	--  	     220575.34	
="002188"	新 嘉 联	3.30	13.77	0.44	13.77	13.78	43713	427	          0.21	          3.06	13.40	13.89	13.37	13.33	--  	59674304	  1.25	元器件	浙江	 3.90	13.65	18565	25148	  0.74	62	42	--  	      14274.61	
="002243"	通产丽星	3.24	8.61	0.27	8.61	8.62	58344	481	          0.11	          1.88	8.36	8.63	8.31	8.34	--  	49413820	  1.44	塑料	深圳	 3.84	8.47	25465	32879	  0.77	208	162	--  	      30990.90	
="600643"	爱建股份	3.23	11.50	0.36	11.48	11.50	355092	103	          0.08	          4.34	11.18	11.68	11.18	11.14	    27.37	406373888	  2.13	多元金融	上海	 4.49	11.44	161542	193550	  0.83	488	892	--  	      81798.34	
="600795"	国电电力	3.21	2.57	0.08	2.56	2.57	2167817	2423	          0.00	          1.41	2.49	2.59	2.48	2.49	     7.46	551581184	  3.09	火力发电	辽宁	 4.42	2.54	886176	1281641	  0.69	27364	69997	--  	    1539514.88	
