代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本(万)	
="600808"	马钢股份	10.11	3.92	0.36	3.92	--  	4238906	717	0.00	          7.10	3.60	3.92	3.50	3.56	--  	1600123520	  1.41	普钢	安徽	11.80	3.77	2064504	2174401	  0.95	111299	0	--  	     596775.13	
="600853"	龙建股份	10.11	5.12	0.47	5.12	--  	508612	100	0.00	          9.47	4.80	5.12	4.65	4.65	   152.65	255464768	  1.56	建筑施工	黑龙江	10.11	5.02	345761	162850	  2.12	52605	0	--  	      53680.76	
="000932"	华菱钢铁	10.10	4.25	0.39	4.25	--  	827454	8662	0.00	          2.74	3.83	4.25	3.80	3.86	   223.23	336250112	  1.49	普钢	湖南	11.66	4.06	324002	503451	  0.64	8104	0	--  	     301503.97	
="601668"	中国建筑	10.08	6.88	0.63	6.88	--  	15785807	100	0.00	          5.29	6.21	6.88	6.15	6.25	     9.16	10430810112	  1.42	建筑施工	北京	11.68	6.61	6937638	8848169	  0.78	635890	0	--  	    2985322.00	
="601600"	中国铝业	10.06	5.80	0.53	5.80	--  	1758009	1	0.00	          1.83	5.28	5.80	5.28	5.27	--  	1005689472	  1.05	铝	北京	9.87	5.72	957725	800283	  1.20	315515	0	--  	     958052.19	
="601179"	中国西电	10.05	8.10	0.74	8.10	--  	1872434	24	0.12	          4.30	7.30	8.10	7.20	7.36	    48.29	1443847680	  1.78	电气设备	陕西	12.23	7.71	781976	1090457	  0.72	25614	0	--  	     435700.00	
="600019"	宝钢股份	10.05	7.01	0.64	7.01	--  	3229613	385	0.00	          1.97	6.36	7.01	6.32	6.37	    17.28	2169391360	  2.20	普钢	上海	10.83	6.72	1569152	1660460	  0.95	21041	0	--  	    1642427.88	
="601186"	中国铁建	10.04	13.04	1.19	13.04	--  	271633	6	0.00	          0.26	13.04	13.04	13.04	11.85	    16.09	354209152	  0.14	建筑施工	北京	0.00	13.04	244282	27350	  8.93	949847	0	--  	    1026124.56	
="600428"	中远航运	10.04	8.00	0.73	8.00	--  	1885104	31	0.00	         11.15	7.33	8.00	7.32	7.27	    52.89	1474378368	  1.84	水运	广东	9.35	7.82	824194	1060909	  0.78	39558	0	--  	     169044.64	
="000528"	柳    工	10.03	10.75	0.98	10.75	--  	1068606	1082	0.00	          9.50	9.68	10.75	9.61	9.77	    50.56	1109666048	  2.27	工程机械	广西	11.67	10.38	607571	461035	  1.32	58827	0	--  	     112508.84	
="600169"	太原重工	10.03	8.01	0.73	8.01	--  	2663569	10	0.00	         10.99	7.40	8.01	7.18	7.28	   747.80	2085463936	  1.62	工程机械	山西	11.40	7.83	1371271	1292297	  1.06	102379	0	--  	     242395.50	
