代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	
="000680"	山推股份	-3.38	3.72	-0.13	3.71	3.72	249918	1840	          0.00	          2.62	3.85	3.86	3.70	3.85	    50.39	93872040	  0.98	工程机械	山东	 4.16	
="300338"	开元仪器	-3.38	20.03	-0.70	20.03	20.05	34557	267	          0.15	          7.16	20.69	20.69	19.92	20.73	    47.83	69713880	  0.42	电器仪表	湖南	 3.71	
="002439"	启明星辰	-3.38	22.60	-0.79	22.60	22.61	42962	370	         -0.13	          1.65	23.46	23.60	22.40	23.39	--  	98110696	  0.90	软件服务	北京	 5.13	
="002437"	誉衡药业	-3.38	24.60	-0.86	24.60	24.62	85785	411	          0.16	          1.23	25.26	25.37	24.20	25.46	    42.48	211318768	  0.81	化学制药	黑龙江	 4.60	
="600863"	内蒙华电	-3.38	2.86	-0.10	2.86	2.87	637450	94	          0.00	          2.42	2.95	2.96	2.82	2.96	    10.14	184002736	  1.36	火力发电	内蒙	 4.73	
="000545"	金浦钛业	-3.38	13.43	-0.47	13.42	13.43	99458	1226	          0.07	          6.36	14.07	14.24	13.22	13.90	    96.44	135115936	  0.69	化工原料	吉林	 7.34	
="300175"	朗源股份	-3.38	7.14	-0.25	7.14	7.15	229436	3708	         -0.27	          4.94	7.37	7.45	7.11	7.39	    25.28	166142768	  0.75	食品	山东	 4.60	
="601919"	中国远洋	-3.39	3.71	-0.13	3.71	3.72	336757	124	         -0.26	          0.44	3.84	3.86	3.70	3.84	--  	126793760	  0.83	水运	天津	 4.17	
="000429"	粤高速Ａ	-3.39	3.71	-0.13	3.71	3.72	48264	445	         -0.53	          1.03	3.83	3.84	3.71	3.84	    13.09	18210068	  0.79	路桥	广东	 3.39	
="300246"	宝莱特	-3.39	31.37	-1.10	31.37	31.40	18727	69	         -0.15	          1.80	32.00	32.76	31.00	32.47	   149.10	59010708	  0.93	医疗保健	广东	 5.42	
="600143"	金发科技	-3.39	5.13	-0.18	5.13	5.14	463455	21	          0.00	          1.81	5.32	5.35	5.11	5.31	    20.86	241247040	  0.65	塑料	广东	 4.52	
="002057"	中钢天源	-3.39	11.10	-0.39	11.10	11.12	39127	1410	         -0.17	          2.08	11.24	11.44	11.10	11.49	   152.34	43947084	  0.72	元器件	安徽	 2.96	
="002552"	宝鼎重工	-3.39	10.53	-0.37	10.53	10.54	25792	241	          0.00	          1.53	10.85	11.00	10.50	10.90	   232.13	27524104	  0.90	机械基件	浙江	 4.59	
="601188"	龙江交通	-3.40	3.13	-0.11	3.13	3.14	116894	380	          0.00	          0.96	3.22	3.23	3.12	3.24	     9.57	36927964	  0.67	路桥	黑龙江	 3.40	
="600289"	亿阳信通	-3.40	9.66	-0.34	9.66	9.67	140510	505	         -0.10	          2.48	10.05	10.10	9.58	10.00	   496.84	137576064	  0.96	软件服务	黑龙江	 5.20	
="002533"	金杯电工	-3.40	5.96	-0.21	5.95	5.96	122273	133	          0.33	          2.50	6.15	6.20	5.91	6.17	    41.42	73608200	  1.41	电气设备	湖南	 4.70	
="601699"	潞安环能	-3.41	8.79	-0.31	8.78	8.79	276328	30	         -0.11	          1.20	9.03	9.12	8.75	9.10	    21.25	246196272	  1.03	煤炭开采	山西	 4.07	
="600854"	春兰股份	-3.41	5.67	-0.20	5.67	5.68	54108	119	          0.17	          1.04	5.86	5.90	5.65	5.87	    42.30	31184588	  0.99	家用电器	江苏	 4.26	
="002425"	凯撒股份	-3.41	12.73	-0.45	12.73	12.74	29987	123	         -0.07	          0.79	13.20	13.36	12.20	13.18	   288.69	38864740	  0.71	服饰	广东	 8.80	
="600604"	市北高新	-3.42	11.30	-0.40	11.30	11.31	22510	50	          0.44	          0.67	11.65	11.78	11.19	11.70	   188.57	25737764	  1.19	园区开发	上海	 5.04	
="600825"	新华传媒	-3.42	10.44	-0.37	10.43	10.46	219383	136	         -0.09	          2.10	10.85	10.85	10.41	10.81	   222.91	231499888	  0.69	出版业	上海	 4.07	
="002460"	赣锋锂业	-3.43	18.30	-0.65	18.29	18.30	71202	867	         -0.16	          3.59	18.80	18.98	18.18	18.95	    83.36	131467760	  0.61	小金属	江西	 4.22	
="600860"	*ST京城	-3.43	6.75	-0.24	6.75	6.77	20258	3	         -0.29	          0.63	6.94	7.04	6.72	6.99	    68.41	13828390	  1.04	专用机械	北京	 4.58	
="600780"	通宝能源	-3.44	5.06	-0.18	5.05	5.06	115636	3	          0.00	          1.01	5.20	5.24	5.00	5.24	     9.72	58900928	  1.31	火力发电	山西	 4.58	
="300285"	国瓷材料	-3.44	33.99	-1.21	33.99	34.00	9360	54	          0.00	          2.90	34.83	35.21	33.50	35.20	    81.28	31845088	  1.18	化工原料	山东	 4.86	
="002336"	人人乐	-3.44	11.78	-0.42	11.78	11.79	37431	175	          0.34	          0.94	12.11	12.18	11.71	12.20	   199.06	44671204	  0.98	超市连锁	深圳	 3.85	
="300302"	同有科技	-3.45	23.25	-0.83	23.25	23.28	13833	107	          0.21	          3.36	23.99	24.22	23.07	24.08	   212.23	32551416	  0.80	软件服务	北京	 4.78	
="600321"	国栋建设	-3.45	2.80	-0.10	2.79	2.80	280461	160	          0.00	          2.38	2.88	2.89	2.79	2.90	--  	79210480	  0.78	其他建材	四川	 3.45	
="002067"	景兴纸业	-3.45	3.92	-0.14	3.92	3.93	441522	4986	          0.00	          4.60	4.03	4.07	3.89	4.06	    65.78	174760512	  0.70	造纸	浙江	 4.43	
="002531"	天顺风能	-3.45	13.42	-0.48	13.41	13.42	37795	225	         -0.14	          0.92	13.90	13.99	13.23	13.90	    26.91	51211780	  1.00	电气设备	江苏	 5.47	
="002326"	永太科技	-3.45	15.93	-0.57	15.93	15.95	39470	369	          0.12	          2.73	16.46	16.61	15.85	16.50	    62.56	63466208	  1.10	化工原料	浙江	 4.61	
="000631"	顺发恒业	-3.46	5.86	-0.21	5.86	5.87	57484	664	         -0.34	          0.55	6.07	6.07	5.84	6.07	    14.51	34074584	  0.80	区域地产	吉林	 3.79	
="300274"	阳光电源	-3.46	16.17	-0.58	16.17	16.18	92979	979	         -0.24	          3.26	16.55	16.65	16.11	16.75	    63.99	151499904	  0.60	电气设备	安徽	 3.22	
