代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本	
="600022"	山东钢铁	10.20	2.81	0.26	2.81	--  	1776572	2	          0.00	          3.32	2.65	2.81	2.60	2.55	--  	487950880	  2.79	普钢	山东	 8.24	2.75	722622	1053950	  0.69	725454	0	--  	     534315.81	
="600663"	陆家嘴	10.02	27.02	2.46	27.02	--  	501645	3	          0.00	          3.69	26.39	27.02	26.10	24.56	    38.36	1347221504	  2.87	园区开发	上海	 3.75	26.86	315684	185961	  1.70	13896	0	--  	     135808.41	
="300230"	永利带业	10.01	11.65	1.06	11.65	--  	467	1	          0.00	          0.05	11.65	11.65	11.65	10.59	    35.59	544160	  0.05	塑料	上海	 0.00	11.65	415	52	  7.98	18321	0	--  	      10127.07	
="600180"	瑞茂通	9.99	12.77	1.16	12.77	--  	105679	10	          0.00	          4.09	12.34	12.77	12.27	11.61	    33.49	133133048	  1.53	仓储物流	山东	 4.31	12.60	60226	45453	  1.33	78149	0	--  	      25827.00	
="600354"	敦煌种业	4.94	8.50	0.40	8.51	8.52	603351	43	          0.23	         13.47	8.10	8.91	8.05	8.10	--  	513606784	  3.15	种植业	甘肃	10.62	8.51	283313	320038	  0.89	748	1126	--  	      44780.21	
="600532"	宏达矿业	4.88	10.75	0.50	10.75	10.76	148036	3	         -0.18	          8.97	10.15	10.99	10.11	10.25	    27.30	156288752	  3.25	普钢	山东	 8.59	10.56	77442	70594	  1.10	313	303	--  	      16510.25	
="600731"	湖南海利	4.87	9.26	0.43	9.24	9.26	114275	110	          0.76	          4.47	8.83	9.71	8.83	8.83	   577.35	106316936	  2.90	农药化肥	湖南	 9.97	9.30	55885	58390	  0.96	45	99	--  	      25557.66	
="600120"	浙江东方	4.23	16.74	0.68	16.75	16.76	284786	10	          0.48	          5.63	16.07	16.97	15.67	16.06	    15.64	471178496	  1.06	商贸代理	浙江	 8.09	16.54	141148	143638	  0.98	30	41	--  	      50547.33	
="600502"	安徽水利	3.96	9.98	0.38	9.97	9.99	358736	105	          0.30	          7.15	9.60	10.06	9.57	9.60	    20.37	354121632	  2.01	建筑施工	安徽	 5.10	9.87	160454	198282	  0.81	145	1558	--  	      50193.00	
="600881"	亚泰集团	3.90	5.86	0.22	5.85	5.86	827423	78	          0.00	          4.37	5.83	6.14	5.76	5.64	    51.89	490938144	  2.00	水泥	吉林	 6.74	5.93	392895	434528	  0.90	1454	598	--  	     189473.20	
