代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	
="000809"	铁岭新城	7.16	16.02	1.07	16.00	16.02	121097	1040	         -0.31	          3.36	14.95	16.30	14.95	14.95	   125.99	189492368	  1.61	区域地产	辽宁	 9.03	
="000972"	新中基	7.00	4.89	0.32	4.88	4.89	277165	1585	          0.20	          3.59	4.58	5.03	4.55	4.57	--  	136191424	  2.06	食品	新疆	10.50	
="000861"	海印股份	5.77	13.74	0.75	13.73	13.74	98579	474	          0.00	          4.93	13.09	13.91	13.09	12.99	    36.36	133136128	  1.73	房产服务	广东	 6.31	
="002444"	巨星科技	5.63	12.94	0.69	12.94	12.95	239138	1877	          0.23	          2.73	12.30	13.00	12.28	12.25	    29.93	303850272	  1.39	轻工机械	浙江	 5.88	
="002428"	云南锗业	5.45	14.70	0.76	14.69	14.70	340754	5419	          0.20	          5.50	13.86	14.94	13.85	13.94	    68.46	491872096	  1.82	小金属	云南	 7.82	
="000571"	新大洲Ａ	5.35	5.32	0.27	5.31	5.32	450277	2772	          0.37	          6.12	5.11	5.45	5.09	5.05	    42.27	237541280	  2.06	煤炭开采	海南	 7.13	
="600831"	广电网络	5.24	9.85	0.49	9.85	9.86	506480	26	          0.20	          8.99	9.40	10.20	9.21	9.36	    35.78	491310784	  2.42	影视音像	陕西	10.58	
="300270"	中威电子	5.19	22.29	1.10	22.28	22.29	45573	322	         -0.13	         10.22	21.37	22.60	21.28	21.19	    70.11	100464912	  1.29	通信设备	浙江	 6.23	
="002308"	威创股份	5.09	9.29	0.45	9.28	9.29	315204	3228	          0.21	          3.77	8.90	9.33	8.90	8.84	   103.30	289869664	  1.93	电脑设备	广东	 4.86	
="600863"	内蒙华电	4.98	3.16	0.15	3.16	3.17	1483118	1504	          0.00	          5.62	3.02	3.17	3.01	3.01	    11.21	459558400	  1.52	火力发电	内蒙	 5.32	
="000659"	*ST中富	4.97	3.80	0.18	3.80	--  	455127	794	          0.00	          3.54	3.65	3.80	3.60	3.62	    26.69	170065456	  1.67	广告包装	广东	 5.52	
="000949"	新乡化纤	4.92	3.84	0.18	3.83	3.84	375343	4561	          0.26	          4.53	3.67	3.93	3.66	3.66	    46.76	142920272	  2.29	化纤	河南	 7.38	
="600249"	两面针	4.90	6.64	0.31	6.60	6.65	160507	17	          0.60	          3.57	6.34	6.96	6.30	6.33	--  	105961368	  2.00	日用化工	广西	10.43	
="002668"	奥马电器	4.87	21.98	1.02	21.96	21.98	146164	1162	          0.73	         20.20	20.90	22.64	20.90	20.96	    15.54	319316704	  1.71	家用电器	广东	 8.30	
="002272"	川润股份	4.74	6.85	0.31	6.85	6.86	209158	1534	          0.29	          6.84	6.56	6.98	6.49	6.54	   279.95	141612016	  1.51	机械基件	四川	 7.49	
="600710"	常林股份	4.74	4.20	0.19	4.20	4.21	204914	4	         -0.47	          3.20	4.03	4.26	4.03	4.01	--  	85174632	  1.50	工程机械	江苏	 5.74	
="000028"	国药一致	4.73	53.83	2.43	53.83	53.84	19836	83	         -0.01	          0.85	51.65	54.19	51.22	51.40	    27.95	105060120	  1.76	医药连锁	深圳	 5.78	
="601377"	兴业证券	4.64	12.41	0.55	12.40	12.42	992400	535	          1.05	          4.00	12.01	12.44	11.89	11.86	    26.62	1204684800	  1.46	证券	福建	 4.64	
="300050"	世纪鼎利	4.61	19.05	0.84	19.05	19.06	98602	1027	          0.00	          7.47	18.18	19.15	17.96	18.21	   125.23	182708368	  1.88	软件服务	广东	 6.53	
="002273"	水晶光电	4.47	22.20	0.95	22.20	22.21	236297	1771	         -0.22	          6.94	21.26	22.28	21.00	21.25	    52.17	513096832	  1.22	元器件	浙江	 6.02	
="002670"	华声股份	4.44	12.70	0.54	12.69	12.70	80817	201	          0.55	          9.81	12.10	12.99	12.08	12.16	    23.96	101350528	  2.08	电气设备	广东	 7.48	
="000950"	建峰化工	4.38	5.24	0.22	5.23	5.24	102279	586	         -0.19	          1.71	5.05	5.36	5.02	5.02	--  	53490980	  1.30	农药化肥	重庆	 6.77	
="002234"	*ST民和	4.36	10.30	0.43	10.29	10.30	100403	494	          0.00	          4.86	9.93	10.36	9.93	9.87	   130.19	102043544	  2.11	农业综合	山东	 4.36	
="300174"	元力股份	4.33	14.45	0.60	14.42	14.45	20625	1085	          0.83	          3.13	13.94	14.46	13.76	13.85	   161.35	29156072	  1.05	化工原料	福建	 5.05	
="000590"	紫光古汉	4.28	16.80	0.69	16.79	16.80	90842	687	          0.05	          4.07	16.05	16.96	16.04	16.11	   946.56	151122272	  1.53	中成药	湖南	 5.71	
="600063"	皖维高新	4.27	3.42	0.14	3.41	3.42	705331	59	          0.88	          4.71	3.28	3.42	3.26	3.28	    41.88	236384320	  1.69	化纤	安徽	 4.88	
="600251"	冠农股份	4.17	18.25	0.73	18.25	18.26	152007	100	          0.05	          4.20	17.60	18.37	17.60	17.52	    22.07	275902048	  2.32	农业综合	新疆	 4.39	
="600865"	百大集团	4.16	8.02	0.32	8.02	8.03	77461	40	          0.12	          2.06	7.70	8.16	7.66	7.70	    16.30	61843688	  0.87	百货	浙江	 6.49	
="002452"	长高集团	4.15	12.80	0.51	12.79	12.80	53025	365	          0.07	          3.48	12.20	13.00	12.20	12.29	    36.30	67253856	  1.03	电气设备	湖南	 6.51	
="600774"	汉商集团	4.08	11.22	0.44	11.23	11.24	22341	32	          0.17	          1.29	10.79	11.30	10.79	10.78	   175.57	24710556	  1.35	百货	湖北	 4.73	
="300143"	星河生物	4.07	13.55	0.53	13.54	13.55	52099	766	          0.29	          4.92	12.60	13.57	12.60	13.02	--  	69483392	  1.11	种植业	广东	 7.45	
="600302"	标准股份	4.05	6.16	0.24	6.16	6.17	110994	30	          0.16	          3.21	5.86	6.23	5.86	5.92	--  	67404488	  2.13	纺织机械	陕西	 6.25	
="600644"	乐山电力	4.01	10.11	0.39	10.11	10.12	121197	15	          0.19	          3.71	9.73	10.33	9.63	9.72	    57.89	122207032	  1.59	水力发电	四川	 7.20	
="600242"	中昌海运	4.01	8.31	0.32	8.30	8.31	148567	75	          0.00	          5.57	7.98	8.68	7.85	7.99	--  	122515648	  1.03	水运	广东	10.39	
="600796"	钱江生化	3.99	7.55	0.29	7.55	7.56	123331	16	          0.66	          4.09	7.26	7.65	7.22	7.26	    38.29	92193008	  1.53	农药化肥	浙江	 5.92	
="600737"	中粮屯河	3.97	6.28	0.24	6.28	6.29	570371	51	          0.15	          4.31	6.06	6.40	6.03	6.04	   950.76	355407712	  2.67	食品	新疆	 6.13	
="600573"	惠泉啤酒	3.96	8.66	0.33	8.66	8.67	56670	38	          0.11	          2.27	8.28	8.71	8.27	8.33	   156.08	47951976	  1.42	啤酒	福建	 5.28	
="000545"	金浦钛业	3.95	11.57	0.44	11.56	11.57	110928	2481	          0.17	          7.09	11.01	11.57	11.01	11.13	    83.09	125523312	  1.44	化工原料	吉林	 5.03	
="002467"	二六三	3.95	13.94	0.53	13.94	13.95	248451	3757	          0.21	          6.32	13.38	14.11	13.33	13.41	    47.81	343507584	  1.49	电信运营	北京	 5.82	
="600243"	青海华鼎	3.94	9.49	0.36	9.48	9.49	67028	10	          0.00	          2.83	9.13	9.55	9.02	9.13	--  	62524720	  1.05	机床制造	青海	 5.81	
="600843"	上工申贝	3.94	12.13	0.46	12.13	12.14	75562	190	          0.33	          3.69	11.67	12.50	11.67	11.67	    79.50	91587520	  2.42	纺织机械	上海	 7.11	
="002554"	惠博普	3.94	14.24	0.54	14.24	14.25	175228	1672	          0.00	          9.02	13.70	14.33	13.70	13.70	    59.30	247010800	  1.82	石油开采	北京	 4.60	
="002623"	亚玛顿	3.92	23.87	0.90	23.86	23.87	48131	290	          0.08	          6.33	22.97	23.92	22.74	22.97	   100.34	113337744	  1.62	玻璃	江苏	 5.14	
="000850"	华茂股份	3.88	5.35	0.20	5.35	5.36	235310	1765	          0.00	          2.49	5.19	5.38	5.18	5.15	    93.46	124974376	  2.08	纺织	安徽	 3.88	
="002361"	神剑股份	3.88	8.03	0.30	8.02	8.03	100816	296	          0.24	          5.70	7.73	8.20	7.73	7.73	    33.50	80724312	  1.44	化工原料	安徽	 6.08	
="600540"	新赛股份	3.87	7.79	0.29	7.78	7.79	114741	47	          0.51	          3.79	7.52	8.04	7.52	7.50	   151.07	89359424	  1.68	种植业	新疆	 6.93	
="600719"	大连热电	3.81	8.72	0.32	8.72	8.73	94082	90	          0.11	          4.65	8.50	9.05	8.50	8.40	    46.43	82451544	  1.98	供气供热	辽宁	 6.55	
="600513"	联环药业	3.78	17.02	0.62	17.01	17.02	92543	36	          0.00	          6.08	16.30	17.16	16.20	16.40	    60.38	155280880	  0.79	化学制药	江苏	 5.85	
="000930"	中粮生化	3.77	5.50	0.20	5.49	5.50	571358	2029	          0.00	          5.92	5.30	5.67	5.27	5.30	   110.81	312507296	  1.18	食品	安徽	 7.55	
="002426"	胜利精密	3.75	11.90	0.43	11.90	11.91	145639	2147	          0.16	          4.12	11.58	11.93	11.40	11.47	    72.85	169926560	  0.76	元器件	江苏	 4.62	
="002578"	闽发铝业	3.72	14.49	0.52	14.48	14.49	89790	377	          0.13	         10.09	13.87	14.66	13.72	13.97	    69.80	127883296	  1.14	铝	福建	 6.73	
="002179"	中航光电	3.72	26.22	0.94	26.21	26.22	79644	459	          0.00	          1.79	25.34	26.60	25.33	25.28	    45.47	208182832	  1.40	元器件	河南	 5.02	
="600816"	安信信托	3.71	19.01	0.68	19.01	19.02	173503	1	         -0.05	          3.82	18.28	19.27	18.03	18.33	     7.87	325892160	  2.15	多元金融	上海	 6.76	
="002084"	海鸥卫浴	3.71	6.43	0.23	6.42	6.43	131535	1832	         -0.15	          3.24	6.17	6.50	6.12	6.20	    98.37	82940808	  1.84	家居用品	广东	 6.13	
="300185"	通裕重工	3.70	6.45	0.23	6.45	6.46	748820	5409	          0.00	         10.68	6.22	6.50	6.10	6.22	    54.38	472771424	  1.84	工程机械	山东	 6.43	
="600039"	四川路桥	3.70	8.98	0.32	8.97	8.98	360910	13	          0.67	          6.60	8.81	9.08	8.67	8.66	    12.99	320448832	  0.93	建筑施工	四川	 4.73	
="002059"	云南旅游	3.66	10.77	0.38	10.76	10.77	57768	653	         -0.09	          2.69	10.39	10.80	10.31	10.39	   522.91	61244804	  1.82	旅游景点	云南	 4.72	
="000014"	沙河股份	3.62	13.18	0.46	13.18	13.19	65677	518	          0.00	          3.26	12.72	13.20	12.72	12.72	    53.15	85440840	  1.72	全国地产	深圳	 3.77	
="000985"	大庆华科	3.57	15.96	0.55	15.96	15.97	25340	601	          0.44	          1.95	15.40	15.98	15.39	15.41	    56.18	40074892	  1.20	化工原料	黑龙江	 3.83	
="000756"	新华制药	3.54	7.32	0.25	7.31	7.32	68086	430	          0.13	          2.22	7.15	7.45	7.09	7.07	    41.86	49512400	  1.17	化学制药	山东	 5.09	
="002637"	赞宇科技	3.51	17.70	0.60	17.69	17.70	60511	317	          0.16	          6.27	17.15	17.82	17.00	17.10	    44.08	105826136	  1.52	日用化工	浙江	 4.80	
="600531"	豫光金铅	3.50	13.02	0.44	13.01	13.02	94081	20	          0.30	          3.19	12.58	13.05	12.48	12.58	   156.18	120692232	  1.43	铅锌	河南	 4.53	
="002533"	金杯电工	3.48	5.94	0.20	5.94	5.95	116998	2940	          0.33	          2.40	5.76	5.94	5.72	5.74	    41.28	68281632	  1.13	电气设备	湖南	 3.83	
="600721"	百花村	3.45	10.19	0.34	10.18	10.20	49497	38	          0.09	          4.13	9.80	10.46	9.78	9.85	--  	50444044	  1.30	焦炭加工	新疆	 6.90	
="002097"	山河智能	3.38	10.71	0.35	10.71	10.72	294046	2848	          0.00	          8.98	10.37	10.97	10.18	10.36	   191.40	308470496	  1.46	工程机械	湖南	 7.63	
="600038"	哈飞股份	3.37	35.23	1.15	35.18	35.20	78373	3	          0.51	          2.32	34.16	35.58	34.00	34.08	    68.04	273321536	  1.16	航空航天	黑龙江	 4.64	
="600496"	精工钢构	3.37	8.59	0.28	8.58	8.59	185430	30	         -0.23	          3.16	8.38	8.81	8.38	8.31	    21.87	160351392	  1.67	钢加工	安徽	 5.17	
="002696"	百洋股份	3.37	12.90	0.42	12.89	12.90	66776	913	          0.15	          8.36	12.53	12.95	12.52	12.48	    58.69	85002144	  1.32	渔业	广西	 3.45	
="000631"	顺发恒业	3.34	6.18	0.20	6.17	6.18	167457	1781	          0.32	          1.60	5.95	6.25	5.95	5.98	    15.30	102178488	  1.71	区域地产	吉林	 5.02	
="000678"	襄阳轴承	3.32	6.22	0.20	6.21	6.22	112797	2246	          0.48	          3.75	6.02	6.24	5.97	6.02	    82.80	69399728	  1.28	机械基件	湖北	 4.49	
="600810"	神马股份	3.30	6.89	0.22	6.88	6.89	85049	100	          0.43	          1.92	6.66	6.93	6.66	6.67	    29.21	58235552	  1.22	化纤	河南	 4.05	
="002682"	龙洲股份	3.29	10.05	0.32	10.04	10.05	148843	2237	          0.09	         10.38	9.77	10.06	9.72	9.73	    46.73	147891216	  1.83	公路	福建	 3.49	
="600872"	中炬高新	3.27	11.67	0.37	11.64	11.67	181449	9	          0.17	          2.28	11.27	11.72	11.20	11.30	    30.36	209945232	  1.75	食品	广东	 4.60	
="000723"	美锦能源	3.25	6.99	0.22	6.98	6.99	154311	1233	          0.14	          7.92	6.75	7.05	6.75	6.77	--  	107007080	  1.43	焦炭加工	山西	 4.43	
="300155"	安居宝	3.24	16.25	0.51	16.25	16.26	96475	868	          0.30	          5.43	15.73	16.55	15.30	15.74	    91.81	151846688	  1.37	元器件	广东	 7.94	
="002392"	北京利尔	3.22	11.86	0.37	11.85	11.86	129833	2868	          0.16	          5.18	11.50	11.98	11.42	11.49	    29.57	151483168	  1.43	其他建材	北京	 4.87	
="002018"	华星化工	3.21	9.66	0.30	9.66	9.67	375889	2919	          0.10	          8.40	9.35	9.78	9.27	9.36	   120.37	361859904	  2.05	农药化肥	安徽	 5.45	
="600232"	金鹰股份	3.19	6.46	0.20	6.45	6.46	103798	3	          0.78	          2.85	6.30	6.58	6.22	6.26	   112.41	66403344	  1.26	纺织	浙江	 5.75	
="600525"	长园集团	3.19	12.61	0.39	12.61	12.62	221931	13	          0.47	          2.57	12.18	12.72	12.14	12.22	    42.88	276284736	  1.54	电气设备	深圳	 4.75	
="603399"	新华龙	3.17	11.05	0.34	11.05	11.06	136469	20	          0.09	         10.90	10.70	11.09	10.69	10.71	    83.05	148588224	  1.71	小金属	辽宁	 3.73	
="300293"	蓝英装备	3.13	16.45	0.50	16.45	16.46	92154	494	          0.06	         13.65	15.95	16.56	15.77	15.95	    51.56	150125024	  1.49	专用机械	辽宁	 4.95	
="002694"	顾地科技	3.11	8.95	0.27	8.95	8.96	150306	1925	          0.11	         11.82	8.71	8.97	8.62	8.68	    34.68	132471712	  1.41	塑料	湖北	 4.03	
="300344"	太空板业	3.10	8.99	0.27	8.99	9.00	137033	1040	          0.11	         13.15	8.84	9.18	8.72	8.72	   104.35	122615000	  1.38	其他建材	北京	 5.28	
="002087"	新野纺织	3.07	4.70	0.14	4.70	4.71	113067	1367	          0.21	          2.18	4.55	4.72	4.50	4.56	    30.32	52386608	  1.02	纺织	河南	 4.82	
="600076"	青鸟华光	3.06	6.73	0.20	6.73	6.74	96365	90	          0.74	          2.64	6.54	6.74	6.45	6.53	--  	63210932	  0.83	通信设备	山东	 4.44	
="600020"	中原高速	3.02	2.73	0.08	2.73	2.74	231873	10	          0.36	          1.03	2.65	2.76	2.65	2.65	     9.84	62950960	  1.09	路桥	河南	 4.15	
="002448"	中原内配	3.02	15.37	0.45	15.37	15.38	73037	466	          0.19	          4.07	14.90	15.91	14.82	14.92	    19.21	111430024	  1.09	运输设备	河南	 7.31	
="000683"	远兴能源	2.99	4.48	0.13	4.47	4.48	236160	2874	          0.00	          3.08	4.35	4.49	4.30	4.35	--  	104444352	  1.70	化工原料	内蒙	 4.37	
="300048"	合康变频	2.98	10.71	0.31	10.71	10.72	112796	959	          0.18	          3.78	10.40	10.86	10.36	10.40	   116.32	120048376	  1.49	电气设备	北京	 4.81	
="000031"	中粮地产	2.97	5.54	0.16	5.53	5.54	747138	6250	          0.18	          4.12	5.40	5.61	5.36	5.38	    36.63	411362400	  1.85	全国地产	深圳	 4.65	
="000736"	中房地产	2.97	8.68	0.25	8.67	8.68	46937	829	          0.23	          3.66	8.43	8.68	8.41	8.43	    15.25	40228400	  1.69	全国地产	重庆	 3.20	
="600612"	老凤祥	2.96	29.54	0.85	29.54	29.55	12812	3	         -0.03	          0.40	28.69	29.63	28.45	28.69	    18.32	37351280	  1.30	服饰	上海	 4.11	
="600655"	豫园商城	2.92	8.80	0.25	8.80	8.81	216092	6	          0.00	          1.50	8.55	8.87	8.49	8.55	    19.15	188641408	  1.33	百货	上海	 4.44	
="600172"	黄河旋风	2.91	7.79	0.22	7.78	7.79	241479	40	          0.25	          4.86	7.56	7.86	7.53	7.57	    18.28	186527936	  1.98	矿物制品	河南	 4.36	
="000655"	金岭矿业	2.88	8.22	0.23	8.21	8.22	89934	1329	          0.00	          1.51	7.98	8.28	7.96	7.99	    30.24	72980024	  1.03	普钢	山东	 4.01	
="600533"	栖霞建设	2.79	3.68	0.10	3.68	3.69	147796	20	         -0.27	          1.41	3.60	3.71	3.58	3.58	    69.74	54062788	  1.71	区域地产	江苏	 3.63	
="600701"	工大高新	2.77	5.56	0.15	5.56	5.57	199092	179	          0.18	          3.99	5.46	5.62	5.42	5.41	--  	110493016	  1.29	综合类	黑龙江	 3.70	
="002056"	横店东磁	2.75	23.15	0.62	23.15	23.16	129407	634	          0.21	          3.15	22.59	23.45	22.44	22.53	    27.92	298690720	  1.57	元器件	浙江	 4.48	
="002334"	英威腾	2.74	16.51	0.44	16.51	16.52	110711	1150	          0.24	          4.40	16.01	16.57	15.95	16.07	    38.69	180817504	  1.30	电气设备	深圳	 3.86	
="600966"	博汇纸业	2.73	6.40	0.17	6.40	6.41	318172	120	         -0.15	          5.23	6.24	6.42	6.22	6.23	    41.45	200683536	  2.14	造纸	山东	 3.21	
="002278"	神开股份	2.73	13.56	0.36	13.55	13.56	392915	2078	         -0.07	         19.76	13.30	14.08	13.22	13.20	    60.97	534626368	  3.98	化工机械	上海	 6.52	
="000633"	合金投资	2.72	7.55	0.20	7.54	7.55	62357	324	          0.00	          1.62	7.35	7.65	7.30	7.35	--  	47031184	  1.48	综合类	辽宁	 4.76	
="600386"	北巴传媒	2.71	11.75	0.31	11.77	11.78	210723	20	          1.38	          5.23	11.30	12.10	11.18	11.44	    26.60	243395136	  1.86	公共交通	北京	 8.04	
="002314"	雅致股份	2.70	5.70	0.15	5.69	5.70	164144	1638	          0.17	          2.83	5.56	5.75	5.56	5.55	--  	93206584	  1.06	其他建材	深圳	 3.42	
="000425"	徐工机械	2.68	8.43	0.22	8.43	8.44	482947	1323	          0.00	          2.35	8.21	8.55	8.18	8.21	    11.31	406291008	  2.16	工程机械	江苏	 4.51	
="002318"	久立特材	2.67	23.03	0.60	23.02	23.03	76784	366	         -0.21	          2.58	22.31	23.19	22.16	22.43	    34.20	174904640	  1.10	特钢	浙江	 4.59	
="002032"	苏 泊 尔	2.66	16.18	0.42	16.17	16.18	25606	422	         -0.12	          0.76	15.80	16.28	15.77	15.76	    15.47	41290368	  1.84	家用电器	浙江	 3.24	
="600110"	中科英华	2.66	6.57	0.17	6.55	6.56	383138	100	          0.30	          3.33	6.39	6.64	6.37	6.40	   989.05	250989152	  1.02	电气设备	吉林	 4.22	
="002223"	鱼跃医疗	2.65	29.83	0.77	29.83	29.84	63167	482	          0.43	          1.42	29.00	29.99	28.70	29.06	    41.27	186794848	  1.40	医疗保健	江苏	 4.44	
="000988"	华工科技	2.64	11.28	0.29	11.27	11.28	325752	5099	          0.00	          3.66	11.00	11.28	10.88	10.99	    91.68	359582400	  0.91	电器仪表	湖北	 3.64	
="601179"	中国西电	2.64	4.28	0.11	4.27	4.28	432448	435	          0.00	          0.99	4.17	4.33	4.14	4.17	    33.49	183175232	  1.35	电气设备	陕西	 4.56	
="002478"	常宝股份	2.63	11.69	0.30	11.68	11.69	49407	205	          0.17	          1.89	11.38	11.85	11.33	11.39	    21.14	57305976	  1.10	普钢	江苏	 4.57	
="002395"	双象股份	2.61	12.19	0.31	12.18	12.19	54655	248	          0.08	          3.06	11.90	12.22	11.80	11.88	   299.98	65957608	  1.21	塑料	江苏	 3.54	
="002365"	永安药业	2.61	13.38	0.34	13.37	13.38	44413	516	          0.14	          3.21	13.05	13.40	12.90	13.04	    65.29	58394120	  0.89	生物制药	湖北	 3.83	
="002558"	世纪游轮	2.51	29.78	0.73	29.78	29.79	7231	148	         -0.13	          2.23	28.90	30.30	28.88	29.05	   749.02	21340650	  0.81	旅游服务	重庆	 4.89	
="600192"	长城电工	2.51	11.43	0.28	11.43	11.44	116599	5	          0.17	          2.64	11.14	11.60	11.10	11.15	    43.42	132770136	  1.15	电气设备	甘肃	 4.48	
="600165"	新日恒力	2.49	8.63	0.21	8.61	8.62	69814	12	          0.34	          3.60	8.35	8.65	8.30	8.42	    72.61	59312928	  1.11	钢加工	宁夏	 4.16	
="600679"	金山开发	2.47	15.36	0.37	15.33	15.34	59775	16	          0.19	          3.28	14.95	15.48	14.90	14.99	--  	91035584	  0.98	文教休闲	上海	 3.87	
="002168"	深圳惠程	2.46	8.32	0.20	8.32	8.33	278956	3481	          0.00	          4.91	8.10	8.36	8.08	8.12	  1511.59	230600192	  1.13	电气设备	深圳	 3.45	
="600749"	西藏旅游	2.46	11.65	0.28	11.64	11.65	89914	3	          0.43	          4.75	11.32	11.69	11.29	11.37	--  	103610464	  1.11	旅游景点	西藏	 3.52	
="600812"	华北制药	2.45	5.86	0.14	5.85	5.86	203053	5	          0.00	          1.97	5.68	5.93	5.67	5.72	   460.39	117660928	  0.97	化学制药	河北	 4.55	
="600078"	澄星股份	2.44	7.13	0.17	7.12	7.13	168080	12	          0.99	          2.54	6.95	7.16	6.94	6.96	   124.35	118847760	  0.96	化工原料	江苏	 3.16	
="600636"	三爱富	2.44	15.52	0.37	15.52	15.53	173560	558	          0.12	          4.54	15.17	15.56	15.05	15.15	   133.16	266927568	  1.27	化工原料	上海	 3.37	
="000638"	万方发展	2.42	6.35	0.15	6.34	6.35	102726	1217	          0.15	          3.32	6.22	6.38	6.13	6.20	   241.14	64402024	  1.01	批发业	辽宁	 4.03	
="600984"	建设机械	2.41	8.07	0.19	8.07	8.08	39323	2	          0.49	          2.78	7.88	8.12	7.84	7.88	--  	31447276	  1.12	工程机械	陕西	 3.55	
="000785"	武汉中商	2.40	8.11	0.19	8.10	8.11	73779	302	         -0.12	          2.94	7.92	8.27	7.89	7.92	    34.38	59666004	  1.12	百货	湖北	 4.80	
="600222"	太龙药业	2.37	7.79	0.18	7.78	7.79	127013	35	          0.12	          2.56	7.60	7.82	7.55	7.61	   142.45	97397696	  1.18	中成药	河南	 3.55	
="600468"	百利电气	2.36	13.45	0.31	13.45	13.46	119950	1	          0.00	          2.63	13.19	13.75	13.10	13.14	   202.07	160772704	  2.01	电气设备	天津	 4.95	
="002644"	佛慈制药	2.34	22.70	0.52	22.69	22.70	23436	166	          0.04	          4.91	22.18	23.00	22.08	22.18	   125.76	52897052	  1.03	中成药	甘肃	 4.15	
="000780"	平庄能源	2.34	4.81	0.11	4.80	4.81	196776	2702	          0.00	          1.94	4.70	4.83	4.70	4.70	--  	94162376	  1.82	煤炭开采	内蒙	 2.77	
="002471"	中超电缆	2.34	10.50	0.24	10.49	10.50	112363	849	          0.57	          2.34	10.20	10.63	10.18	10.26	    44.75	117369528	  1.14	电气设备	江苏	 4.39	
="300103"	达刚路机	2.34	17.95	0.41	17.94	17.95	82954	483	         -0.33	          5.35	17.80	18.30	17.59	17.54	    61.37	149713376	  0.84	工程机械	陕西	 4.05	
="600960"	渤海活塞	2.33	11.85	0.27	11.84	11.85	34271	7	          0.25	          1.62	11.55	11.86	11.48	11.58	    24.57	39915760	  1.03	汽车配件	山东	 3.28	
="002621"	大连三垒	2.33	13.20	0.30	13.19	13.20	26934	223	          0.00	          4.79	12.92	13.29	12.82	12.90	    44.90	35241064	  0.83	专用机械	辽宁	 3.64	
="002155"	辰州矿业	2.32	8.81	0.20	8.80	8.81	301214	2090	          0.00	          3.02	8.60	8.82	8.57	8.61	    81.50	263078464	  1.28	黄金	湖南	 2.90	
="601890"	亚星锚链	2.32	11.04	0.25	11.06	11.07	124900	82	          0.36	          2.67	10.72	11.14	10.58	10.79	    44.89	136490224	  1.00	船舶	江苏	 5.19	
="601003"	柳钢股份	2.30	3.11	0.07	3.10	3.11	112259	166	          1.30	          0.44	3.04	3.11	3.00	3.04	    19.93	34133412	  0.54	普钢	广西	 3.62	
="600520"	中发科技	2.28	13.43	0.30	13.42	13.43	72661	5	         -0.29	          6.43	13.04	13.69	13.04	13.13	--  	97560456	  1.93	机械基件	安徽	 4.95	
