代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本	
="300062"	中能电气	10.04	14.58	1.33	14.58	--  	34285	10	          0.00	          4.42	13.30	14.58	13.25	13.25	    61.36	49014996	  2.92	电气设备	福建	10.04	14.30	18875	15410	  1.22	45172	0	--  	       7763.14	
="600590"	泰豪科技	10.02	9.99	0.91	9.99	--  	130097	9	          0.00	          2.60	9.18	9.99	9.13	9.08	--  	127530400	  1.19	电气设备	江西	 9.47	9.80	61566	68531	  0.90	52304	0	--  	      50032.57	
="002667"	鞍重股份	10.01	32.65	2.97	32.65	--  	34822	20	          0.00	         12.45	29.70	32.65	29.70	29.68	    48.37	111715472	  1.30	工程机械	辽宁	 9.94	32.08	18421	16401	  1.12	11871	0	--  	       2798.00	
="600836"	界龙实业	10.00	12.32	1.12	12.32	--  	304835	2	          0.00	          9.72	11.27	12.32	11.09	11.20	   472.23	362607872	  5.04	广告包装	上海	10.98	11.90	163584	141251	  1.16	29771	0	--  	      31356.33	
="002282"	博深工具	10.00	12.65	1.15	12.65	--  	161253	656	          0.00	         13.46	12.30	12.65	11.64	11.50	    76.06	194861120	  5.46	轻工机械	河北	 8.78	12.08	80431	80822	  1.00	16501	0	--  	      11982.66	
="002082"	栋梁新材	9.98	9.92	0.90	9.92	--  	89971	86	          0.00	          4.84	9.03	9.92	9.03	9.02	    21.80	85991792	  3.23	铝	浙江	 9.87	9.56	34448	55523	  0.62	156647	0	--  	      18605.09	
="300138"	晨光生物	9.96	12.36	1.12	12.36	--  	75718	77	          0.00	          5.92	11.60	12.36	11.02	11.24	   130.02	92046464	  2.01	食品	河北	11.92	12.16	42634	33084	  1.29	13771	0	--  	      12796.33	
="601727"	上海电气	9.94	5.75	0.52	5.75	--  	970293	105	          0.00	          0.98	5.28	5.75	5.28	5.23	    30.92	545992000	  3.02	电气设备	上海	 8.99	5.63	373312	596981	  0.63	193545	0	--  	     985071.44	
="000667"	美好集团	9.88	2.78	0.25	2.78	--  	989476	1688	          0.00	          3.87	2.53	2.78	2.53	2.53	   189.79	265760864	  1.75	全国地产	云南	 9.88	2.69	311332	678144	  0.46	651264	0	--  	     255959.23	
="601177"	杭齿前进	9.08	9.13	0.76	9.12	9.13	102969	26	          1.10	          2.57	8.37	9.18	8.37	8.37	    89.16	90157296	  3.09	机械基件	浙江	 9.68	8.76	39102	63867	  0.61	406	3	--  	      40006.00	
="002632"	道明光学	8.44	20.42	1.59	20.41	20.42	53655	782	          0.44	         10.64	18.68	20.55	18.68	18.83	   107.25	106818168	  4.14	化工原料	浙江	 9.93	19.91	22024	31631	  0.70	196	74	--  	       5040.75	
="600758"	红阳能源	8.43	10.55	0.82	10.52	10.54	164450	12	         -0.18	         14.29	9.46	10.70	9.46	9.73	   110.62	169612976	  2.92	供气供热	辽宁	12.74	10.31	77624	86826	  0.89	164	34	--  	      11505.03	
="600650"	锦江投资	7.81	11.32	0.82	11.33	11.34	116344	10	          0.35	          2.98	10.50	11.48	10.46	10.50	    30.45	128603664	  4.62	公共交通	上海	 9.71	11.05	41692	74652	  0.56	38	174	--  	      39056.01	
