代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本(万)	
="601928"	凤凰传媒	10.03	11.74	1.07	11.74	--  	545962	2	0.00	          8.30	10.97	11.74	10.81	10.67	    30.51	619674944	  1.17	出版业	江苏	8.72	11.35	284176	261785	  1.09	86153	0	--  	      65788.35	
="300013"	新宁物流	10.01	11.21	1.02	11.21	--  	882	10	0.00	          0.05	11.21	11.21	11.21	10.19	   159.28	988834	  0.04	仓储物流	江苏	0.00	11.21	838	44	 19.05	43204	0	--  	      18000.00	
="000752"	西藏发展	9.99	15.63	1.42	15.63	--  	301898	2235	0.00	         11.45	14.21	15.63	14.06	14.21	   227.89	448758176	  2.41	啤酒	西藏	11.05	14.86	90382	211516	  0.43	1248	0	--  	      26375.01	
="002221"	东华能源	9.99	15.20	1.38	15.19	15.20	124897	741	0.00	          2.79	13.82	15.20	13.78	13.82	   172.97	182798032	  1.35	石油贸易	江苏	10.27	14.64	50997	73899	  0.69	956	974	--  	      44718.82	
="000539"	粤电力Ａ	9.34	7.14	0.61	7.13	7.14	486200	5652	0.14	          2.29	6.48	7.18	6.46	6.53	     9.28	332322272	  1.02	火力发电	广东	11.03	6.84	214875	271324	  0.79	321	480	--  	     212769.03	
="600009"	上海机场	9.06	19.98	1.66	19.99	20.00	465106	209	0.45	          4.25	18.51	19.99	18.45	18.32	    18.29	896632320	  1.22	机场	上海	8.41	19.28	193911	271195	  0.72	358	4117	--  	     109347.64	
="600036"	招商银行	8.28	14.12	1.08	14.12	14.14	5472090	546	0.78	          2.65	13.16	14.20	12.55	13.04	     5.83	7346901504	  0.90	银行	深圳	12.65	13.43	2656985	2815104	  0.94	769	401	--  	    2062894.50	
="000877"	天山股份	8.18	9.52	0.72	9.52	9.53	1176948	6267	-0.31	         13.37	9.04	9.63	8.80	8.80	    20.46	1089055488	  1.67	水泥	新疆	9.43	9.25	531115	645832	  0.82	208	817	--  	      88001.99	
="300027"	华谊兄弟	8.03	30.94	2.30	30.94	30.95	1136221	7000	-0.09	         13.27	29.00	31.20	28.72	28.64	    63.13	3454000128	  1.19	影视音像	浙江	8.66	30.40	539739	596481	  0.90	729	218	--  	      85615.11	
="000503"	海虹控股	7.70	27.71	1.98	27.71	27.72	220567	769	-0.25	          2.46	25.74	27.93	25.74	25.73	  7707.77	599801344	  0.78	互联网	海南	8.51	27.19	101226	119340	  0.85	1	6	--  	      89796.70	
="300072"	三聚环保	7.64	25.08	1.78	25.08	25.09	132661	1853	0.23	          2.89	23.28	25.53	23.26	23.30	    34.13	327729824	  0.81	化工原料	北京	9.74	24.70	61595	71065	  0.87	421	53	--  	      45855.16	
="601633"	长城汽车	7.51	41.54	2.90	41.53	41.56	85593	1	-0.14	          0.43	38.80	42.30	38.80	38.64	    16.97	347988416	  0.76	汽车整车	河北	9.06	40.66	31947	53645	  0.60	29	35	--  	     200924.30	
="300144"	宋城演艺	7.37	27.24	1.87	27.24	27.25	74394	643	-0.11	          3.80	25.40	27.56	25.40	25.37	    36.02	199155312	  1.17	旅游景点	浙江	8.51	26.77	33539	40854	  0.82	64	125	--  	      19553.75	
="000157"	中联重科	7.36	6.27	0.43	6.27	6.28	3360378	24118	0.00	          5.37	5.90	6.29	5.81	5.84	    36.23	2044608256	  0.89	工程机械	湖南	8.22	6.08	1563822	1796556	  0.87	4611	18713	--  	     626117.19	
="600970"	中材国际	7.29	11.33	0.77	11.33	11.34	611705	72	0.00	          5.60	10.70	11.44	10.56	10.56	    18.82	674378368	  0.96	建筑施工	江苏	8.33	11.02	274825	336880	  0.82	645	156	--  	     109329.72	
="000089"	深圳机场	7.24	6.37	0.43	6.37	6.38	560852	6761	0.47	          3.32	5.92	6.48	5.77	5.94	    42.13	342276608	  1.56	机场	深圳	11.95	6.10	287522	273329	  1.05	3020	560	--  	     169169.27	
="600639"	浦东金桥	7.10	16.74	1.11	16.71	16.76	221335	355	0.05	          3.37	16.61	17.00	15.75	15.63	    36.55	365197504	  0.82	园区开发	上海	8.00	16.50	103200	118135	  0.87	50	278	--  	      65664.88	
="600426"	华鲁恒升	7.07	10.30	0.68	10.29	10.30	520316	155	0.48	          5.46	9.62	10.33	9.62	9.62	    11.85	520802176	  1.00	农药化肥	山东	7.38	10.01	238034	282282	  0.84	62	4963	--  	      95362.50	
="600720"	祁连山	6.84	9.99	0.64	9.98	9.99	996519	128	0.10	         12.84	9.48	10.01	9.27	9.35	     9.16	970432192	  1.44	水泥	甘肃	7.91	9.74	469389	527130	  0.89	724	855	--  	      77616.27	
="002302"	西部建设	6.83	16.12	1.03	16.11	16.12	142861	2778	0.81	          5.27	15.12	16.13	14.90	15.09	    36.59	222217424	  1.04	水泥	新疆	8.15	15.55	66675	76185	  0.88	671	2287	--  	      27091.33	
="000789"	万年青	6.80	12.73	0.81	12.73	12.74	251688	2339	0.07	          6.16	12.30	13.11	12.00	11.92	    10.41	317155104	  1.06	水泥	江西	9.31	12.60	124827	126860	  0.98	641	319	--  	      40888.75	
="600655"	豫园商城	6.71	12.40	0.78	12.40	12.41	366255	135	0.24	          2.55	11.74	12.46	11.68	11.62	    22.90	444574048	  1.42	百货	上海	6.71	12.14	156190	210065	  0.74	246	2	--  	     143732.20	
="002271"	东方雨虹	6.60	33.90	2.10	33.89	33.90	69084	414	0.05	          3.17	31.67	34.00	31.00	31.80	    24.68	225433600	  1.25	其他建材	北京	9.43	32.63	27457	41626	  0.66	36	310	--  	      21825.31	
="600350"	山东高速	6.53	4.57	0.28	4.56	4.58	435654	338	0.00	          0.91	4.27	4.58	4.18	4.29	     9.57	192461664	  1.02	路桥	山东	9.32	4.42	206325	229328	  0.90	1066	5501	--  	     481116.59	
="600449"	宁夏建材	6.28	11.67	0.69	11.67	11.68	325094	6	-0.08	         12.96	11.15	11.75	10.90	10.98	    15.05	372336128	  1.30	水泥	宁夏	7.74	11.45	163676	161417	  1.01	211	533	--  	      25076.77	
="600489"	中金黄金	6.27	10.68	0.63	10.68	10.69	1506031	819	0.28	          5.12	10.60	10.88	10.29	10.05	    59.98	1597155456	  1.05	黄金	北京	5.87	10.61	689172	816859	  0.84	1829	2142	--  	     294322.88	
="000401"	冀东水泥	6.24	11.58	0.68	11.58	11.59	316342	1826	0.08	          2.61	10.89	11.68	10.52	10.90	   564.26	355072256	  0.73	水泥	河北	10.64	11.22	121272	195069	  0.62	789	944	--  	     121233.36	
="000069"	华侨城Ａ	6.09	6.97	0.40	6.97	6.98	1553984	7674	-0.14	          4.99	6.50	7.07	6.48	6.57	    13.51	1053384704	  0.58	旅游景点	深圳	8.98	6.78	706344	847640	  0.83	3107	1603	--  	     311246.41	
="000032"	深桑达Ａ	6.06	11.90	0.68	11.90	11.91	76943	480	-0.08	          3.30	11.11	12.19	11.11	11.22	--  	89653208	  1.04	元器件	深圳	9.63	11.65	35642	41300	  0.86	275	20	--  	      23282.71	
="601117"	中国化学	6.01	7.94	0.45	7.94	7.95	1482600	59	0.00	          3.01	7.46	7.98	7.45	7.49	    11.42	1145949824	  0.70	建筑施工	北京	7.08	7.73	674860	807740	  0.84	646	4109	--  	     493300.00	
="600690"	青岛海尔	6.01	19.41	1.10	19.39	19.40	732720	302	-0.05	          2.68	18.50	19.53	18.32	18.31	    10.52	1390641152	  0.83	家用电器	山东	6.61	18.98	297915	434804	  0.69	1660	2392	--  	     273684.13	
="600170"	上海建工	6.00	6.89	0.39	6.88	6.89	979263	128	0.14	          8.91	6.85	6.98	6.53	6.50	    17.66	664570176	  0.88	建筑施工	上海	6.92	6.79	450434	528829	  0.85	579	5597	--  	     109966.28	
="002220"	天宝股份	5.99	9.20	0.52	9.19	9.20	131114	2767	0.21	          3.37	8.68	9.23	8.68	8.68	    24.83	118127912	  1.40	食品	辽宁	6.34	9.01	60312	70802	  0.85	112	4203	--  	      38948.12	
="300068"	南都电源	5.94	11.24	0.63	11.23	11.24	255522	4196	0.35	          6.29	10.66	11.26	10.53	10.61	    45.61	281249024	  1.00	电气设备	浙江	6.88	11.01	115267	140254	  0.82	20	610	--  	      40610.39	
="600676"	交运股份	5.69	8.73	0.47	8.72	8.73	245991	21	-0.11	          3.15	8.25	8.75	8.21	8.26	    23.67	210623696	  1.40	汽车配件	上海	6.54	8.56	117240	128751	  0.91	390	128	--  	      78214.10	
="300090"	盛运股份	5.45	17.40	0.90	17.40	17.41	318551	2657	0.40	          8.49	16.20	17.89	14.85	16.50	    52.17	520417408	  2.22	专用机械	安徽	18.42	16.34	152236	166314	  0.92	848	294	--  	      37541.26	
="000338"	潍柴动力	5.43	26.00	1.34	26.00	26.01	557610	4192	0.15	          5.33	24.71	26.20	24.71	24.66	     8.77	1427449984	  0.82	汽车配件	山东	6.04	25.60	251553	306057	  0.82	1238	98	--  	     104608.49	
="600750"	江中药业	5.26	22.41	1.12	22.41	22.42	105610	2	-0.04	          3.52	21.32	22.57	21.00	21.29	    32.48	231825600	  0.86	中成药	江西	7.37	21.95	47890	57719	  0.83	5	300	--  	      30000.00	
="002461"	珠江啤酒	5.20	17.40	0.86	17.40	17.41	116396	1416	-0.17	          1.71	16.80	17.80	16.80	16.54	   147.92	200815232	  1.77	啤酒	广东	6.05	17.25	62570	53826	  1.16	2045	206	--  	      68016.17	
="000729"	燕京啤酒	5.14	7.78	0.38	7.78	7.79	239640	1503	0.12	          0.96	7.42	7.81	7.42	7.40	    17.89	183135216	  0.79	啤酒	北京	5.27	7.64	91935	147705	  0.62	197	1144	--  	     249943.92	
="600578"	京能电力	5.06	5.19	0.25	5.18	5.19	980389	125	0.19	          4.34	4.94	5.19	4.86	4.94	     8.38	497290560	  0.82	火力发电	北京	6.68	5.07	444419	535969	  0.83	4761	3691	--  	     225731.70	
="600795"	国电电力	5.03	3.55	0.17	3.55	3.56	7031685	1353	0.28	          4.57	3.36	3.58	3.30	3.38	     8.97	2422771968	  0.95	火力发电	辽宁	8.28	3.45	2995280	4036404	  0.74	8736	28526	--  	    1539514.88	
="000568"	泸州老窖	5.01	20.35	0.97	20.34	20.35	412452	3698	0.04	          2.95	19.47	20.50	19.21	19.38	    17.17	821355968	  0.68	白酒	四川	6.66	19.91	188416	224035	  0.84	1458	767	--  	     140022.59	
="002237"	恒邦股份	4.80	17.24	0.79	17.24	17.25	145087	1853	0.11	          3.63	17.00	17.28	16.66	16.45	    25.06	247812512	  0.73	黄金	山东	3.77	17.08	70266	74820	  0.94	205	491	--  	      40015.00	
="000758"	中色股份	4.72	13.98	0.63	13.98	13.99	340231	2436	0.14	          3.77	13.52	14.09	13.36	13.35	   146.63	468195392	  0.43	铅锌	北京	5.47	13.76	166450	173781	  0.96	476	877	--  	      90156.15	
="600085"	同仁堂	4.61	22.68	1.00	22.67	22.69	249744	8	0.30	          1.90	21.61	22.95	21.61	21.68	    38.49	557248768	  0.92	中成药	北京	6.18	22.31	109007	140736	  0.77	31	26	--  	     131114.31	
="600801"	华新水泥	4.54	9.68	0.42	9.69	9.70	484617	2	0.00	          4.99	9.27	9.79	9.11	9.26	    13.33	458413728	  0.97	水泥	湖北	7.34	9.46	224294	260323	  0.86	755	873	--  	      97167.99	
="600805"	悦达投资	4.49	12.11	0.52	12.10	12.11	474549	180	-0.16	          5.59	11.61	12.15	11.52	11.59	    10.29	568560064	  0.81	综合类	江苏	5.44	11.98	247156	227393	  1.09	1131	701	--  	      84920.21	
="002561"	徐家汇	4.46	13.11	0.56	13.10	13.11	79508	1041	0.22	          2.09	12.53	13.12	12.53	12.55	    22.56	102573992	  0.71	百货	上海	4.70	12.90	34927	44580	  0.78	458	127	--  	      37991.03	
="600486"	扬农化工	4.37	27.20	1.14	27.20	27.22	44779	1	0.07	          1.73	26.05	27.29	26.05	26.06	    16.61	120272128	  0.63	农药化肥	江苏	4.76	26.86	19141	25638	  0.75	108	134	--  	      25824.91	
="000423"	东阿阿胶	4.31	38.00	1.57	38.00	38.01	240758	856	0.00	          3.68	36.50	38.26	36.50	36.43	    20.19	911204416	  1.10	中成药	山东	4.83	37.85	106709	134049	  0.80	971	68	--  	      65377.33	
