代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本	
="000750"	国海证券	10.00	13.53	1.23	13.53	--  	1951641	2171	          0.00	          9.67	12.50	13.53	12.15	12.30	    50.37	2524294912	  1.65	证券	广西	11.22	12.93	1235362	716279	  1.72	141389	0	--  	     201821.09	
="000563"	陕国投Ａ	9.98	10.80	0.98	10.80	--  	1123251	1854	          0.00	         14.92	9.86	10.80	9.68	9.82	    40.29	1168366848	  2.22	多元金融	陕西	11.41	10.40	587410	535841	  1.10	22572	0	--  	      75266.72	
="300308"	中际装备	7.63	12.27	0.87	12.26	12.27	302055	1976	          0.16	         26.82	11.70	12.34	11.21	11.40	   579.44	354748544	  3.24	工程机械	山东	 9.91	11.74	148237	153818	  0.96	1310	3924	--  	      11263.04	
="000652"	泰达股份	6.27	6.61	0.39	6.60	6.61	738855	5360	          0.00	          5.04	6.24	6.79	6.22	6.22	--  	479640512	  2.21	综合类	天津	 9.16	6.49	325398	413457	  0.79	772	663	--  	     146567.00	
="002588"	史丹利	4.94	34.39	1.62	34.38	34.39	34238	368	          0.11	          2.08	32.83	34.49	32.77	32.77	    17.83	116055672	  1.52	农药化肥	山东	 5.25	33.90	14012	20226	  0.69	124	29	--  	      16462.27	
="002220"	天宝股份	4.67	8.74	0.39	8.73	8.74	121557	2395	          0.22	          3.12	8.37	8.74	8.36	8.35	    23.59	104316760	  1.35	食品	辽宁	 4.55	8.58	47731	73826	  0.65	457	259	--  	      38948.12	
="600837"	海通证券	4.38	14.79	0.62	14.79	14.80	5125231	146	          0.33	          6.33	14.27	14.80	13.89	14.17	    21.48	7362216960	  1.36	证券	上海	 6.42	14.36	2372484	2752747	  0.86	3115	22475	--  	     809213.13	
="601998"	中信银行	4.32	5.55	0.23	5.55	5.56	2698319	229	          1.46	          0.85	5.35	5.57	5.33	5.32	     6.03	1469665664	  2.15	银行	北京	 4.51	5.45	1424194	1274125	  1.12	347	910	--  	    3190516.50	
="000632"	三木集团	3.89	6.95	0.26	6.94	6.95	203493	5355	          0.00	          4.38	6.68	7.05	6.63	6.69	   427.79	138431872	  1.63	综合类	福建	 6.28	6.80	98380	105113	  0.94	1375	2487	--  	      46505.91	
="600400"	红豆股份	3.87	6.44	0.24	6.44	6.45	211710	1	         -0.15	          3.78	6.21	6.47	6.14	6.20	   116.81	133022632	  1.99	服饰	江苏	 5.32	6.28	94612	117098	  0.81	744	5340	--  	      56039.96	
="300091"	金通灵	3.46	26.28	0.88	26.27	26.28	22874	1879	          0.19	          1.81	25.45	26.28	25.12	25.40	   457.46	59253364	  1.56	机械基件	江苏	 4.57	25.90	8715	14159	  0.62	43	400	--  	      12639.70	
="002567"	唐人神	3.36	10.47	0.34	10.47	10.48	125569	2793	          0.28	          2.99	10.15	10.49	10.07	10.13	    57.44	129229704	  0.98	饲料	湖南	 4.15	10.29	73137	52432	  1.39	13	538	--  	      41979.60	
="601111"	中国国航	3.02	5.11	0.15	5.10	5.11	788089	21	          1.18	          0.95	4.99	5.13	4.93	4.96	    15.88	394129440	  1.25	空运	北京	 4.03	5.00	389290	398799	  0.98	4996	4791	--  	     832927.13	
