代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本(万)	
="300002"	神州泰岳	10.02	18.45	1.68	18.45	--  	459309	230	0.00	          6.33	16.74	18.45	16.51	16.77	    50.11	819225280	  2.41	软件服务	北京	11.57	17.84	259830	199479	  1.30	60055	0	--  	      72615.95	
="600874"	创业环保	10.00	12.32	1.12	12.32	--  	644734	61	0.00	          5.93	11.10	12.32	10.92	11.20	    51.83	743960192	  1.79	环境保护	天津	12.50	11.54	325206	319528	  1.02	95721	0	--  	     108722.84	
="600458"	时代新材	10.00	14.74	1.34	14.74	--  	5006	1	0.00	          0.08	14.74	14.74	14.74	13.40	    66.52	7378638	  0.02	塑料	湖南	0.00	14.74	4441	564	  7.87	178184	0	--  	      66142.21	
="600085"	同仁堂	8.75	24.36	1.96	24.37	24.38	465279	65	0.08	          3.55	22.21	24.64	22.10	22.40	    41.34	1122867968	  2.50	中成药	北京	11.34	24.13	247711	217567	  1.14	274	627	--  	     131114.31	
="300027"	华谊兄弟	8.56	29.16	2.30	29.16	29.17	967745	8987	-0.10	         11.31	26.81	29.55	26.70	26.86	    59.50	2752695040	  2.87	影视音像	浙江	10.61	28.44	491949	475795	  1.03	1243	2102	--  	      85552.46	
="300262"	巴安水务	8.04	21.51	1.60	21.51	21.52	116857	4002	0.18	          7.43	19.87	21.86	19.40	19.91	    68.60	239439088	  0.94	环境保护	上海	12.36	20.49	52784	64073	  0.82	131	16	--  	      15727.58	
="002415"	海康威视	6.88	25.93	1.67	25.93	25.94	406523	1140	-0.34	          1.29	24.00	26.20	23.80	24.26	    28.82	1038732864	  1.67	电器仪表	浙江	9.89	25.55	177922	228600	  0.78	22	6	--  	     315046.75	
="600814"	杭州解百	6.73	9.52	0.60	9.50	9.51	175849	174	0.52	          5.67	8.80	9.58	8.73	8.92	    27.88	162781328	  1.41	百货	浙江	9.53	9.26	75702	100146	  0.76	54	579	--  	      31038.30	
="601888"	中国国旅	6.64	49.44	3.08	49.46	49.47	120846	9	0.46	          1.24	46.00	49.47	45.66	46.36	    30.36	575665536	  2.07	旅游服务	北京	8.22	47.64	54539	66306	  0.82	2	21	--  	      97623.77	
="600143"	金发科技	6.07	7.51	0.43	7.50	7.51	1223594	19	0.00	          4.78	7.23	7.77	7.15	7.08	    31.58	914815744	  1.59	塑料	广东	8.76	7.48	510584	713010	  0.72	1040	368	--  	     256000.00	
="000063"	中兴通讯	5.79	20.11	1.10	20.11	20.12	1618065	15025	0.04	          5.78	18.90	20.38	18.75	19.01	    28.31	3151267072	  1.75	通信设备	深圳	8.57	19.48	736865	881199	  0.84	1622	4043	--  	     280129.03	
="600089"	特变电工	5.00	13.44	0.64	13.43	13.44	2359772	27	0.07	          7.45	12.81	13.80	12.80	12.80	    23.68	3166411520	  1.95	电气设备	新疆	7.81	13.42	1107452	1252320	  0.88	3017	413	--  	     316591.31	
="000826"	桑德环境	4.91	29.05	1.36	29.05	29.06	245997	2772	-0.24	          2.93	27.40	29.20	27.21	27.69	    35.88	696187776	  1.30	环境保护	湖北	7.19	28.30	119314	126682	  0.94	1232	246	--  	      83933.35	
="600377"	宁沪高速	4.31	7.74	0.32	7.73	7.74	363930	138	0.25	          0.96	7.41	8.05	7.37	7.42	    14.14	280556960	  1.92	路桥	江苏	9.16	7.71	149325	214604	  0.70	454	597	--  	     379275.53	
="600461"	洪城水业	4.28	12.18	0.50	12.17	12.18	172653	9	-0.16	          5.23	11.55	12.28	11.36	11.68	    26.50	203390560	  1.48	水务	江西	7.88	11.78	85661	86992	  0.98	227	118	--  	      33000.00	
