代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本(万)	
="600016"	民生银行	9.99	9.47	0.86	9.47	--  	23137866	26	0.00	          8.54	8.65	9.47	8.59	8.61	     6.57	21432940544	  2.96	银行	北京	10.22	9.26	13556503	9581363	  1.41	600655	0	--  	    2710607.50	
="601998"	中信银行	9.97	7.17	0.65	7.17	--  	5716779	3	0.00	          1.79	6.60	7.17	6.48	6.52	     7.79	3966859776	  2.85	银行	北京	10.58	6.94	2886014	2830764	  1.02	142270	0	--  	    3190516.50	
="002221"	东华能源	8.45	17.32	1.35	17.32	17.33	154299	675	-0.05	          3.45	15.95	17.57	15.90	15.97	   197.10	263536464	  1.83	石油贸易	江苏	10.46	17.08	49562	104737	  0.47	277	5	--  	      44718.82	
="600015"	华夏银行	7.49	12.06	0.84	12.06	12.07	3788703	645	0.08	          5.84	11.34	12.26	11.20	11.22	     6.11	4455090688	  2.14	银行	北京	9.45	11.76	1747684	2041018	  0.86	2	2	--  	     648768.69	
="601166"	兴业银行	6.81	14.28	0.91	14.30	14.31	8147276	7002	0.28	          5.04	13.47	14.57	13.30	13.37	     5.33	11362135040	  2.00	银行	福建	9.50	13.95	3472424	4674852	  0.74	12808	6238	--  	    1617961.63	
="601169"	北京银行	6.74	10.30	0.65	10.29	10.30	2910499	641	-0.57	          3.25	9.70	10.61	9.57	9.65	     6.48	2938160640	  2.40	银行	北京	10.78	10.10	1302349	1608149	  0.81	319	218	--  	     896768.94	
="600036"	招商银行	6.34	15.10	0.90	15.10	15.12	8431934	287	-0.06	          4.09	14.25	15.47	13.98	14.20	     6.24	12458079232	  1.97	银行	深圳	10.49	14.77	3816749	4615184	  0.83	1155	7154	--  	    2062894.50	
="600000"	浦发银行	6.17	14.11	0.82	14.12	14.13	8697036	501	0.07	          5.83	13.49	14.39	13.33	13.29	     5.67	12037657600	  2.03	银行	上海	7.98	13.84	3835825	4861210	  0.79	1316	3393	--  	    1492277.75	
="000539"	粤电力Ａ	5.92	7.69	0.43	7.68	7.69	480435	6643	0.13	          2.26	7.26	7.76	7.20	7.26	    10.00	357347680	  1.29	火力发电	广东	7.71	7.44	223291	257144	  0.87	9641	13	--  	     212769.03	
="601939"	建设银行	5.32	5.94	0.30	5.94	5.95	7606456	160	0.16	          7.93	5.66	6.08	5.56	5.64	     5.85	4444174336	  1.89	银行	北京	9.22	5.84	3568350	4038105	  0.88	2897	38117	--  	     959365.75	
="601398"	工商银行	5.18	4.47	0.22	4.45	4.46	9964655	975	1.36	          0.38	4.27	4.52	4.21	4.25	     5.35	4344311296	  2.35	银行	北京	7.29	4.36	4329731	5634924	  0.77	9741	395	--  	   26471778.00	
="600067"	冠城大通	5.09	7.85	0.38	7.84	7.85	637440	12	0.51	          5.35	7.47	7.86	7.38	7.47	    20.57	487328032	  1.86	全国地产	福建	6.43	7.65	298956	338483	  0.88	40	1970	--  	     119055.79	
="603001"	奥康国际	5.07	19.47	0.94	19.43	19.46	64783	10	-0.05	          5.54	18.53	19.95	18.40	18.53	    31.56	124618520	  1.20	服饰	浙江	8.36	19.24	29956	34827	  0.86	66	115	--  	      11694.90	
="601288"	农业银行	4.52	3.24	0.14	3.23	3.24	16112481	666	0.00	          0.57	3.11	3.30	3.08	3.10	     5.18	5128502784	  2.18	银行	北京	7.10	3.18	7214655	8897826	  0.81	4045	3390	--  	   28416352.00	
="601988"	中国银行	4.12	3.54	0.14	3.54	3.55	19228764	6730	0.00	          0.98	3.42	3.63	3.37	3.40	     6.47	6726576640	  2.21	银行	北京	7.65	3.50	7861682	11367082	  0.69	3241	82685	--  	   19591296.00	
="000876"	新 希 望	3.34	15.49	0.50	15.48	15.49	807122	8662	0.32	          4.67	14.99	15.78	14.70	14.99	    15.39	1229576576	  2.31	饲料	四川	7.20	15.23	377757	429365	  0.88	895	1857	--  	     172830.80	
="002032"	苏 泊 尔	2.90	18.08	0.51	18.08	18.10	40645	808	0.44	          1.20	17.56	19.10	17.50	17.57	    16.91	73145200	  2.20	家用电器	浙江	9.11	18.00	21383	19261	  1.11	21	10	--  	      33906.17	
="600823"	世茂股份	2.40	13.24	0.31	13.23	13.24	265070	21	-0.22	          2.26	12.94	13.30	12.90	12.93	    15.09	348609792	  1.38	全国地产	上海	3.09	13.15	122574	142495	  0.86	58	120	--  	     117059.53	
="601857"	中国石油	2.30	9.78	0.22	9.77	9.78	2748735	200	0.00	          0.17	9.56	9.90	9.34	9.56	    13.98	2644354816	  1.66	石油开采	北京	5.86	9.62	1383031	1365703	  1.01	1680	1106	--  	   16192208.00	
="000926"	福星股份	2.02	10.08	0.20	10.08	10.09	419175	6572	0.09	          7.93	9.94	10.13	9.83	9.88	     9.29	419216928	  1.46	区域地产	湖北	3.04	10.00	201288	217886	  0.92	1066	4820	--  	      52853.94	
="000795"	太原刚玉	1.91	11.76	0.22	11.75	11.76	108799	2259	0.25	          3.93	11.30	12.00	11.30	11.54	--  	127806640	  0.83	矿物制品	山西	6.07	11.75	51157	57641	  0.89	429	126	--  	      27679.44	
="601333"	广深铁路	1.90	4.30	0.08	4.30	4.31	2301035	142	0.23	          4.07	4.22	4.38	4.13	4.22	    35.16	978904768	  1.08	铁路	深圳	5.92	4.25	1168492	1132542	  1.03	550	3645	--  	     565223.69	
="600028"	中国石化	1.86	6.01	0.11	6.01	6.02	6297541	197	0.00	          0.69	5.91	6.07	5.82	5.90	    10.29	3738061568	  1.42	石油加工	北京	4.24	5.94	3043176	3254364	  0.94	17498	41595	--  	    9128216.00	
="600864"	哈投股份	1.56	12.99	0.20	12.97	12.99	377069	13	0.00	          6.90	12.92	13.29	12.45	12.79	   163.43	487873024	  1.58	火力发电	黑龙江	6.57	12.94	199707	177362	  1.13	366	79	--  	      54637.82	
="000069"	华侨城Ａ	1.45	6.98	0.10	6.98	6.99	1631277	30749	0.14	          5.24	6.88	7.02	6.69	6.88	    13.53	1118860544	  1.35	旅游景点	深圳	4.80	6.86	866929	764347	  1.13	10753	13706	--  	     311246.41	
="600846"	同济科技	1.37	10.37	0.14	10.37	10.38	605594	26	0.67	          9.69	10.12	10.52	9.81	10.23	    61.72	615204992	  1.70	综合类	上海	6.94	10.16	296826	308767	  0.96	169	1211	--  	      62476.14	
="600795"	国电电力	1.37	3.71	0.05	3.70	3.71	7014307	376	0.27	          4.56	3.64	3.82	3.61	3.66	     9.37	2606030848	  1.24	火力发电	辽宁	5.74	3.72	3243677	3770629	  0.86	8622	14818	--  	    1539514.88	
="600498"	烽火通信	1.23	16.45	0.20	16.46	16.47	203450	30	-0.06	          2.11	16.25	16.90	16.21	16.25	    32.70	337424576	  1.55	通信设备	湖北	4.25	16.59	105461	97989	  1.08	312	480	--  	      96650.10	
="000933"	神火股份	1.22	5.79	0.07	5.78	5.79	612832	3755	0.17	          3.27	5.74	6.00	5.56	5.72	--  	353721472	  1.79	煤炭开采	河南	7.69	5.77	332583	280249	  1.19	1301	1642	--  	     187365.03	
="601117"	中国化学	1.04	8.78	0.09	8.78	8.79	1807848	20	-0.22	          3.66	8.62	9.07	8.41	8.69	    12.63	1581609216	  1.04	建筑施工	北京	7.59	8.75	924447	883400	  1.05	282	4206	--  	     493300.00	
="600018"	上港集团	0.95	6.35	0.06	6.34	6.35	1516093	155	0.15	          0.67	6.29	6.53	6.25	6.29	    23.16	969645120	  1.13	港口	上海	4.45	6.40	698890	817203	  0.86	5166	1167	--  	    2275518.00	
="002473"	圣莱达	0.90	28.15	0.25	28.15	28.18	14441	326	0.10	          0.90	28.04	28.80	27.42	27.90	--  	40671856	  1.67	家用电器	浙江	4.95	28.16	5925	8515	  0.70	6	50	--  	      16000.00	
="300345"	红宇新材	0.85	22.50	0.19	22.50	22.54	16468	542	1.35	          2.66	22.12	22.59	21.30	22.31	   918.32	36249800	  1.23	钢加工	湖南	5.78	22.01	9939	6529	  1.52	105	151	--  	       6180.70	
="300255"	常山药业	0.77	36.48	0.28	36.40	36.48	33784	422	-0.32	          2.62	35.88	37.30	35.86	36.20	    71.06	123937696	  0.62	生物制药	河北	3.98	36.69	19976	13808	  1.45	5	64	--  	      12918.53	
="300068"	南都电源	0.69	11.70	0.08	11.70	11.71	153463	1940	0.00	          3.78	11.62	11.84	11.40	11.62	    47.47	178036896	  0.59	电气设备	浙江	3.79	11.60	75455	78007	  0.97	494	1057	--  	      40610.39	
="002063"	远光软件	0.60	23.33	0.14	23.33	23.34	99976	449	0.00	          2.55	23.21	23.48	22.75	23.19	    56.75	231844256	  0.72	软件服务	广东	3.15	23.19	53407	46568	  1.15	26	200	--  	      39144.10	
="002461"	珠江啤酒	0.56	18.07	0.10	18.06	18.07	45022	518	0.27	          0.66	17.97	18.10	17.42	17.97	   153.62	79940448	  0.64	啤酒	广东	3.78	17.76	23010	22011	  1.05	279	292	--  	      68016.17	
