代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本(万)	
="600000"	浦发银行	-1.94	12.16	-0.24	12.16	12.17	6072704	362	-0.32	          4.07	12.45	12.98	12.12	12.40	     4.89	7590567424	  1.22	银行	上海	6.94	12.50	3030561	3042142	  1.00	701	2755	--  	    1492277.75	
="600005"	武钢股份	3.53	2.93	0.10	2.93	2.94	2679017	96	0.00	          2.65	2.84	3.00	2.83	2.83	    28.79	779075136	  2.26	普钢	湖北	6.01	2.91	1161804	1517213	  0.77	1428	14491	--  	    1009378.00	
="600007"	中国国贸	-0.50	13.95	-0.07	13.91	13.92	74427	10	1.08	          0.74	13.98	14.01	13.64	14.02	    24.56	102461392	  0.64	园区开发	北京	2.64	13.77	38466	35961	  1.07	1	47	--  	     100728.25	
="600016"	民生银行	-1.91	7.19	-0.14	7.18	7.19	9952782	1443	-0.27	          3.67	7.37	7.69	7.18	7.33	     4.99	7374012416	  1.51	银行	北京	6.96	7.41	5169703	4783078	  1.08	10179	347	--  	    2710607.50	
="600033"	福建高速	0.91	3.31	0.03	3.31	3.32	880681	708	0.00	          3.21	3.29	3.36	3.28	3.28	    13.65	292358304	  1.38	路桥	福建	2.44	3.32	437705	442976	  0.99	1840	9083	--  	     274440.00	
="600048"	保利地产	-2.78	7.00	-0.20	6.99	7.00	3895236	550	0.00	          3.63	7.25	7.32	6.94	7.20	     9.26	2779549440	  0.86	全国地产	广东	5.28	7.14	2006986	1888249	  1.06	2372	534	--  	    1072397.88	
="600058"	五矿发展	0.35	14.39	0.05	14.39	14.40	183831	17	-0.13	          1.71	14.22	14.72	14.16	14.34	    65.48	266088064	  0.68	商贸代理	北京	3.91	14.47	91760	92070	  1.00	32	55	--  	     107191.07	
="600068"	葛洲坝	0.17	5.86	0.01	5.85	5.86	1051225	55	0.00	          3.01	5.85	6.00	5.78	5.85	    11.61	617608576	  0.76	建筑施工	湖北	3.76	5.88	581486	469738	  1.24	1979	1496	--  	     348745.91	
="600082"	海泰发展	-0.70	7.10	-0.05	7.10	7.11	385614	15	0.42	          6.12	7.20	7.48	7.00	7.15	    62.80	276828096	  1.40	园区开发	天津	6.71	7.18	226514	159100	  1.42	188	343	--  	      62998.89	
="600090"	啤酒花	0.00	8.13	0.00	--  	--  	0	0	0.00	          0.00	--  	--  	--  	8.13	    36.46	0	  0.00	啤酒	新疆	0.00	8.13	0	0	--  	0	0	--  	      36791.66	
="600091"	ST明科	0.00	7.02	0.00	--  	--  	0	0	0.00	          0.00	--  	--  	--  	7.02	--  	0	  0.00	化工原料	内蒙	0.00	7.02	0	0	--  	0	0	--  	      33652.60	
="600098"	广州发展	-1.88	6.78	-0.13	6.78	6.79	237999	62	0.14	          0.98	6.94	6.97	6.73	6.91	    13.74	162958144	  0.72	火力发电	广东	3.47	6.85	137644	100355	  1.37	935	319	--  	     243737.45	
="600103"	青山纸业	0.00	3.66	0.00	--  	--  	0	0	0.00	          0.00	--  	--  	--  	3.66	   601.14	0	  0.00	造纸	福建	0.00	3.66	0	0	--  	0	0	--  	     106184.15	
="600105"	永鼎股份	0.00	9.86	0.00	--  	--  	0	0	0.00	          0.00	--  	--  	--  	9.86	    22.23	0	  0.00	通信设备	江苏	0.00	9.86	0	0	--  	0	0	--  	      38095.46	
="600153"	建发股份	-2.16	8.14	-0.18	8.13	8.14	909092	20	0.00	          3.21	8.33	8.39	8.01	8.32	    11.00	745132928	  1.00	商贸代理	福建	4.57	8.20	494852	414240	  1.19	7774	478	--  	     283520.06	
="600162"	香江控股	-4.15	6.69	-0.29	6.69	6.70	269528	30	-0.14	          3.51	6.94	7.08	6.63	6.98	    15.67	184056288	  0.76	全国地产	深圳	6.45	6.83	156681	112846	  1.39	110	126	--  	      76781.27	
="600170"	上海建工	-3.29	6.17	-0.21	6.17	6.18	706419	58	-0.16	          6.42	6.35	6.35	6.15	6.38	    15.82	440367936	  0.56	建筑施工	上海	3.13	6.23	396357	310062	  1.28	1053	2608	--  	     109966.28	
="600196"	复星医药	1.82	20.69	0.37	20.69	20.70	373770	67	0.19	          1.96	20.36	20.90	20.13	20.32	    22.78	766143040	  0.89	化学制药	上海	3.79	20.50	182994	190775	  0.96	38	391	--  	     190439.23	
="600201"	金宇集团	-1.06	36.23	-0.39	36.11	36.20	30453	20	-0.27	          1.08	36.51	37.46	36.20	36.62	    25.08	111918920	  1.23	生物制药	内蒙	3.44	36.75	18046	12406	  1.45	5	50	--  	      28081.49	
="600223"	鲁商置业	0.71	5.64	0.04	5.62	5.65	236526	32	0.00	          2.36	5.61	5.85	5.51	5.60	    34.19	134931248	  1.05	区域地产	山东	6.07	5.70	115481	121044	  0.95	235	1151	--  	     100096.79	
="600241"	时代万恒	0.00	8.28	0.00	--  	--  	0	0	0.00	          0.00	--  	--  	--  	8.28	--  	0	  0.00	商贸代理	辽宁	0.00	8.28	0	0	--  	0	0	--  	      18020.00	
="600269"	赣粤高速	10.05	4.60	0.42	4.60	--  	783041	5	0.00	          3.35	4.40	4.60	4.40	4.18	    13.18	358744544	  2.02	路桥	江西	4.78	4.58	532521	250520	  2.13	183951	0	--  	     233540.70	
="600275"	武昌鱼	1.08	5.64	0.06	5.63	5.64	140883	160	0.17	          2.77	5.56	5.70	5.50	5.58	--  	78897896	  0.91	农业综合	湖北	3.58	5.60	68939	71944	  0.96	625	337	--  	      50883.71	
="600300"	维维股份	3.02	5.79	0.17	5.78	5.79	495089	40	-0.17	          2.96	5.60	5.89	5.53	5.62	    85.86	283107840	  0.97	软饮料	江苏	6.41	5.72	206906	288183	  0.72	1791	1228	--  	     167200.00	
="600318"	巢东股份	0.00	11.20	0.00	--  	--  	0	0	0.00	          0.00	--  	--  	--  	11.20	    17.93	0	  0.00	水泥	安徽	0.00	11.20	0	0	--  	0	0	--  	      24200.00	
="600331"	宏达股份	-0.93	6.40	-0.06	6.40	6.41	346932	100	0.00	          3.36	6.50	6.57	6.35	6.46	--  	224467776	  0.75	铅锌	四川	3.41	6.47	192907	154025	  1.25	167	421	--  	     103200.00	
="600365"	通葡股份	0.00	11.38	0.00	--  	--  	0	0	0.00	          0.00	--  	--  	--  	11.38	  5686.21	0	  0.00	红黄药酒	吉林	0.00	11.38	0	0	--  	0	0	--  	      14000.00	
="600369"	西南证券	0.00	10.54	0.00	--  	--  	0	0	0.00	          0.00	--  	--  	--  	10.54	    25.05	0	  0.00	证券	重庆	0.00	10.54	0	0	--  	0	0	--  	     232255.45	
="600400"	红豆股份	-1.89	6.22	-0.12	6.23	6.24	113546	32	0.32	          2.03	6.33	6.38	6.14	6.34	   112.82	70550728	  0.71	服饰	江苏	3.79	6.21	76117	37429	  2.03	11	514	--  	      56039.96	
="600419"	天润乳业	1.83	22.87	0.41	22.85	22.88	14842	14	0.08	          1.85	22.28	23.08	22.21	22.46	   107.58	33731080	  1.29	乳制品	新疆	3.87	22.73	6791	8050	  0.84	23	157	--  	       8021.08	
="600469"	风神股份	2.60	13.42	0.34	13.41	13.42	108637	8	0.00	          2.90	13.37	13.78	13.10	13.08	    12.32	145609456	  1.62	汽车配件	河南	5.20	13.40	54083	54553	  0.99	197	5	--  	      37494.21	
="600483"	福能股份	-2.31	10.16	-0.24	10.16	10.17	66860	14	-0.09	          2.32	10.36	10.36	10.07	10.40	    17.82	68187296	  0.69	火力发电	福建	2.79	10.20	42571	24289	  1.75	6	238	--  	      28848.36	
="600497"	驰宏锌锗	-0.09	11.38	-0.01	11.38	11.39	324439	19	0.08	          1.95	11.20	11.53	11.15	11.39	    93.08	368760160	  0.51	铅锌	云南	3.34	11.37	165354	159085	  1.04	56	223	--  	     166756.09	
="600517"	置信电气	0.00	12.45	0.00	--  	--  	0	0	0.00	          0.00	--  	--  	--  	12.45	    84.39	0	  0.00	电气设备	上海	0.00	12.45	0	0	--  	0	0	--  	     111366.89	
="600532"	宏达矿业	-1.31	10.56	-0.14	10.56	10.57	45909	40	0.00	          2.78	10.69	10.69	10.48	10.70	    26.82	48527328	  0.69	普钢	山东	1.96	10.57	30676	15233	  2.01	36	2	--  	      16510.25	
="600569"	安阳钢铁	0.00	2.32	0.00	--  	--  	0	0	0.00	          0.00	--  	--  	--  	2.32	    78.40	0	  0.00	普钢	河南	0.00	2.32	0	0	--  	0	0	--  	     239368.45	
="600575"	皖江物流	0.00	4.11	0.00	--  	--  	0	0	0.00	          0.00	--  	--  	--  	4.11	--  	0	  0.00	港口	安徽	0.00	4.11	0	0	--  	0	0	--  	     142320.00	
="600617"	国新能源	0.00	30.09	0.00	--  	--  	0	0	0.00	          0.00	--  	--  	--  	30.09	    42.79	0	  0.00	供气供热	山西	0.00	30.09	0	0	--  	0	0	--  	      10263.63	
="600635"	大众公用	4.92	7.89	0.37	7.88	7.90	1707244	351	0.50	         10.38	7.84	8.27	7.59	7.52	    48.25	1353356032	  1.12	供气供热	上海	9.04	7.93	854852	852392	  1.00	538	246	--  	     164486.98	
="600655"	豫园商城	-3.32	11.65	-0.40	11.64	11.65	216834	38	-0.08	          1.51	11.94	12.01	11.58	12.05	    21.51	254430720	  0.75	百货	上海	3.57	11.73	118660	98174	  1.21	144	508	--  	     143732.20	
="600673"	东阳光科	-3.92	16.16	-0.66	16.14	16.17	160443	30	-0.18	          1.95	16.75	16.86	16.00	16.82	   102.71	262501664	  1.10	铝	广东	5.11	16.36	98744	61699	  1.60	506	21	--  	      82261.22	
="600676"	交运股份	0.00	8.62	0.00	8.61	8.62	122714	63	0.23	          1.57	8.58	8.76	8.51	8.62	    23.37	105468848	  0.50	汽车配件	上海	2.90	8.59	68859	53854	  1.28	123	53	--  	      78214.10	
="600720"	祁连山	0.46	8.75	0.04	8.75	8.76	387916	55	-0.11	          5.00	8.73	8.93	8.69	8.71	     8.02	341346720	  1.10	水泥	甘肃	2.76	8.80	181573	206342	  0.88	300	641	--  	      77616.27	
="600731"	湖南海利	-1.50	9.21	-0.14	9.19	9.21	36795	660	0.21	          1.44	9.39	9.39	9.13	9.35	   574.23	33975700	  0.79	农药化肥	湖南	2.78	9.23	23325	13469	  1.73	74	211	--  	      25557.66	
="600736"	苏州高新	2.94	5.61	0.16	5.60	5.61	1010444	69	-0.17	          9.55	5.70	6.00	5.57	5.45	    43.31	586383040	  2.20	园区开发	江苏	7.89	5.80	576959	433484	  1.33	583	1078	--  	     105788.15	
="600749"	西藏旅游	0.00	12.18	0.00	--  	--  	0	0	0.00	          0.00	--  	--  	--  	12.18	  1161.76	0	  0.00	旅游景点	西藏	0.00	12.18	0	0	--  	0	0	--  	      18913.78	
="600792"	云煤能源	0.00	6.26	0.00	--  	--  	0	0	0.00	          0.00	--  	--  	--  	6.26	   868.05	0	  0.00	焦炭加工	云南	0.00	6.26	0	0	--  	0	0	--  	      95202.89	
="600795"	国电电力	1.35	3.01	0.04	3.01	3.02	4873186	613	0.00	          3.17	2.97	3.06	2.96	2.97	     7.60	1466487680	  1.76	火力发电	辽宁	3.37	3.01	2173882	2699303	  0.81	5582	31924	--  	    1539514.88	
="600801"	华新水泥	0.12	8.57	0.01	8.57	8.58	371240	37	-0.23	          3.82	8.57	8.82	8.52	8.56	    11.80	321788480	  1.39	水泥	湖北	3.50	8.67	181747	189493	  0.96	111	248	--  	      97167.99	
="600834"	申通地铁	-0.67	10.37	-0.07	10.37	10.38	47459	5	0.09	          0.99	10.45	10.48	10.30	10.44	    44.60	49126720	  0.44	公共交通	上海	1.72	10.35	30129	17330	  1.74	1	260	--  	      47738.19	
="600837"	海通证券	3.11	14.91	0.45	14.95	14.97	5134460	61	0.40	          6.35	14.59	15.35	14.32	14.46	    21.66	7636725760	  1.10	证券	上海	7.12	14.87	2526460	2608000	  0.97	5895	631	--  	     809213.13	
="600873"	梅花生物	-2.74	6.38	-0.18	6.37	6.38	399494	46	0.31	          1.29	6.56	6.68	6.30	6.56	    54.83	257105200	  0.77	食品	西藏	5.79	6.44	235233	164261	  1.43	1555	1087	--  	     310822.66	
="600875"	东方电气	-0.74	16.20	-0.12	16.20	16.21	226302	18	-0.12	          1.36	16.30	16.55	16.02	16.32	    22.35	367282880	  0.73	电气设备	四川	3.25	16.23	121962	104340	  1.17	123	94	--  	     166386.00	
="600876"	洛阳玻璃	0.00	7.24	0.00	--  	--  	0	0	0.00	          0.00	--  	--  	--  	7.24	   374.48	0	  0.00	玻璃	河南	0.00	7.24	0	0	--  	0	0	--  	      25001.82	
="600897"	厦门空港	-1.30	21.33	-0.28	21.33	21.34	61509	50	-0.09	          2.07	21.49	21.99	21.06	21.61	    13.18	132214272	  0.96	机场	福建	4.30	21.50	32635	28873	  1.13	19	120	--  	      29781.00	
="600970"	中材国际	-0.58	10.24	-0.06	10.23	10.24	276373	12	-0.09	          2.53	10.33	10.45	10.13	10.30	    17.01	283125120	  0.55	建筑施工	江苏	3.11	10.24	139892	136480	  1.02	71	39	--  	     109329.72	
="600981"	汇鸿股份	0.00	4.21	0.00	--  	--  	0	0	0.00	          0.00	--  	--  	--  	4.21	    92.48	0	  0.00	商贸代理	江苏	0.00	4.21	0	0	--  	0	0	--  	      51610.64	
="600986"	科达股份	0.00	7.05	0.00	--  	--  	0	0	0.00	          0.00	--  	--  	--  	7.05	    36.88	0	  0.00	建筑施工	山东	0.00	7.05	0	0	--  	0	0	--  	      33526.96	
="601007"	金陵饭店	-2.92	11.97	-0.36	11.96	11.97	55993	5	0.16	          1.87	12.31	12.32	11.82	12.33	   136.94	66922468	  1.23	酒店餐饮	江苏	4.06	11.95	32361	23631	  1.37	60	26	--  	      30000.00	
="601058"	赛轮股份	-0.97	18.42	-0.18	18.41	18.42	31132	5	0.05	          0.82	19.01	19.29	18.28	18.60	    24.29	58157364	  0.68	汽车配件	山东	5.43	18.68	20340	10791	  1.88	16	262	--  	      37800.00	
="601137"	博威合金	-0.05	21.85	-0.01	21.83	21.94	31939	310	0.45	          1.49	21.65	21.97	21.39	21.86	    69.44	69085112	  0.41	铜	浙江	2.65	21.63	17560	14379	  1.22	8	10	--  	      21500.00	
="601166"	兴业银行	-1.81	11.92	-0.22	11.91	11.92	6607179	712	-0.08	          4.08	12.21	12.63	11.90	12.14	     4.45	8032628224	  1.45	银行	福建	6.01	12.16	3347809	3259369	  1.03	5771	526	--  	    1617961.63	
="601288"	农业银行	-1.05	2.82	-0.03	2.82	2.83	10695368	773	0.00	          0.38	2.86	2.96	2.81	2.85	     4.51	3064508928	  1.54	银行	北京	5.26	2.87	5052986	5642382	  0.90	10792	48417	--  	   28416352.00	
="601313"	江南嘉捷	-4.08	11.06	-0.47	11.02	11.03	113684	200	-0.71	          4.23	11.54	11.67	10.87	11.53	    20.37	126812888	  2.34	运输设备	江苏	6.94	11.15	62019	51664	  1.20	19	100	--  	      26852.53	
="601318"	中国平安	2.26	50.75	1.12	50.77	50.78	2386646	431	-0.17	          4.99	53.00	53.85	50.60	49.63	     9.51	12377362432	  1.42	保险	深圳	6.55	51.86	1220652	1165993	  1.05	863	167	--  	     478647.75	
="601398"	工商银行	-0.74	4.01	-0.03	4.01	4.02	6506807	60	-0.24	          0.25	4.05	4.16	4.00	4.04	     4.80	2639520000	  1.86	银行	北京	3.96	4.06	3503459	3003347	  1.17	5159	17546	--  	   26471778.00	
="601601"	中国太保	-1.78	23.69	-0.43	23.68	23.69	982984	153	0.16	          1.56	24.50	25.19	23.63	24.12	    17.97	2399048192	  0.97	保险	上海	6.47	24.41	513139	469845	  1.09	20	50	--  	     628670.00	
="601628"	中国人寿	-3.58	21.79	-0.81	21.78	21.80	914471	8	-0.09	          0.44	22.75	23.30	21.56	22.60	    16.76	2042077184	  0.78	保险	北京	7.70	22.33	531478	382993	  1.39	350	81	--  	    2082353.00	
="601669"	中国电建	-0.95	4.18	-0.04	4.17	4.18	2180565	139	0.00	          6.61	4.22	4.33	4.17	4.22	     9.05	922103616	  0.97	建筑施工	北京	3.79	4.23	1104411	1076154	  1.03	16379	213	--  	     330000.00	
="601928"	凤凰传媒	0.00	10.61	0.00	--  	--  	0	0	0.00	          0.00	--  	--  	--  	10.61	    27.58	0	  0.00	出版业	江苏	0.00	10.61	0	0	--  	0	0	--  	      65788.35	
="601988"	中国银行	1.50	3.38	0.05	3.37	3.38	10099074	2035	0.00	          0.52	3.33	3.60	3.21	3.33	     6.18	3418950912	  2.08	银行	北京	11.71	3.39	4436843	5662230	  0.78	11116	2512	--  	   19591296.00	
="601998"	中信银行	2.95	6.29	0.18	6.29	6.30	4139958	683	0.15	          1.30	6.50	6.63	6.15	6.11	     6.84	2629477376	  1.77	银行	北京	7.86	6.35	2074168	2065789	  1.00	195	7025	--  	    3190516.50	
="000001"	平安银行	-2.01	12.19	-0.25	12.19	12.20	4465214	15468	0.16	          4.54	12.60	13.04	12.15	12.44	     6.66	5600612352	  1.73	银行	深圳	7.15	12.54	2263290	2201923	  1.03	2449	2238	--  	     983671.19	
="000016"	深康佳Ａ	0.00	6.18	0.00	6.17	6.18	153146	647	0.16	          2.55	6.18	6.31	6.13	6.18	   117.29	94963240	  0.75	家用电器	深圳	2.91	6.20	94854	58292	  1.63	390	1865	--  	      59991.50	
="000024"	招商地产	-1.59	16.71	-0.27	16.70	16.71	1086327	3764	-0.53	         10.58	17.35	17.68	16.48	16.98	    14.41	1848287488	  0.96	全国地产	深圳	7.07	17.01	557959	528368	  1.06	546	4220	--  	     102629.85	
="000088"	盐 田 港	-1.18	8.36	-0.10	8.36	8.37	315428	2438	-0.23	          1.62	8.41	8.55	8.30	8.46	    35.29	265038368	  0.61	港口	深圳	2.96	8.40	175040	140388	  1.25	1837	2194	--  	     194212.78	
="000089"	深圳机场	3.53	5.86	0.20	5.86	5.87	390159	2608	0.00	          2.31	5.75	5.99	5.59	5.66	    38.75	227705760	  1.82	机场	深圳	7.07	5.84	180226	209932	  0.86	855	792	--  	     169169.27	
="000498"	山东路桥	--  	4.64	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	4.64	    27.67	0	  0.00	建筑施工	山东	0.00	4.64	0	0	--  	0	0	--  	      35417.01	
="000514"	渝 开 发	--  	7.08	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	7.08	    36.98	0	  0.00	区域地产	重庆	0.00	7.08	0	0	--  	0	0	--  	      84377.09	
="000516"	开元投资	--  	9.85	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	9.85	    26.71	0	  0.00	百货	陕西	0.00	9.85	0	0	--  	0	0	--  	      70442.67	
="000525"	红 太 阳	9.99	17.51	1.59	17.51	--  	28059	30	0.00	          0.55	17.51	17.51	17.51	15.92	    16.74	49130732	  0.34	农药化肥	江苏	0.00	17.51	23633	4425	  5.34	56549	0	--  	      50698.30	
="000528"	柳    工	3.14	8.55	0.26	8.54	8.55	455669	4798	0.11	          4.05	8.31	8.61	8.20	8.29	    40.21	385514272	  1.08	工程机械	广西	4.95	8.46	220535	235134	  0.94	1255	3959	--  	     112508.84	
="000533"	万 家 乐	--  	5.97	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	5.97	    35.25	0	  0.00	家用电器	广东	0.00	5.97	0	0	--  	0	0	--  	      68487.71	
="000539"	粤电力Ａ	-0.82	6.05	-0.05	6.04	6.05	353990	1682	0.33	          1.66	6.11	6.20	6.00	6.10	     7.87	216068080	  1.22	火力发电	广东	3.28	6.10	178378	175612	  1.02	2101	2435	--  	     212769.03	
="000563"	陕国投Ａ	-3.85	10.74	-0.43	10.74	10.75	643451	4286	-0.18	          8.55	11.05	11.15	10.51	11.17	    40.07	697707776	  0.77	多元金融	陕西	5.73	10.84	371407	272044	  1.37	436	1385	--  	      75266.72	
="000564"	西安民生	-2.44	5.99	-0.15	5.99	6.00	140467	824	-0.16	          4.19	6.12	6.16	5.96	6.14	    39.14	84679976	  0.67	百货	陕西	3.26	6.03	84133	56334	  1.49	348	608	--  	      33562.01	
="000601"	韶能股份	-5.69	6.30	-0.38	6.30	6.31	423027	3384	0.15	          4.26	6.63	6.65	6.16	6.68	    19.22	269260480	  1.80	火力发电	广东	7.34	6.37	266594	156432	  1.70	737	457	--  	      99398.67	
="000605"	渤海股份	-0.27	18.46	-0.05	18.46	18.47	12839	37	0.16	          1.45	18.40	18.69	18.33	18.51	    91.79	23690816	  0.78	水务	北京	1.94	18.45	7121	5718	  1.25	12	5	--  	       8842.98	
="000625"	长安汽车	2.24	15.03	0.33	15.02	15.03	630365	2316	-0.19	          1.86	14.60	15.35	14.56	14.70	     9.64	946235648	  1.65	汽车整车	重庆	5.37	15.01	325218	305147	  1.07	235	280	--  	     338752.00	
="000627"	天茂集团	--  	4.10	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	4.10	    28.37	0	  0.00	化工原料	湖北	0.00	4.10	0	0	--  	0	0	--  	     135358.98	
="000632"	三木集团	-2.06	6.66	-0.14	6.66	6.67	131737	1615	0.00	          2.83	6.74	6.83	6.65	6.80	   409.94	88418632	  0.83	综合类	福建	2.65	6.71	81674	50063	  1.63	138	265	--  	      46505.91	
="000710"	天兴仪表	--  	13.60	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	13.60	--  	0	  0.00	汽车配件	四川	0.00	13.60	0	0	--  	0	0	--  	      15120.00	
="000750"	国海证券	-1.95	14.59	-0.29	14.58	14.59	2345396	10486	0.00	         11.62	14.65	15.18	14.27	14.88	    54.32	3452735232	  1.33	证券	广西	6.12	14.72	1163128	1182267	  0.98	2125	4084	--  	     201821.09	
="000795"	太原刚玉	--  	10.92	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	10.92	--  	0	  0.00	矿物制品	山西	0.00	10.92	0	0	--  	0	0	--  	      27679.44	
="000796"	易食股份	--  	7.23	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	7.23	    95.94	0	  0.00	食品	陕西	0.00	7.23	0	0	--  	0	0	--  	      24652.30	
="000877"	天山股份	0.37	8.14	0.03	8.14	8.15	317634	1806	0.00	          3.61	8.10	8.21	8.03	8.11	    17.49	258074976	  0.86	水泥	新疆	2.22	8.12	162247	155387	  1.04	284	731	--  	      88001.99	
