代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本(万)	
="600066"	宇通客车	0.31	26.12	0.08	26.12	26.14	110272	27	0.07	          0.89	26.28	26.66	25.79	26.04	    25.68	286993056	  0.76	汽车整车	河南	3.34	26.03	65150	45121	  1.44	15	139	--  	     124421.64	
="600201"	金宇集团	0.17	46.11	0.08	46.10	46.12	17912	13	-0.08	          0.64	46.06	47.19	45.88	46.03	    31.92	82780304	  0.45	生物制药	内蒙	2.85	46.22	10109	7802	  1.30	59	64	--  	      28081.49	
="000651"	格力电器	0.16	43.08	0.07	43.07	43.08	211869	1496	0.06	          0.71	43.39	43.54	42.80	43.01	     9.89	912503616	  0.60	家用电器	广东	1.72	43.07	121136	90733	  1.34	110	148	--  	     298621.16	
="000860"	顺鑫农业	0.14	20.89	0.03	20.88	20.89	76112	1270	-0.04	          1.74	20.74	20.98	20.66	20.86	    31.65	158567072	  0.40	农业综合	北京	1.53	20.83	41061	35050	  1.17	178	186	--  	      43852.50	
="000669"	金鸿能源	0.10	29.05	0.03	29.03	29.05	17825	230	0.51	          0.78	28.99	29.21	28.50	29.02	    45.03	51443092	  0.84	供气供热	吉林	2.45	28.86	9035	8789	  1.03	58	372	--  	      22855.91	
="300217"	东方电热	0.09	11.03	0.01	11.03	11.04	138550	1468	0.54	          6.45	10.87	11.10	10.82	11.02	    45.42	151567264	  0.81	电器仪表	江苏	2.54	10.94	76501	62049	  1.23	826	628	--  	      21497.27	
="002701"	奥瑞金	0.08	24.50	0.02	24.50	24.51	103059	921	0.12	          3.18	24.51	24.81	24.20	24.48	    16.86	252179056	  0.62	广告包装	北京	2.49	24.47	57084	45974	  1.24	813	919	--  	      32411.50	
="300004"	南风股份	0.02	47.99	0.01	47.98	47.99	29916	256	0.00	          2.18	48.78	49.30	46.80	47.98	   148.79	142747616	  1.34	电气设备	广东	5.21	47.72	16235	13680	  1.19	23	20	--  	      13747.54	
="600858"	银座股份	0.00	9.83	0.00	--  	--  	0	0	0.00	          0.00	--  	--  	--  	9.83	    19.34	0	  0.00	百货	山东	0.00	9.83	0	0	--  	0	0	--  	      51754.80	
="600749"	西藏旅游	0.00	12.18	0.00	--  	--  	0	0	0.00	          0.00	--  	--  	--  	12.18	  1161.76	0	  0.00	旅游景点	西藏	0.00	12.18	0	0	--  	0	0	--  	      18913.78	
="600575"	皖江物流	0.00	4.11	0.00	--  	--  	0	0	0.00	          0.00	--  	--  	--  	4.11	--  	0	  0.00	水运	安徽	0.00	4.11	0	0	--  	0	0	--  	     142320.00	
