代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本(万)	
="002440"	闰土股份	10.02	22.61	2.06	22.61	--  	707245	2573	0.00	         15.89	21.35	22.61	21.10	20.55	    14.67	1546973952	  1.47	染料涂料	浙江	7.35	21.87	321100	386144	  0.83	53951	0	--  	      44518.32	
="002736"	国信证券	10.02	18.01	1.64	18.01	--  	27964	310	0.00	          0.23	18.01	18.01	18.01	16.37	    40.24	50362604	  4.48	证券	深圳	0.00	18.01	25921	2042	 12.69	2038802	0	--  	     120000.00	
="600680"	上海普天	10.01	16.48	1.50	16.48	--  	71469	13	0.00	          2.78	15.38	16.48	15.38	14.98	--  	115326088	  4.02	通信设备	上海	7.34	16.14	38672	32797	  1.18	46761	0	--  	      25742.52	
="603636"	南威软件	10.01	41.97	3.82	41.97	--  	178315	10	0.00	         71.33	38.15	41.97	37.30	38.15	    72.64	701099712	 53.07	软件服务	福建	12.24	39.32	75238	103076	  0.73	4120	0	--  	       2500.00	
="000550"	江铃汽车	10.01	38.90	3.54	38.90	--  	40343	37	0.00	          0.78	35.50	38.90	35.38	35.36	    16.45	153333776	  0.94	汽车整车	江西	9.95	38.01	19306	21037	  0.92	3683	0	--  	      51739.21	
="300377"	赢时胜	10.01	49.89	4.54	49.89	--  	77805	284	0.00	         28.09	45.08	49.89	44.36	45.35	   464.77	374386656	  1.29	软件服务	深圳	12.19	48.12	33921	43883	  0.77	7645	0	--  	       2770.00	
="600490"	鹏欣资源	10.01	11.87	1.08	11.87	--  	11583	2	0.00	          0.14	11.87	11.87	11.87	10.79	   248.41	13748926	  0.07	化工原料	上海	0.00	11.87	9799	1783	  5.50	950724	0	--  	      84150.00	
="300033"	同花顺	10.01	57.27	5.21	57.27	--  	145325	1446	0.00	         11.09	52.10	57.27	52.10	52.06	   537.91	808855296	  1.11	软件服务	浙江	9.93	55.66	59638	85686	  0.70	1010	0	--  	      13099.90	
="600892"	宝诚股份	10.00	26.73	2.43	26.73	--  	142639	5	0.00	         22.70	26.73	26.73	21.95	24.30	  7505.92	358548512	  4.25	综合类	深圳	19.67	25.14	75267	67371	  1.12	593	0	--  	       6282.31	
="600758"	红阳能源	10.00	9.46	0.86	9.46	--  	36868	10	0.00	          3.20	9.16	9.46	9.16	8.60	   197.13	34657824	  1.87	供气供热	辽宁	3.49	9.40	21720	15148	  1.43	38393	0	--  	      11505.03	
="300288"	朗玛信息	10.00	189.75	17.25	189.75	--  	5858	94	0.00	          2.19	171.43	189.75	169.00	172.50	   548.13	105374440	  1.22	软件服务	贵州	12.03	179.89	2459	3398	  0.72	115	0	--  	       2680.00	
="300287"	飞利信	10.00	30.80	2.80	30.80	--  	109770	22	0.00	          9.37	28.09	30.80	28.04	28.00	   132.80	332746656	  2.01	软件服务	北京	9.86	30.31	51917	57853	  0.90	5705	0	--  	      11719.50	
="300059"	东方财富	10.00	38.50	3.50	38.50	--  	662904	2166	0.00	          7.24	36.66	38.50	36.01	35.00	   557.53	2495143680	  1.10	互联网	上海	7.11	37.64	309241	353663	  0.87	33054	0	--  	      91602.40	
="000925"	众合机电	10.00	23.54	2.14	23.54	--  	87199	11	0.00	          2.89	21.65	23.54	21.65	21.40	--  	202154496	  3.11	专用机械	浙江	8.83	23.18	39423	47775	  0.83	4368	0	--  	      30133.81	
="300244"	迪安诊断	10.00	53.15	4.83	53.15	--  	74880	114	0.00	          5.47	47.00	53.15	46.60	48.32	    92.21	374381344	  1.96	医疗保健	浙江	13.56	50.00	29617	45262	  0.65	420	0	--  	      13692.08	
="002738"	中矿资源	9.99	21.25	1.93	21.25	--  	166829	275	0.00	         55.61	21.20	21.25	20.02	19.32	    58.39	345300576	173.78	建筑施工	北京	6.37	20.70	96386	70443	  1.37	22505	0	--  	       3000.00	
="600107"	美尔雅	9.99	10.13	0.92	10.13	--  	461470	7	0.00	         12.82	9.50	10.13	9.50	9.21	--  	463666688	  1.55	服饰	湖北	6.84	10.05	346874	114595	  3.03	69437	0	--  	      36000.00	
="600271"	航天信息	9.99	38.65	3.51	38.65	--  	349093	2	0.07	          3.78	35.25	38.65	35.25	35.14	    29.65	1302682112	  1.49	电脑设备	北京	9.68	37.32	145458	203634	  0.71	29581	0	--  	      92340.00	
="300306"	远方光电	9.99	28.30	2.57	28.30	--  	51133	45	0.00	         13.79	27.00	28.30	26.80	25.73	    41.78	141771488	  4.63	电器仪表	浙江	5.83	27.73	24996	26136	  0.96	2047	0	--  	       3707.95	
="002192"	路翔股份	9.99	18.83	1.71	18.83	--  	104492	99	0.00	         10.26	17.01	18.83	16.91	17.12	--  	194701264	  4.44	化工原料	广东	11.21	18.63	71626	32865	  2.18	6251	0	--  	      10186.04	
="300410"	正业科技	9.99	27.53	2.50	27.53	--  	23394	202	0.00	         15.60	27.53	27.53	27.45	25.03	    48.17	64402772	 97.47	电器仪表	广东	0.32	27.53	21732	1661	 13.08	7358	0	--  	       1500.00	
="300412"	迦南科技	9.99	34.69	3.15	34.69	--  	10050	82	0.00	          7.50	34.69	34.69	34.69	31.54	    40.25	34862340	0.00	医疗保健	浙江	0.00	34.69	9713	336	 28.91	10308	0	--  	       1340.00	
="002337"	赛象科技	9.99	32.49	2.95	32.45	32.49	238684	22123	0.00	         12.95	28.98	32.49	28.75	29.54	   138.48	736970496	  1.38	化工机械	天津	12.66	30.88	101899	136785	  0.74	7	10220	--  	      18436.50	
="002108"	沧州明珠	9.98	15.87	1.44	15.87	--  	334777	1308	0.00	          9.96	14.63	15.87	14.60	14.43	    35.97	517236960	  4.08	塑料	河北	8.80	15.45	131874	202903	  0.65	16391	0	--  	      33627.42	
="002609"	捷顺科技	9.98	19.40	1.76	19.40	--  	103566	128	0.00	          7.55	17.64	19.40	17.46	17.64	    75.10	193869376	  3.04	软件服务	深圳	11.00	18.72	42070	61496	  0.68	12764	0	--  	      13720.08	
="601008"	连云港	9.98	8.93	0.81	8.93	--  	1010782	218	3.83	         12.45	8.30	8.93	8.10	8.12	    82.93	850873984	  2.44	港口	江苏	10.22	8.42	422825	587956	  0.72	46192	0	--  	      81163.50	
="600352"	浙江龙盛	9.96	24.95	2.26	24.96	--  	1012203	116	1.21	          6.62	23.50	24.96	23.15	22.69	    14.17	2428696064	  1.22	染料涂料	浙江	7.98	23.99	465576	546627	  0.85	21522	0	--  	     152786.59	
="600446"	金证股份	9.75	60.22	5.35	60.22	60.25	102689	10	0.66	          3.89	55.38	60.36	55.38	54.87	   181.05	603345472	  1.10	软件服务	深圳	9.08	58.75	45187	57501	  0.79	16	16	--  	      26414.40	
="300226"	上海钢联	9.51	70.95	6.16	70.90	70.95	64913	847	0.52	          4.83	64.98	71.05	64.95	64.79	  1309.99	446768672	  1.13	互联网	上海	9.42	68.83	26359	38553	  0.68	1	242	--  	      13427.61	
="000611"	内蒙发展	9.36	7.48	0.64	7.47	7.48	161414	2612	0.40	          5.06	6.88	7.48	6.71	6.84	--  	116028792	  2.83	纺织	内蒙	11.26	7.19	61075	100338	  0.61	733	1150	--  	      31906.42	
="000628"	高新发展	9.33	9.84	0.84	9.83	9.84	124120	4656	0.00	          6.61	9.01	9.85	8.90	9.00	--  	118751920	  2.55	园区开发	四川	10.56	9.57	47958	76162	  0.63	488	21	--  	      18774.72	
="300104"	乐视网	8.59	42.98	3.40	42.97	42.98	435670	2496	-0.09	          9.14	40.09	43.54	40.06	39.58	   124.30	1863986048	  1.56	互联网	北京	8.79	42.78	237701	197969	  1.20	9	582	--  	      47648.89	
="300067"	安诺其	8.55	11.17	0.88	11.17	11.18	216783	9088	1.08	         11.65	10.51	11.19	10.50	10.29	    36.52	234993664	  2.75	染料涂料	上海	6.71	10.84	91377	125405	  0.73	341	1786	--  	      18605.08	
="300348"	长亮科技	8.50	104.49	8.19	104.49	104.50	14659	269	0.47	         11.28	96.80	104.86	94.00	96.30	   215.64	147308368	  1.75	软件服务	深圳	11.28	100.49	6150	8508	  0.72	55	9	--  	       1300.00	
="600703"	三安光电	8.44	16.83	1.31	16.83	16.84	1322166	18	-0.17	          6.10	15.60	17.00	15.47	15.52	    28.78	2139305088	  1.66	半导体	湖北	9.86	16.18	588100	734066	  0.80	2	88	--  	     216602.06	
="000565"	渝三峡Ａ	8.44	15.04	1.17	15.03	15.04	69689	857	-0.19	          4.02	14.10	15.09	13.66	13.87	    46.93	101667616	  3.98	染料涂料	重庆	10.31	14.59	27890	41798	  0.67	30	360	--  	      17343.68	
="600975"	新五丰	8.40	12.78	0.99	12.78	12.79	170359	5	0.15	          7.27	11.79	12.97	11.63	11.79	--  	209745152	  1.94	农业综合	湖南	11.37	12.31	64152	106206	  0.60	2	85	--  	      23436.00	
="300223"	北京君正	8.34	32.85	2.53	32.85	32.86	35611	915	0.33	          6.20	30.51	32.87	30.11	30.32	--  	112886312	  1.24	半导体	北京	9.10	31.70	17045	18566	  0.92	260	53	--  	       5745.87	
="002651"	利君股份	7.95	26.07	1.92	26.06	26.07	26386	92	-0.11	          1.99	24.06	26.40	24.06	24.15	    34.23	68060232	  1.51	专用机械	四川	9.69	25.79	11912	14474	  0.82	79	10	--  	      13280.00	
="600756"	浪潮软件	7.94	24.33	1.79	24.33	24.34	385457	55	0.20	         13.83	22.20	24.70	22.05	22.54	   235.84	921092736	  2.73	软件服务	山东	11.76	23.90	171745	213712	  0.80	18	84	--  	      27874.73	
="000931"	中 关 村	7.78	9.00	0.65	9.00	9.01	540030	11054	-0.22	         10.66	8.30	9.16	8.11	8.35	--  	474867872	  2.97	区域地产	北京	12.57	8.79	238314	301716	  0.79	732	1561	--  	      50651.39	
="300037"	新宙邦	7.78	32.43	2.34	32.42	32.43	134962	1659	1.02	         13.35	30.01	32.88	29.70	30.09	    41.99	428327328	  1.41	化工原料	深圳	10.57	31.74	60089	74872	  0.80	8	17	--  	      10106.87	
="002227"	奥 特 迅	7.77	20.80	1.50	20.80	20.81	62279	1325	-0.09	          2.86	19.60	21.05	19.50	19.30	   192.50	127178504	  2.40	电气设备	深圳	8.03	20.42	25295	36984	  0.68	493	678	--  	      21746.28	
="000890"	法 尔 胜	7.77	7.91	0.57	7.91	7.92	227888	8304	0.00	          6.00	7.29	8.01	7.29	7.34	   549.06	175022528	  3.45	钢加工	江苏	9.81	7.68	84539	143348	  0.59	839	1499	--  	      37953.87	
="000625"	长安汽车	7.69	20.30	1.45	20.29	20.30	618487	9055	0.04	          1.83	18.85	20.50	18.61	18.85	    13.02	1230079232	  0.87	汽车整车	重庆	10.03	19.89	247875	370612	  0.67	513	4358	--  	     338752.00	
="002074"	东源电器	7.49	15.50	1.08	15.48	15.50	149029	1269	0.00	          6.68	14.29	15.86	14.22	14.42	   106.35	229176992	  2.51	电气设备	江苏	11.37	15.38	59539	89489	  0.67	52	164	--  	      22316.65	
="300183"	东软载波	7.31	50.35	3.43	50.35	50.36	34995	253	-0.03	          2.77	46.80	51.50	46.68	46.92	    45.67	173002512	  0.64	软件服务	山东	10.27	49.44	14888	20107	  0.74	105	0	--  	      12617.49	
="002260"	伊 立 浦	7.25	24.99	1.69	24.99	25.00	55480	405	0.04	          3.56	22.91	25.26	22.91	23.30	   293.12	137359744	  2.20	家用电器	广东	10.09	24.76	26934	28546	  0.94	29	1277	--  	      15600.00	
="000555"	神州信息	7.13	41.03	2.73	41.03	41.05	25554	452	-0.17	          2.82	38.00	41.50	37.50	38.30	   108.48	103500968	  1.54	通信设备	深圳	10.44	40.50	8336	17218	  0.48	104	20	--  	       9062.76	
="000712"	锦龙股份	7.01	33.12	2.17	33.12	33.13	721654	9115	0.48	         11.85	31.00	33.65	30.80	30.95	    73.22	2350503424	  1.64	多元金融	广东	9.21	32.57	321669	399985	  0.80	917	129	--  	      60924.60	
="600570"	恒生电子	6.81	59.13	3.77	59.13	59.15	186487	44	0.08	          3.02	56.00	59.60	56.00	55.36	   204.74	1089540352	  1.15	软件服务	浙江	6.50	58.42	74399	112087	  0.66	192	397	--  	      61780.51	
="300328"	宜安科技	6.73	33.30	2.10	33.21	33.30	13798	262	-0.29	          4.93	31.31	33.45	31.00	31.20	    91.51	44635840	  1.47	铝	广东	7.85	32.35	6093	7704	  0.79	22	48	--  	       2800.00	
="002400"	省广股份	6.68	24.75	1.55	24.74	24.75	201268	961	-0.24	          3.90	23.12	25.00	23.08	23.20	    42.49	492281472	  1.59	广告包装	广东	8.28	24.46	68552	132715	  0.52	6	349	--  	      51663.73	
="002508"	老板电器	6.58	41.14	2.54	41.14	41.30	38461	180	0.43	          1.23	38.18	42.45	37.61	38.60	    28.54	157905280	  0.68	家用电器	浙江	12.54	41.06	15080	23381	  0.64	26	10	--  	      31175.00	
="600666"	西南药业	6.56	13.81	0.85	13.82	13.83	173797	96	-0.07	          5.99	13.31	13.85	13.09	12.96	   108.06	235265056	  2.04	化学制药	重庆	5.86	13.54	76556	97241	  0.79	56	293	--  	      29014.63	
="002466"	天齐锂业	6.45	45.40	2.75	45.39	45.40	21201	67	-0.02	          3.98	42.40	46.92	42.10	42.65	   360.10	95297760	  2.52	化工原料	四川	11.30	44.95	9451	11749	  0.80	241	25	--  	       5328.29	
="002657"	中科金财	6.41	56.08	3.38	56.07	56.08	65250	518	0.10	         10.22	51.33	56.50	51.20	52.70	   164.15	360181952	  0.91	软件服务	北京	10.06	55.20	25438	39811	  0.64	7	187	--  	       6384.43	
="603019"	中科曙光	6.22	47.80	2.80	47.77	47.80	187220	35	-0.41	         24.96	46.00	49.40	45.51	45.00	   363.19	888096832	  2.45	电脑设备	天津	8.64	47.44	88050	99169	  0.89	7	165	--  	       7500.00	
="600962"	国投中鲁	6.22	14.35	0.84	14.33	14.35	84751	52	0.20	          3.34	13.52	14.45	13.30	13.51	--  	119007072	  1.09	软饮料	北京	8.51	14.04	33799	50952	  0.66	86	48	--  	      25402.00	
="600536"	中国软件	6.16	39.78	2.31	39.83	39.88	216046	6	0.70	          4.46	37.56	39.99	36.50	37.47	--  	844476672	  1.13	软件服务	北京	9.31	39.09	89462	126583	  0.71	3	330	--  	      48471.21	
="002199"	东晶电子	6.15	10.19	0.59	10.19	10.20	123146	2713	0.19	          8.72	9.65	10.20	9.64	9.60	--  	123501200	  1.82	元器件	浙江	5.83	10.03	46992	76154	  0.62	868	1818	--  	      14115.12	
="002065"	东华软件	6.00	19.78	1.12	19.78	19.79	523018	7323	-0.05	          3.94	18.50	19.86	18.37	18.66	    40.56	1011750016	  1.62	软件服务	北京	7.98	19.34	214029	308989	  0.69	4567	1512	--  	     132581.56	
="002407"	多氟多	5.97	18.65	1.05	18.64	18.65	127903	1080	0.00	          6.92	17.57	19.00	17.50	17.60	   289.48	236710640	  2.44	化工原料	河南	8.52	18.51	53180	74722	  0.71	398	883	--  	      18486.52	
="300253"	卫宁软件	5.94	79.40	4.45	79.39	79.40	64607	593	0.50	          4.62	75.00	81.90	74.99	74.95	   187.21	509004640	  0.77	软件服务	上海	9.22	78.78	30855	33751	  0.91	36	227	--  	      13971.26	
="002568"	百润股份	5.92	44.00	2.46	44.00	44.01	13204	123	0.00	          1.22	41.55	44.59	41.00	41.54	   112.64	57670896	  1.25	食品	上海	8.64	43.68	6204	7000	  0.89	21	9	--  	      10861.00	
="300378"	鼎捷软件	5.77	40.48	2.21	40.35	40.48	33899	190	-0.29	          8.69	37.50	40.73	36.96	38.27	   138.37	133879920	  1.32	软件服务	上海	9.85	39.49	15115	18783	  0.80	1	101	--  	       3900.00	
="300295"	三六五网	5.75	88.31	4.80	88.31	88.38	26423	243	0.35	          6.99	82.02	90.00	81.43	83.51	    45.17	229648080	  0.81	互联网	江苏	10.26	86.91	10647	15776	  0.67	0	13	--  	       3782.61	
="002322"	理工监测	5.74	13.44	0.73	13.44	13.45	115865	680	-0.07	          4.45	12.71	13.56	12.70	12.71	   143.97	153181296	  1.41	电气设备	浙江	6.77	13.22	53471	62394	  0.86	754	682	--  	      26057.85	
="000021"	深科技	5.67	8.20	0.44	8.20	8.21	572949	5906	0.00	          3.90	7.68	8.25	7.60	7.76	    65.97	461393504	  1.67	电脑设备	深圳	8.38	8.05	251441	321508	  0.78	3414	1763	--  	     146981.44	
="600873"	梅花生物	5.63	8.44	0.45	8.43	8.44	1012250	36	0.00	          3.26	8.01	8.60	7.80	7.99	    72.53	841239616	  1.22	食品	西藏	10.01	8.31	370554	641695	  0.58	585	1602	--  	     310822.66	
="300038"	梅泰诺	5.60	20.75	1.10	20.75	20.76	45596	579	0.14	          4.22	19.70	20.98	19.60	19.65	    74.87	93129680	  1.07	通信设备	北京	7.02	20.43	20783	24812	  0.84	594	56	--  	      10803.48	
