代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	
="002215"	诺 普 信	3.78	10.43	0.38	10.42	10.43	158261	795	          0.00	          3.07	10.00	10.83	9.87	10.05	    17.94	163289344	  2.61	农药化肥	深圳	 9.55	
="600727"	鲁北化工	3.70	5.88	0.21	5.88	5.89	193747	1	          0.00	          5.52	5.67	6.12	5.64	5.67	   159.69	114145568	  2.58	农药化肥	山东	 8.47	
="600800"	天津磁卡	3.55	7.59	0.26	7.59	7.60	562474	8	          0.52	          9.22	7.52	8.05	7.52	7.33	--  	433846368	  2.74	综合类	天津	 7.23	
="001896"	豫能控股	3.46	8.68	0.29	8.68	8.69	63492	952	          0.11	          1.48	8.42	8.78	8.36	8.39	    12.96	54950660	  1.96	火力发电	河南	 5.01	
="000153"	丰原药业	3.43	11.47	0.38	11.46	11.47	140884	1034	          0.08	          4.75	11.09	11.64	11.05	11.09	    95.52	161422064	  1.71	化学制药	安徽	 5.32	
="601107"	四川成渝	3.42	3.63	0.12	3.63	3.64	331282	25	          0.27	          1.53	3.51	3.70	3.45	3.51	    10.03	119957072	  1.66	路桥	四川	 7.12	
="600810"	神马股份	3.27	7.90	0.25	7.89	7.90	78524	126	         -0.50	          1.78	7.65	7.97	7.59	7.65	    33.49	60899848	  1.02	化纤	河南	 4.97	
="002318"	久立特材	3.22	26.00	0.81	25.94	26.00	80889	781	          0.38	          2.72	25.23	26.46	25.20	25.19	    38.61	209276512	  1.45	特钢	浙江	 5.00	
="000903"	云内动力	3.20	6.77	0.21	6.76	6.77	132165	2047	         -0.14	          1.94	6.57	6.84	6.52	6.56	    26.80	88634264	  1.36	机械基件	云南	 4.88	
="002598"	山东章鼓	3.05	10.49	0.31	10.49	10.50	162828	4421	          0.00	          6.19	10.18	10.52	10.10	10.18	    44.00	168375040	  1.30	机械基件	山东	 4.13	
="002087"	新野纺织	2.98	4.84	0.14	4.84	4.85	258992	1336	          0.00	          4.98	4.76	5.10	4.74	4.70	    31.22	127098872	  3.20	纺织	河南	 7.66	
="002061"	江山化工	2.96	5.21	0.15	5.21	5.22	240953	2703	          0.38	          5.89	5.06	5.29	5.04	5.06	--  	125364448	  1.94	化工原料	浙江	 4.94	
="600179"	黑化股份	2.85	7.22	0.20	7.21	7.23	156719	464	         -0.13	          4.02	7.00	7.36	6.96	7.02	--  	112304968	  1.23	焦炭加工	黑龙江	 5.70	
="300346"	南大光电	2.79	38.25	1.04	38.24	38.25	17140	305	         -0.13	          4.78	37.21	39.27	37.04	37.21	    95.54	65564964	  1.52	半导体	江苏	 5.99	
="600363"	联创光电	2.69	11.45	0.30	11.45	11.46	281450	887	          0.26	          6.66	11.08	11.47	11.04	11.15	    42.17	318206976	  1.41	元器件	江西	 3.86	
="300180"	华峰超纤	2.67	20.79	0.54	20.78	20.79	19938	175	          0.09	          1.73	20.26	20.98	20.26	20.25	    28.62	41374356	  1.46	化纤	上海	 3.56	
="600448"	华纺股份	2.64	6.21	0.16	6.21	6.22	101407	52	         -0.63	          3.17	6.06	6.30	6.00	6.05	    92.96	62061860	  0.81	纺织	山东	 4.96	
="600236"	桂冠电力	2.56	4.01	0.10	4.01	4.02	166280	64	          0.25	          1.47	3.92	4.02	3.91	3.91	    21.29	66331760	  2.11	水力发电	广西	 2.81	
="300189"	神农大丰	2.43	8.02	0.19	8.01	8.02	212547	2658	          0.25	          6.34	7.79	8.06	7.72	7.83	   224.54	168909472	  1.04	种植业	海南	 4.34	
="600671"	天目药业	2.28	16.60	0.37	16.60	16.61	29437	28	         -0.41	          2.42	16.22	16.79	16.06	16.23	--  	48699748	  0.81	中成药	浙江	 4.50	
="600276"	恒瑞医药	2.23	38.57	0.84	38.53	38.57	54049	3	         -0.15	          0.36	37.97	39.07	37.90	37.73	    38.16	208811888	  1.23	化学制药	江苏	 3.10	
="600694"	大商股份	2.18	31.47	0.67	31.46	31.48	148627	74	         -0.28	          5.06	30.80	32.54	30.71	30.80	     6.16	472591680	  2.14	百货	辽宁	 5.94	
="000543"	皖能电力	2.16	8.05	0.17	8.04	8.05	192850	2296	          0.00	          1.88	7.88	8.21	7.85	7.88	     8.86	155457968	  1.22	火力发电	安徽	 4.57	
="002536"	西泵股份	2.15	26.56	0.56	26.55	26.56	28394	255	          0.07	          6.40	26.10	26.93	26.07	26.00	    46.98	75359552	  1.22	汽车配件	河南	 3.31	
="000613"	大东海A	2.15	7.14	0.15	7.13	7.14	58551	741	          0.14	          2.25	6.99	7.16	6.90	6.99	--  	41330804	  1.28	旅游服务	海南	 3.72	
="601636"	旗滨集团	2.13	8.16	0.17	8.16	8.17	88336	429	          0.00	          1.59	8.00	8.20	7.94	7.99	    29.04	71376976	  1.39	玻璃	湖南	 3.25	
="002471"	中超电缆	2.06	12.41	0.25	12.40	12.41	101142	758	         -0.24	          2.11	12.17	12.60	12.10	12.16	    52.90	125199664	  1.28	电气设备	江苏	 4.11	
="601908"	京运通	2.04	10.00	0.20	9.99	10.00	100366	58	          0.00	          3.53	9.83	10.20	9.77	9.80	   108.29	100710048	  1.44	半导体	北京	 4.39	
="300176"	鸿特精密	1.96	16.66	0.32	16.52	16.66	18591	335	          0.66	          1.73	16.28	16.84	16.28	16.34	    99.18	30871742	  1.34	汽车配件	广东	 3.43	
="600781"	辅仁药业	1.95	20.35	0.39	20.34	20.36	50106	100	         -0.09	          2.82	19.80	20.52	19.75	19.96	   130.42	101031768	  1.48	中成药	河南	 3.86	
="000639"	西王食品	1.87	19.10	0.35	19.09	19.10	23119	627	          0.10	          1.23	18.66	19.11	18.50	18.75	    36.80	43623868	  1.19	食品	山东	 3.25	
="300314"	戴维医疗	1.80	26.54	0.47	26.54	26.55	50666	317	          0.11	         11.66	26.00	27.60	25.95	26.07	    76.49	136502016	  1.74	医疗保健	浙江	 6.33	
="000040"	宝安地产	1.78	5.15	0.09	5.14	5.15	45875	889	         -0.19	          0.99	5.03	5.17	4.99	5.06	   147.01	23303736	  0.99	全国地产	深圳	 3.56	
="000875"	吉电股份	1.77	4.02	0.07	4.01	4.02	259992	4359	          0.00	          3.94	4.00	4.18	3.99	3.95	--  	106023752	  1.33	火力发电	吉林	 4.81	
="002479"	富春环保	1.77	9.19	0.16	9.18	9.19	105480	1505	          0.00	          1.44	9.01	9.35	8.90	9.03	    34.13	96950008	  1.22	火力发电	浙江	 4.98	
="002073"	软控股份	1.72	11.85	0.20	11.85	11.86	275265	4273	          0.00	          4.45	11.64	12.04	11.53	11.65	    40.42	324639264	  0.92	软件服务	山东	 4.38	
="002563"	森马服饰	1.70	32.97	0.55	32.97	33.00	19935	165	          0.06	          2.85	32.44	33.50	32.44	32.42	    32.13	65721180	  1.98	服饰	浙江	 3.27	
="002485"	希努尔	1.68	9.67	0.16	9.66	9.67	44425	270	          0.00	          1.39	9.50	9.75	9.44	9.51	--  	42778720	  1.22	服饰	山东	 3.26	
="300041"	回天新材	1.68	20.63	0.34	20.63	20.64	25282	51	         -0.04	          1.95	20.20	21.08	20.02	20.29	    31.42	52487404	  0.98	化工原料	湖北	 5.22	
="002397"	梦洁家纺	1.67	10.35	0.17	10.35	10.36	40907	502	          0.19	          2.82	10.20	10.47	10.15	10.18	    29.28	42420876	  1.01	服饰	湖南	 3.14	
="002117"	东港股份	1.59	19.80	0.31	19.79	19.80	92141	3491	          0.10	          2.55	19.59	19.93	19.32	19.49	    45.39	181428144	  1.44	广告包装	山东	 3.13	
="600655"	豫园商城	1.58	9.01	0.14	9.01	9.02	80212	24	         -0.11	          0.56	8.88	9.03	8.84	8.87	    19.61	71728320	  0.92	百货	上海	 2.14	
="000014"	沙河股份	1.57	14.26	0.22	14.25	14.26	27804	67	          0.07	          1.38	13.98	14.32	13.98	14.04	    57.51	39476972	  0.73	全国地产	深圳	 2.42	
="002534"	杭锅股份	1.56	18.19	0.28	18.18	18.19	41729	691	         -0.21	          1.07	17.80	18.34	17.73	17.91	    56.71	75358696	  1.45	专用机械	浙江	 3.41	
="000663"	永安林业	1.56	13.68	0.21	13.68	13.69	98955	1646	          0.07	          5.93	13.37	13.74	13.20	13.47	--  	133826864	  1.33	林业	福建	 4.01	
="300313"	天山生物	1.42	22.90	0.32	22.89	22.90	25978	729	          0.26	          6.22	22.12	22.90	22.00	22.58	   225.01	58030364	  1.44	农业综合	新疆	 3.99	
="300270"	中威电子	1.38	22.10	0.30	22.08	22.10	16528	774	          0.45	          2.61	21.80	22.10	21.48	21.80	    69.52	36026188	  0.92	通信设备	浙江	 2.84	
="600758"	红阳能源	1.38	9.58	0.13	9.56	9.57	33022	10	          0.10	          2.87	9.40	9.60	9.40	9.45	   100.45	31318994	  1.04	供气供热	辽宁	 2.12	
="002582"	好想你	1.33	22.11	0.29	22.11	22.12	34981	243	         -0.27	          3.82	21.81	22.52	21.73	21.82	    41.99	77816144	  0.83	食品	河南	 3.62	
="300159"	新研股份	1.32	11.55	0.15	11.55	11.57	122110	1411	         -0.60	          4.34	11.49	11.74	11.32	11.40	   129.20	141184576	  1.28	农用机械	新疆	 3.68	
="600075"	*ST新业	1.31	6.94	0.09	6.93	6.94	37200	147	          0.28	          0.85	6.85	7.00	6.85	6.85	    48.25	25798804	  0.73	化工原料	新疆	 2.19	
="002202"	金风科技	1.31	11.59	0.15	11.58	11.59	297824	2279	         -0.08	          1.39	11.44	11.76	11.28	11.44	    47.22	344460288	  1.28	电气设备	新疆	 4.20	
="002232"	启明信息	1.29	11.79	0.15	11.78	11.79	120040	426	         -0.08	          3.02	11.65	12.15	11.54	11.64	  1872.78	142200864	  1.31	软件服务	吉林	 5.24	
="000601"	韶能股份	1.27	5.58	0.07	5.57	5.58	167207	200	         -0.17	          1.68	5.51	5.63	5.49	5.51	    16.24	93117976	  0.66	火力发电	广东	 2.54	
="600238"	海南椰岛	1.27	8.79	0.11	8.79	8.80	219959	56	         -0.56	          4.98	8.96	9.18	8.78	8.68	    47.35	196546416	  1.04	红黄药酒	海南	 4.61	
="002035"	华帝股份	1.23	12.39	0.15	12.38	12.39	50585	848	         -0.16	          1.70	12.26	12.45	12.11	12.24	    18.29	62224652	  0.74	家用电器	广东	 2.78	
="002690"	美亚光电	1.22	45.65	0.55	45.64	45.65	14883	185	          0.06	          1.34	45.10	45.67	44.47	45.10	    72.24	67489328	  0.83	专用机械	安徽	 2.66	
="002481"	双塔食品	1.17	15.58	0.18	15.56	15.58	44954	175	         -0.06	          1.20	15.41	15.79	15.40	15.40	    55.39	70346248	  0.76	食品	山东	 2.53	
="000822"	*ST海化	1.11	4.54	0.05	4.53	4.54	101028	1653	          0.22	          1.13	4.47	4.63	4.46	4.49	    81.04	46046292	  0.76	化工原料	山东	 3.79	
="600386"	北巴传媒	1.10	11.06	0.12	11.06	11.07	163048	175	         -0.89	          4.04	11.10	11.29	11.00	10.94	    23.12	182144944	  2.08	公共交通	北京	 2.65	
="600235"	民丰特纸	1.08	7.47	0.08	7.46	7.47	54454	15	         -0.13	          1.55	7.43	7.58	7.36	7.39	--  	40647360	  1.04	造纸	浙江	 2.98	
="002702"	海欣食品	1.07	17.92	0.19	17.91	17.92	11678	190	          0.16	          1.91	17.76	18.18	17.72	17.73	--  	20960324	  0.92	食品	福建	 2.59	
="600187"	国中水务	1.05	6.76	0.07	6.75	6.76	447167	200	         -0.29	          3.07	6.70	6.93	6.70	6.69	    95.71	304638240	  1.45	水务	黑龙江	 3.44	
="600736"	苏州高新	0.96	5.24	0.05	5.24	5.25	881900	642	          0.76	          8.34	5.04	5.33	5.00	5.19	    47.41	456063552	  1.21	园区开发	江苏	 6.36	
="600589"	广东榕泰	0.95	6.36	0.06	6.36	6.37	95765	73	          0.15	          1.59	6.31	6.50	6.30	6.30	    53.77	61325176	  0.83	塑料	广东	 3.17	
="002593"	日上集团	0.94	11.83	0.11	11.83	11.84	19300	123	         -0.16	          1.48	11.77	11.90	11.63	11.72	    62.49	22826064	  0.51	汽车配件	福建	 2.30	
="600101"	明星电力	0.93	8.72	0.08	8.72	8.73	85471	10	         -0.11	          2.64	8.67	8.87	8.62	8.64	    26.34	74949880	  1.15	水力发电	四川	 2.89	
="603366"	日出东方	0.89	15.91	0.14	15.91	15.93	48346	57	         -0.12	          3.42	15.79	16.10	15.70	15.77	    18.31	76915536	  1.38	家用电器	江苏	 2.54	
="600565"	迪马股份	0.87	4.63	0.04	4.62	4.63	83988	60	          0.43	          1.17	4.58	4.63	4.54	4.59	    37.62	38481564	  0.55	全国地产	重庆	 1.96	
="300195"	长荣股份	0.86	32.65	0.28	32.62	32.65	12377	42	         -0.15	          1.92	32.47	33.16	32.35	32.37	    42.09	40619116	  0.99	轻工机械	天津	 2.50	
="002294"	信立泰	0.86	34.99	0.30	34.99	35.00	64230	118	         -0.05	          2.24	34.90	35.54	34.44	34.69	    23.09	224735312	  0.90	化学制药	深圳	 3.17	
="000862"	银星能源	0.83	8.47	0.07	8.47	8.48	70590	1126	          0.83	          2.49	8.48	8.65	8.38	8.40	--  	59926708	  1.05	电器仪表	宁夏	 3.21	
="601011"	宝泰隆	0.83	12.19	0.10	12.20	12.21	38209	1	         -0.40	          0.99	12.09	12.36	12.06	12.09	    68.40	46717512	  0.89	焦炭加工	黑龙江	 2.48	
="600593"	大连圣亚	0.78	19.27	0.15	19.26	19.29	12782	1	         -0.41	          1.39	19.14	19.55	19.13	19.12	--  	24772850	  0.79	旅游景点	辽宁	 2.20	
="000978"	桂林旅游	0.77	7.88	0.06	7.87	7.88	68629	440	          0.12	          1.91	7.80	7.95	7.78	7.82	--  	54137404	  1.31	旅游景点	广西	 2.17	
="601007"	金陵饭店	0.75	10.76	0.08	10.75	10.76	48921	135	          0.27	          1.63	10.68	10.82	10.57	10.68	   103.57	52404152	  0.81	酒店餐饮	江苏	 2.34	
="600300"	维维股份	0.74	5.41	0.04	5.41	5.42	307349	20	          0.00	          1.84	5.36	5.62	5.31	5.37	    75.03	168059296	  1.37	软饮料	江苏	 5.77	
="600643"	爱建股份	0.70	11.58	0.08	11.57	11.59	437418	180	          0.00	          5.35	11.45	11.74	11.39	11.50	    27.56	507124672	  1.78	多元金融	上海	 3.04	
="600191"	华资实业	0.68	7.39	0.05	7.40	7.41	42710	40	         -0.13	          0.88	7.34	7.53	7.27	7.34	    65.90	31645172	  0.74	食品	内蒙	 3.54	
="002018"	华星化工	0.68	11.88	0.08	11.88	11.89	120074	1635	          0.42	          2.68	11.84	12.04	11.65	11.80	   148.04	142342912	  0.86	农药化肥	安徽	 3.31	
="002409"	雅克科技	0.62	21.22	0.13	21.20	21.22	13575	188	         -0.14	          1.64	21.00	21.44	20.86	21.09	    54.61	28829060	  1.95	化工原料	江苏	 2.75	
="002469"	三维工程	0.60	13.46	0.08	13.46	13.47	40615	81	         -0.07	          1.61	13.20	13.67	13.20	13.38	    35.47	54976836	  0.92	建筑施工	山东	 3.51	
="002632"	道明光学	0.59	18.81	0.11	18.80	18.81	15727	113	         -0.47	          3.12	18.64	19.48	18.60	18.70	    98.79	29945962	  0.71	化工原料	浙江	 4.71	
="000791"	甘肃电投	0.59	8.57	0.05	8.57	8.58	44115	869	          0.23	          3.84	8.54	8.67	8.44	8.52	   678.52	37706956	  1.00	水力发电	甘肃	 2.70	
="002248"	*ST东数	0.58	8.62	0.05	8.62	8.63	42212	734	          0.11	          2.08	8.61	8.88	8.58	8.57	--  	36605516	  0.55	机床制造	山东	 3.50	
="000037"	深南电Ａ	0.56	5.37	0.03	5.37	5.38	37805	198	          0.18	          1.12	5.34	5.45	5.29	5.34	--  	20368120	  1.18	火力发电	深圳	 3.00	
="000912"	泸 天 化	0.50	6.02	0.03	6.01	6.02	51500	1461	          0.00	          1.93	5.99	6.11	5.92	5.99	--  	31134662	  0.58	农药化肥	四川	 3.17	
="002494"	华斯股份	0.50	16.21	0.08	16.20	16.21	32008	468	         -0.30	          3.29	16.06	16.42	16.03	16.13	    31.53	52169740	  0.91	服饰	河北	 2.42	
="600784"	鲁银投资	0.48	6.29	0.03	6.29	6.30	107619	30	          0.00	          2.17	6.27	6.42	6.23	6.26	    62.83	68189368	  0.70	普钢	山东	 3.04	
="002543"	万和电气	0.45	11.14	0.05	11.14	11.15	28719	114	         -0.17	          0.90	11.10	11.26	11.03	11.09	    14.69	32121446	  1.10	家用电器	广东	 2.07	
="000928"	中钢国际	0.43	11.55	0.05	11.54	11.55	48737	247	         -0.17	          1.72	11.65	11.86	11.45	11.50	--  	56635540	  0.61	建筑施工	吉林	 3.57	
="600272"	开开实业	0.42	14.37	0.06	14.36	14.37	25469	58	         -0.06	          1.59	14.29	14.65	14.28	14.31	    40.83	36781152	  0.84	服饰	上海	 2.59	
="300006"	莱美药业	0.42	35.93	0.15	35.78	35.93	19120	150	          0.50	          1.42	35.85	36.59	35.50	35.78	--  	68823464	  0.80	化学制药	重庆	 3.05	
="600086"	东方金钰	0.42	24.15	0.10	24.15	24.16	31451	124	          0.00	          0.89	24.00	24.24	23.88	24.05	    74.69	75776640	  0.63	服饰	湖北	 1.50	
="600795"	国电电力	0.40	2.52	0.01	2.52	2.53	1026591	685	          0.00	          0.67	2.51	2.56	2.50	2.51	     7.32	259891408	  0.91	火力发电	辽宁	 2.39	
="002668"	奥马电器	0.37	21.95	0.08	21.94	21.95	65140	827	          0.00	          9.00	21.87	22.16	21.68	21.87	    15.52	142902400	  1.27	家用电器	广东	 2.19	
="600306"	*ST商城	0.36	11.20	0.04	11.22	11.23	21300	3	         -0.17	          1.20	11.11	11.34	11.03	11.16	--  	23871468	  0.82	百货	辽宁	 2.78	
="600004"	白云机场	0.36	8.44	0.03	8.43	8.44	66750	1094	          0.35	          0.58	8.41	8.45	8.30	8.41	     9.26	55882848	  0.70	机场	广东	 1.78	
="300218"	安利股份	0.32	12.43	0.04	12.38	12.43	15796	74	         -0.16	          0.97	12.38	12.77	12.36	12.39	    41.18	19723392	  0.72	塑料	安徽	 3.31	
="600868"	梅雁吉祥	0.32	3.12	0.01	3.12	3.13	355731	62	         -0.31	          1.87	3.11	3.16	3.08	3.11	   233.49	111124712	  0.64	水力发电	广东	 2.57	
="600115"	东方航空	0.32	3.15	0.01	3.15	3.16	272419	50	          0.00	          0.35	3.12	3.19	3.10	3.14	  1425.86	85646992	  0.45	空运	上海	 2.87	
="002457"	青龙管业	0.30	10.05	0.03	10.04	10.05	128550	976	         -0.29	          5.07	10.16	10.42	10.04	10.02	    43.88	131453496	  1.34	塑料	宁夏	 3.79	
="600083"	博信股份	0.29	10.24	0.03	10.23	10.24	20768	107	          0.19	          0.92	10.12	10.35	10.02	10.21	   581.65	21097904	  0.52	元器件	广东	 3.23	
="002671"	龙泉股份	0.28	10.67	0.03	10.67	10.68	46728	409	         -0.18	          2.55	10.74	10.85	10.60	10.64	    32.50	50060332	  0.65	其他建材	山东	 2.35	
="000837"	秦川发展	0.28	10.82	0.03	10.82	10.83	99117	1037	          0.00	          3.88	10.77	10.96	10.59	10.79	--  	107185776	  0.56	机床制造	陕西	 3.43	
="002031"	巨轮股份	0.27	11.21	0.03	11.20	11.21	104820	1045	          0.44	          2.56	11.29	11.29	11.09	11.18	    32.00	117282744	  0.82	汽车配件	广东	 1.79	
="002685"	华东重机	0.26	11.71	0.03	11.70	11.71	39425	500	         -0.08	          3.96	11.62	11.87	11.56	11.68	   230.08	46371568	  0.88	工程机械	江苏	 2.65	
="600578"	京能电力	0.25	3.94	0.01	3.94	3.95	309952	30	         -0.25	          1.37	3.93	4.02	3.91	3.93	     6.30	123076528	  0.84	火力发电	北京	 2.80	
="600851"	海欣股份	0.25	8.10	0.02	8.10	8.11	121754	71	          0.00	          1.65	8.11	8.28	8.05	8.08	   240.16	99515632	  0.53	纺织	上海	 2.85	
="000785"	武汉中商	0.24	8.28	0.02	8.28	8.29	30144	231	         -0.24	          1.20	8.26	8.41	8.23	8.26	    35.10	25109904	  0.76	百货	湖北	 2.18	
="002243"	通产丽星	0.23	8.79	0.02	8.78	8.79	32536	100	         -0.11	          1.05	8.74	9.01	8.68	8.77	  1136.75	28847718	  0.50	塑料	深圳	 3.76	
="000677"	恒天海龙	0.23	4.43	0.01	4.42	4.43	166192	1908	          0.22	          1.92	4.39	4.53	4.35	4.42	--  	73809960	  0.76	化纤	山东	 4.07	
="601177"	杭齿前进	0.23	8.89	0.02	8.89	8.90	32835	148	          0.33	          0.82	9.00	9.03	8.74	8.87	    86.82	29191152	  0.78	机械基件	浙江	 3.27	
="600439"	瑞贝卡	0.22	4.53	0.01	4.52	4.53	115542	15	          0.44	          1.22	4.53	4.56	4.48	4.52	    24.66	52274996	  0.74	服饰	河南	 1.77	
="600798"	宁波海运	0.22	4.65	0.01	4.65	4.66	202643	10	          0.00	          2.33	4.62	4.85	4.58	4.64	--  	95759864	  1.49	水运	浙江	 5.82	
="002680"	黄海机械	0.21	33.50	0.07	33.43	33.50	19024	60	          0.20	          7.93	33.08	34.15	32.72	33.43	   139.24	64147048	  1.04	工程机械	江苏	 4.28	
="002406"	远东传动	0.17	11.64	0.02	11.63	11.64	41896	406	          0.00	          2.37	11.62	11.78	11.56	11.62	    21.36	48993716	  0.84	汽车配件	河南	 1.89	
="300320"	海达股份	0.17	17.54	0.03	17.54	17.55	9833	87	         -0.11	          1.42	17.53	17.76	17.35	17.51	    27.05	17314332	  0.53	橡胶	江苏	 2.34	
="000816"	江淮动力	0.16	6.14	0.01	6.14	6.15	216496	2082	          0.00	          1.99	6.13	6.29	6.09	6.13	   107.53	133688456	  0.97	机械基件	江苏	 3.26	
="601989"	中国重工	0.16	6.46	0.01	6.46	6.47	2241869	300	          0.15	          1.44	6.50	6.66	6.45	6.45	    42.54	1467363200	  0.80	船舶	北京	 3.26	
="600993"	马应龙	0.14	21.19	0.03	21.16	21.19	62590	10	         -0.09	          1.89	21.16	21.60	20.80	21.16	    26.90	133275784	  0.67	中成药	湖北	 3.78	
="600356"	恒丰纸业	0.12	8.25	0.01	8.26	8.28	41991	5	         -0.12	          1.66	8.20	8.36	8.15	8.24	    39.87	34825088	  0.87	造纸	黑龙江	 2.55	
="002361"	神剑股份	0.12	8.63	0.01	8.63	8.64	37575	225	          0.00	          2.12	8.64	8.80	8.56	8.62	    36.00	32608314	  0.63	化工原料	安徽	 2.78	
="300120"	经纬电材	0.11	8.90	0.01	8.89	8.90	23121	195	          0.00	          1.54	8.86	9.05	8.86	8.89	   223.55	20710864	  0.77	电气设备	天津	 2.14	
="600496"	精工钢构	0.11	9.25	0.01	9.24	9.25	77988	36	          0.00	          1.33	9.32	9.48	9.20	9.24	    23.55	72646136	  1.01	钢加工	安徽	 3.03	
="600372"	中航电子	0.10	28.89	0.03	28.89	28.90	105050	5	          0.10	          0.60	28.84	29.20	28.40	28.86	    93.89	303207552	  0.54	航空航天	江西	 2.77	
="002369"	卓翼科技	0.08	12.02	0.01	12.02	12.03	149621	842	          0.00	          4.26	12.01	12.29	11.91	12.01	    89.10	181182528	  0.66	通信设备	深圳	 3.16	
="000902"	新洋丰	0.07	13.81	0.01	13.80	13.81	76945	1163	         -0.07	          2.98	13.66	13.99	13.54	13.80	    14.49	105905944	  0.88	农药化肥	湖北	 3.26	
="601928"	凤凰传媒	0.00	10.71	0.00	--  	--  	0	0	          0.00	          0.00	--  	--  	--  	10.71	    23.65	0	  0.00	出版业	江苏	 0.00	
="600986"	科达股份	0.00	7.05	0.00	--  	--  	0	0	          0.00	          0.00	--  	--  	--  	7.05	    95.92	0	  0.00	建筑施工	山东	 0.00	
="600981"	汇鸿股份	0.00	4.21	0.00	--  	--  	0	0	          0.00	          0.00	--  	--  	--  	4.21	    91.20	0	  0.00	商贸代理	江苏	 0.00	
="600881"	亚泰集团	0.00	5.14	0.00	--  	--  	0	0	          0.00	          0.00	--  	--  	--  	5.14	    41.03	0	  0.00	水泥	吉林	 0.00	
="600876"	洛阳玻璃	0.00	7.24	0.00	--  	--  	0	0	          0.00	          0.00	--  	--  	--  	7.24	    56.10	0	  0.00	玻璃	河南	 0.00	
="600853"	龙建股份	0.00	4.04	0.00	4.04	4.05	68384	3	         -0.24	          1.27	4.02	4.13	4.02	4.04	   319.01	27838564	  0.60	建筑施工	黑龙江	 2.72	
="600847"	万里股份	0.00	18.19	0.00	--  	--  	0	0	          0.00	          0.00	--  	--  	--  	18.19	   644.02	0	  0.00	电气设备	重庆	 0.00	
="600822"	上海物贸	0.00	12.64	0.00	12.63	12.64	235849	482	         -0.07	          5.95	12.65	12.77	12.56	12.64	   403.54	298979264	  0.90	商贸代理	上海	 1.66	
="600749"	西藏旅游	0.00	12.18	0.00	--  	--  	0	0	          0.00	          0.00	--  	--  	--  	12.18	--  	0	  0.00	旅游景点	西藏	 0.00	
="600726"	华电能源	0.00	4.07	0.00	--  	--  	0	0	          0.00	          0.00	--  	--  	--  	4.07	    15.11	0	  0.00	火力发电	黑龙江	 0.00	
