代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本(万)	
="600876"	洛阳玻璃	10.05	8.76	0.80	8.76	--  	2678	3	0.00	          0.11	8.76	8.76	8.76	7.96	   453.10	2346252	  0.06	玻璃	河南	0.00	8.76	2203	475	  4.64	39350	0	--  	      25001.82	
="603636"	南威软件	10.02	28.66	2.61	28.66	--  	244	2	0.00	          0.10	28.66	28.66	28.66	26.05	    49.61	699304	  1.02	软件服务	福建	0.00	28.66	204	40	  5.10	20993	0	--  	       2500.00	
="002346"	柘中建设	10.02	12.19	1.11	12.19	--  	127180	49	0.00	         18.17	12.17	12.19	11.60	11.08	  1332.90	154057248	  6.46	水泥	上海	5.32	12.11	69936	57244	  1.22	17884	0	--  	       7000.00	
="300002"	神州泰岳	10.02	18.45	1.68	18.45	--  	459309	230	0.00	          6.33	16.74	18.45	16.51	16.77	    50.11	819225280	  2.41	软件服务	北京	11.57	17.84	259830	199479	  1.30	60055	0	--  	      72615.95	
="002736"	国信证券	10.02	12.30	1.12	12.30	--  	13334	25	0.00	          0.11	12.30	12.30	12.30	11.18	    27.48	16400205	  6.17	证券	深圳	0.00	12.30	13195	138	 95.62	3587367	0	--  	     120000.00	
="300075"	数字政通	10.02	26.91	2.45	26.91	--  	53601	86	0.00	          4.38	24.38	26.91	24.38	24.46	   112.01	139859584	  1.60	软件服务	北京	10.34	26.09	26448	27153	  0.97	1793	0	--  	      12244.23	
="601918"	国投新集	10.02	6.92	0.63	6.92	--  	3100869	40	0.00	         11.97	6.92	6.92	6.61	6.29	--  	2119293056	  4.83	煤炭开采	安徽	4.93	6.83	1949605	1151263	  1.69	123115	0	--  	     259054.17	
="601872"	招商轮船	10.02	7.25	0.66	7.25	--  	1004619	10	0.00	          2.66	6.90	7.25	6.84	6.59	    81.99	713640320	  0.81	水运	上海	6.22	7.10	604439	400180	  1.51	450245	0	--  	     377673.75	
="300411"	金盾股份	10.01	22.30	2.03	22.30	--  	103	1	0.00	          0.05	22.30	22.30	22.30	20.27	    41.16	229690	0.00	专用机械	浙江	0.00	22.30	93	10	  9.30	22079	0	--  	       2000.00	
="603588"	高能环境	10.01	38.45	3.50	38.45	--  	13644	3	0.00	          3.38	38.45	38.45	38.45	34.95	   104.36	52461144	 18.95	环境保护	北京	0.00	38.45	11782	1861	  6.33	20205	0	--  	       4040.00	
="002508"	老板电器	10.01	39.45	3.59	39.45	--  	49501	24	0.00	          1.59	36.90	39.45	36.70	35.86	    27.37	191549248	  1.39	家用电器	浙江	7.67	38.70	31321	18180	  1.72	12770	0	--  	      31175.00	
="300059"	东方财富	10.01	31.65	2.88	31.65	--  	473706	861	0.00	          5.17	28.20	31.65	27.99	28.77	   458.34	1428216448	  0.95	互联网	上海	12.72	30.15	249999	223706	  1.12	68303	0	--  	      91602.40	
